Issue_time,Forecast_time,Coast,East,Far_West,North,North_Central,South,South_Central,West
2017-05-22 18:00:00+00:00,2017-05-23 11:00:00+00:00,10422.5996,1359.85,2022.85,848.52,10594.7998,3400.75,5422.3999,1172.9301
2017-05-22 18:00:00+00:00,2017-05-23 12:00:00+00:00,10862.4004,1390.09,2046.2,845.456,10994.0,3464.3201,5578.5498,1198.27
2017-05-22 18:00:00+00:00,2017-05-23 13:00:00+00:00,11379.7002,1424.83,2092.1699,866.056,11432.0,3622.45,5825.9102,1221.51
2017-05-22 18:00:00+00:00,2017-05-23 14:00:00+00:00,12015.7998,1457.76,2114.74,888.064,11896.0,3820.1399,6111.2598,1252.14
2017-05-22 18:00:00+00:00,2017-05-23 15:00:00+00:00,12614.2998,1474.15,2134.8101,888.669,12281.7002,3982.96,6402.02,1268.5
2017-05-22 18:00:00+00:00,2017-05-23 16:00:00+00:00,13236.9004,1503.3199,2145.02,896.0160000000001,12575.0,4158.25,6669.9302,1255.36
2017-05-22 18:00:00+00:00,2017-05-23 17:00:00+00:00,13755.5,1542.38,2161.1399,913.396,12815.4004,4341.6899,6959.6802,1241.9399
2017-05-22 18:00:00+00:00,2017-05-23 18:00:00+00:00,14140.2002,1570.98,2187.8301,920.162,12836.9004,4481.6699,7222.3101,1236.5601
2017-05-22 18:00:00+00:00,2017-05-23 19:00:00+00:00,14472.9004,1591.09,2188.8,921.632,12746.7002,4586.3501,7429.48,1253.96
2017-05-22 18:00:00+00:00,2017-05-23 20:00:00+00:00,14666.5996,1611.28,2204.6001,915.568,12656.7998,4649.6099,7587.4302,1281.1899
2017-05-22 18:00:00+00:00,2017-05-23 21:00:00+00:00,14455.0996,1584.6,2212.2,907.878,12606.5996,4577.3101,7620.25,1289.88
2017-05-22 18:00:00+00:00,2017-05-23 22:00:00+00:00,13927.4004,1572.52,2219.8601,908.716,12621.0996,4406.1201,7479.9702,1255.26
2017-05-22 18:00:00+00:00,2017-05-23 23:00:00+00:00,13383.4004,1533.53,2206.71,900.265,12390.9004,4249.02,7275.5298,1251.42
2017-05-22 18:00:00+00:00,2017-05-24 00:00:00+00:00,13309.7998,1541.42,2175.28,922.279,12411.0996,4227.3999,7230.2202,1253.58
2017-05-22 18:00:00+00:00,2017-05-24 01:00:00+00:00,12916.7998,1506.89,2168.3101,912.815,12190.4004,4163.9702,7008.8101,1269.98
2017-05-22 18:00:00+00:00,2017-05-24 02:00:00+00:00,11915.5,1379.61,2085.46,848.466,11236.7002,3827.46,6369.27,1191.83
2017-05-22 18:00:00+00:00,2017-05-24 03:00:00+00:00,10903.5996,1235.16,2009.17,777.7739999999999,10107.5,3452.8401,5654.4399,1088.83
2017-05-22 18:00:00+00:00,2017-05-24 04:00:00+00:00,9851.0596,1127.89,1964.05,748.6310000000001,9020.9297,3017.25,5048.4199,1014.54
2017-05-22 18:00:00+00:00,2017-05-24 05:00:00+00:00,9373.6201,1045.28,1938.13,715.38,8463.4102,2785.01,4671.7598,967.948
2017-05-23 18:00:00+00:00,2017-05-24 06:00:00+00:00,8876.54,994.651,1899.3,728.987,8116.3501,2604.78,4438.9302,1043.46
2017-05-23 18:00:00+00:00,2017-05-24 07:00:00+00:00,8778.9805,975.019,1880.52,719.664,8037.8198,2549.6499,4337.1499,1035.95
2017-05-23 18:00:00+00:00,2017-05-24 08:00:00+00:00,8786.9004,988.362,1888.89,734.942,8184.3101,2539.1001,4364.4102,1033.92
2017-05-23 18:00:00+00:00,2017-05-24 09:00:00+00:00,9296.7002,1064.52,1915.49,771.69,8671.3398,2649.1201,4624.9902,1075.1899
2017-05-23 18:00:00+00:00,2017-05-24 10:00:00+00:00,9752.8701,1232.9,1957.12,844.5110000000001,9775.5195,2932.9299,5177.3101,1149.73
2017-05-23 18:00:00+00:00,2017-05-24 11:00:00+00:00,10289.0996,1267.1,1971.09,850.633,10349.7998,3006.1799,5337.0898,1164.45
2017-05-23 18:00:00+00:00,2017-05-24 12:00:00+00:00,10316.0,1309.1801,1992.21,860.12,10561.2998,3039.6599,5440.7002,1155.28
2017-05-23 18:00:00+00:00,2017-05-24 13:00:00+00:00,10920.0,1348.67,2031.71,881.005,11017.0996,3168.97,5660.8301,1175.7
2017-05-23 18:00:00+00:00,2017-05-24 14:00:00+00:00,11210.2002,1390.97,2061.5601,899.34,11468.9004,3335.71,5879.3599,1193.6
2017-05-23 18:00:00+00:00,2017-05-24 15:00:00+00:00,11725.7002,1426.74,2083.5701,908.848,11943.0996,3490.8401,6149.9902,1233.1801
2017-05-23 18:00:00+00:00,2017-05-24 16:00:00+00:00,12565.4004,1424.12,2116.8999,917.215,12229.2002,3625.52,6399.8799,1243.03
2017-05-23 18:00:00+00:00,2017-05-24 17:00:00+00:00,12738.5996,1462.79,2169.8999,934.924,12762.5996,3784.52,6692.0298,1269.98
2017-05-23 18:00:00+00:00,2017-05-24 18:00:00+00:00,13720.2002,1495.03,2228.3,959.494,13362.5,3974.1599,6983.1499,1318.3
2017-05-23 18:00:00+00:00,2017-05-24 19:00:00+00:00,14204.9004,1524.4399,2279.52,981.098,13666.5996,4105.8198,7318.98,1362.49
2017-05-23 18:00:00+00:00,2017-05-24 20:00:00+00:00,14707.2002,1550.9301,2345.22,1000.34,14115.5,4225.6899,7687.2798,1417.25
2017-05-23 18:00:00+00:00,2017-05-24 21:00:00+00:00,14712.9004,1556.17,2373.1699,1001.57,14115.7002,4228.7598,7996.7002,1442.59
2017-05-23 18:00:00+00:00,2017-05-24 22:00:00+00:00,14421.2998,1526.51,2390.1101,991.263,14199.7998,4101.8599,7977.6401,1448.21
2017-05-23 18:00:00+00:00,2017-05-24 23:00:00+00:00,13687.9004,1490.61,2360.6101,975.515,13728.0,3929.8401,7706.6001,1423.36
2017-05-23 18:00:00+00:00,2017-05-25 00:00:00+00:00,13504.7002,1506.58,2302.74,987.908,13591.7002,3884.3799,7517.2002,1406.05
2017-05-23 18:00:00+00:00,2017-05-25 01:00:00+00:00,12822.5,1458.3101,2252.74,978.165,13042.4004,3816.71,7282.5298,1410.22
2017-05-23 18:00:00+00:00,2017-05-25 02:00:00+00:00,11581.0,1327.58,2169.9099,920.25,11921.5,3548.52,6696.8901,1354.84
2017-05-23 18:00:00+00:00,2017-05-25 03:00:00+00:00,10664.7002,1181.8101,2084.7,846.4889999999999,10507.2002,3213.6699,6028.1699,1273.73
2017-05-23 18:00:00+00:00,2017-05-25 04:00:00+00:00,10082.4004,1198.1899,2110.54,727.41,9755.71,3021.73,5315.71,1211.4399
2017-05-23 18:00:00+00:00,2017-05-25 05:00:00+00:00,9320.8496,1161.0699,2046.61,733.86,8966.25,2803.3401,4877.5898,1108.29
2017-05-24 18:00:00+00:00,2017-05-25 06:00:00+00:00,8977.2305,956.206,1952.88,734.5319999999999,8221.4805,2569.78,4706.21,1125.05
2017-05-24 18:00:00+00:00,2017-05-25 07:00:00+00:00,8582.3398,940.564,1937.22,728.0039999999999,7695.4502,2482.8899,4592.9399,1107.34
2017-05-24 18:00:00+00:00,2017-05-25 08:00:00+00:00,8816.8799,954.424,1924.4,729.84,8201.0,2444.79,4591.8198,1104.64
2017-05-24 18:00:00+00:00,2017-05-25 09:00:00+00:00,9235.5,1019.58,1919.3101,751.198,8657.2998,2490.8601,4787.1899,1135.97
2017-05-24 18:00:00+00:00,2017-05-25 10:00:00+00:00,9670.3301,1133.6801,1939.4,796.797,9696.0,2639.3401,5169.46,1142.48
2017-05-24 18:00:00+00:00,2017-05-25 11:00:00+00:00,10076.4004,1202.27,1945.03,823.523,10276.2998,2752.98,5379.3198,1162.96
2017-05-24 18:00:00+00:00,2017-05-25 12:00:00+00:00,10745.5,1279.6801,2000.95,851.681,10784.7998,2955.0,5657.48,1202.25
2017-05-24 18:00:00+00:00,2017-05-25 13:00:00+00:00,11667.7998,1363.09,2073.5701,884.362,11467.0996,3234.1899,6050.8701,1238.28
2017-05-24 18:00:00+00:00,2017-05-25 14:00:00+00:00,12524.4004,1453.78,2141.8899,930.068,12373.2002,3567.72,6440.6001,1284.02
2017-05-24 18:00:00+00:00,2017-05-25 15:00:00+00:00,13480.9004,1541.6899,2216.73,972.403,13456.0,3881.1499,6831.8701,1363.9301
2017-05-24 18:00:00+00:00,2017-05-25 16:00:00+00:00,14121.7998,1623.91,2288.3899,1011.93,13591.2998,4145.75,7158.2598,1420.91
2017-05-24 18:00:00+00:00,2017-05-25 17:00:00+00:00,15358.7002,1696.88,2352.76,1066.05,15532.5996,4389.8901,7517.4199,1512.5699
2017-05-24 18:00:00+00:00,2017-05-25 18:00:00+00:00,15478.7002,1770.5,2412.4399,1121.9301,16370.7998,4587.23,7850.5601,1612.02
2017-05-24 18:00:00+00:00,2017-05-25 19:00:00+00:00,16062.0,1832.83,2437.5901,1166.15,17342.4004,4724.6201,8140.54,1665.96
2017-05-24 18:00:00+00:00,2017-05-25 20:00:00+00:00,16236.4004,1870.58,2472.6799,1203.5601,18099.1992,4803.1802,8362.9697,1704.4
2017-05-24 18:00:00+00:00,2017-05-25 21:00:00+00:00,15987.0996,1853.41,2454.1201,1209.3,18475.3008,4764.6499,8524.8096,1717.52
2017-05-24 18:00:00+00:00,2017-05-25 22:00:00+00:00,15382.5,1800.04,2441.2,1202.4399,18032.0,4601.0098,8421.7305,1693.85
2017-05-24 18:00:00+00:00,2017-05-25 23:00:00+00:00,14773.4004,1728.0,2406.97,1162.24,17754.8008,4388.8198,8066.48,1647.9399
2017-05-24 18:00:00+00:00,2017-05-26 00:00:00+00:00,14319.0,1685.09,2358.22,1120.47,16654.4004,4212.7998,7803.8301,1592.92
2017-05-24 18:00:00+00:00,2017-05-26 01:00:00+00:00,14071.2998,1637.27,2295.8601,1093.27,16377.7002,4114.4399,7643.54,1552.2
2017-05-24 18:00:00+00:00,2017-05-26 02:00:00+00:00,12806.2002,1505.01,2216.4199,1036.97,15204.7002,3892.26,7201.0298,1491.67
2017-05-24 18:00:00+00:00,2017-05-26 03:00:00+00:00,12005.2002,1361.5601,2122.55,964.861,13691.2002,3616.3701,6639.0098,1407.89
2017-05-24 18:00:00+00:00,2017-05-26 04:00:00+00:00,11372.5,1346.4301,2028.66,881.85,12042.0,3571.03,6389.3501,1326.74
2017-05-24 18:00:00+00:00,2017-05-26 05:00:00+00:00,10845.7002,1274.48,1991.74,848.3919999999999,11335.2002,3388.6001,5962.1001,1271.66
2017-05-25 18:00:00+00:00,2017-05-26 06:00:00+00:00,10144.5996,1157.89,2000.91,861.4889999999999,10883.5996,3098.9099,5533.2002,1238.9399
2017-05-25 18:00:00+00:00,2017-05-26 07:00:00+00:00,9881.0303,1126.62,1982.9399,845.091,10343.7002,2988.6599,5394.9199,1201.9
2017-05-25 18:00:00+00:00,2017-05-26 08:00:00+00:00,9900.3398,1117.75,1963.9,832.222,10380.5996,2927.3899,5394.1499,1183.46
2017-05-25 18:00:00+00:00,2017-05-26 09:00:00+00:00,10312.5,1169.5,1953.59,848.175,10901.7002,2954.26,5568.1899,1209.5
2017-05-25 18:00:00+00:00,2017-05-26 10:00:00+00:00,10767.5,1264.8199,1976.48,886.044,11577.7002,3082.1299,5932.1401,1199.48
2017-05-25 18:00:00+00:00,2017-05-26 11:00:00+00:00,11161.0,1352.24,1989.9399,920.028,12366.2998,3181.4299,6242.9502,1217.55
2017-05-25 18:00:00+00:00,2017-05-26 12:00:00+00:00,11941.9004,1440.83,2046.8101,972.128,13103.5,3400.3899,6547.54,1265.34
2017-05-25 18:00:00+00:00,2017-05-26 13:00:00+00:00,12790.5996,1546.1,2117.9199,1036.63,14168.4004,3688.7,6944.5298,1336.45
2017-05-25 18:00:00+00:00,2017-05-26 14:00:00+00:00,13804.7998,1658.5601,2195.79,1107.0601,15681.0,4040.3,7409.8198,1408.99
2017-05-25 18:00:00+00:00,2017-05-26 15:00:00+00:00,14694.5,1758.7,2284.8201,1175.46,17140.5,4359.3101,7867.2998,1512.1801
2017-05-25 18:00:00+00:00,2017-05-26 16:00:00+00:00,15482.2998,1855.5,2363.75,1245.02,18413.6992,4621.6899,8350.96,1595.65
2017-05-25 18:00:00+00:00,2017-05-26 17:00:00+00:00,16202.0996,1931.51,2431.28,1304.98,19701.5996,4832.1602,8825.1904,1686.6
2017-05-25 18:00:00+00:00,2017-05-26 18:00:00+00:00,16706.1992,1998.0,2484.3,1351.3101,20597.0,4986.8999,9290.3096,1777.51
2017-05-25 18:00:00+00:00,2017-05-26 19:00:00+00:00,16956.3008,2043.6,2500.0801,1379.66,20840.3008,5079.6602,9653.1904,1818.01
2017-05-25 18:00:00+00:00,2017-05-26 20:00:00+00:00,16801.3008,2060.25,2521.96,1388.6,20971.3008,5088.0601,9825.8799,1818.61
2017-05-25 18:00:00+00:00,2017-05-26 21:00:00+00:00,16580.5,2033.6,2498.1499,1373.55,21170.9004,4993.8198,9882.8398,1816.47
2017-05-25 18:00:00+00:00,2017-05-26 22:00:00+00:00,15796.0,1982.87,2481.4399,1338.54,20625.4004,4801.7798,9670.0596,1782.88
2017-05-25 18:00:00+00:00,2017-05-26 23:00:00+00:00,15072.2002,1888.0601,2437.1699,1277.09,19516.5996,4574.1099,9179.9199,1735.3101
2017-05-25 18:00:00+00:00,2017-05-27 00:00:00+00:00,14584.2998,1820.13,2386.8101,1211.74,18544.5996,4355.02,8792.9297,1669.61
2017-05-25 18:00:00+00:00,2017-05-27 01:00:00+00:00,14285.0,1784.74,2334.23,1180.03,18062.3008,4260.3701,8596.2695,1608.46
2017-05-25 18:00:00+00:00,2017-05-27 02:00:00+00:00,13507.5,1676.1801,2268.3301,1118.55,16754.4004,4078.8601,8161.0801,1531.83
2017-05-25 18:00:00+00:00,2017-05-27 03:00:00+00:00,12683.9004,1539.96,2179.1699,1054.53,15514.4004,3849.73,7567.1299,1434.37
2017-05-25 18:00:00+00:00,2017-05-27 04:00:00+00:00,12324.7998,1508.49,2127.01,1066.3199,14429.4004,3776.8701,7267.6001,1330.75
2017-05-25 18:00:00+00:00,2017-05-27 05:00:00+00:00,11756.5996,1419.48,2071.76,1018.51,13230.7998,3568.6201,6753.9502,1261.27
2017-05-26 18:00:00+00:00,2017-05-27 06:00:00+00:00,11303.7002,1346.29,2104.8501,974.067,12268.0996,3343.3101,6286.3398,1182.55
2017-05-26 18:00:00+00:00,2017-05-27 07:00:00+00:00,11000.2998,1308.34,2076.3899,945.332,11698.9004,3248.25,6068.2402,1144.48
2017-05-26 18:00:00+00:00,2017-05-27 08:00:00+00:00,10778.5996,1296.1,2040.09,923.306,11486.0,3175.3301,5908.9302,1130.98
2017-05-26 18:00:00+00:00,2017-05-27 09:00:00+00:00,10718.0996,1305.55,2004.15,923.653,11488.5,3162.3601,5913.2798,1130.29
2017-05-26 18:00:00+00:00,2017-05-27 10:00:00+00:00,10674.2998,1318.13,2013.04,922.435,11566.7998,3169.8201,5981.0298,1124.77
2017-05-26 18:00:00+00:00,2017-05-27 11:00:00+00:00,10937.4004,1380.1,2007.5699,953.932,12043.2002,3225.54,6100.02,1136.85
2017-05-26 18:00:00+00:00,2017-05-27 12:00:00+00:00,11740.0996,1489.46,2034.59,1016.05,12921.7002,3451.27,6530.1899,1177.48
2017-05-26 18:00:00+00:00,2017-05-27 13:00:00+00:00,12721.4004,1605.54,2128.8301,1092.78,14201.2998,3744.6001,7059.9702,1204.16
2017-05-26 18:00:00+00:00,2017-05-27 14:00:00+00:00,13820.5,1724.35,2223.3,1167.22,15508.2998,4075.55,7628.8999,1317.02
2017-05-26 18:00:00+00:00,2017-05-27 15:00:00+00:00,15161.4004,1816.77,2300.04,1234.4301,16671.6992,4364.25,8117.1099,1414.79
2017-05-26 18:00:00+00:00,2017-05-27 16:00:00+00:00,16075.2998,1907.16,2390.6699,1295.38,17759.8008,4557.9399,8630.7002,1516.52
2017-05-26 18:00:00+00:00,2017-05-27 17:00:00+00:00,16659.8008,1971.09,2451.3501,1356.26,18595.1992,4767.1899,9074.1396,1590.01
2017-05-26 18:00:00+00:00,2017-05-27 18:00:00+00:00,16706.0,2037.77,2496.5701,1390.34,19289.9004,4889.5698,9470.6602,1696.6899
2017-05-26 18:00:00+00:00,2017-05-27 19:00:00+00:00,16415.3008,2104.3601,2527.99,1415.52,19853.4004,4942.7998,9788.46,1771.95
2017-05-26 18:00:00+00:00,2017-05-27 20:00:00+00:00,15938.0,2127.1799,2553.0601,1417.74,19969.8008,4906.5601,10058.7002,1844.9
2017-05-26 18:00:00+00:00,2017-05-27 21:00:00+00:00,15742.2998,2120.3201,2557.6799,1417.4301,19746.1992,4837.4399,10258.7998,1878.62
2017-05-26 18:00:00+00:00,2017-05-27 22:00:00+00:00,15387.0,2091.0701,2533.72,1389.28,19274.9004,4696.3501,10099.2998,1905.83
2017-05-26 18:00:00+00:00,2017-05-27 23:00:00+00:00,14873.0,1995.9,2471.3401,1354.51,18292.0,4572.25,9702.25,1844.83
2017-05-26 18:00:00+00:00,2017-05-28 00:00:00+00:00,14505.2002,1950.84,2425.1699,1287.41,17342.0,4432.4199,9210.3398,1744.76
2017-05-26 18:00:00+00:00,2017-05-28 01:00:00+00:00,14175.7002,1906.91,2385.75,1283.33,16827.6992,4327.1602,8904.75,1689.59
2017-05-26 18:00:00+00:00,2017-05-28 02:00:00+00:00,13565.2998,1779.85,2294.75,1200.46,15896.7002,4151.1201,8321.5703,1616.27
2017-05-26 18:00:00+00:00,2017-05-28 03:00:00+00:00,12811.7998,1635.2,2211.8799,1109.73,14688.2998,3953.3501,7607.8301,1507.89
2017-05-26 18:00:00+00:00,2017-05-28 04:00:00+00:00,12709.4004,1418.0601,2070.6299,994.987,13135.2998,3538.3401,6920.98,1269.35
2017-05-26 18:00:00+00:00,2017-05-28 05:00:00+00:00,11885.7998,1350.38,2088.4199,875.753,11526.2002,3340.1101,6081.0898,1187.16
2017-05-27 18:00:00+00:00,2017-05-28 06:00:00+00:00,11098.5,1227.6899,2011.99,750.7489999999999,11006.5,3108.6001,5933.5601,1140.67
2017-05-27 18:00:00+00:00,2017-05-28 07:00:00+00:00,10787.2998,1190.45,1959.4399,803.362,10735.2002,3065.0701,5675.7798,1031.05
2017-05-27 18:00:00+00:00,2017-05-28 08:00:00+00:00,10733.2998,1183.54,1922.64,793.972,10558.7998,3013.27,5505.1299,1076.26
2017-05-27 18:00:00+00:00,2017-05-28 09:00:00+00:00,10749.4004,1132.4301,1908.5699,772.971,10306.9004,2877.47,5638.0298,1039.17
2017-05-27 18:00:00+00:00,2017-05-28 10:00:00+00:00,11384.7002,1172.47,1947.5699,744.221,10321.0,2985.0,5400.77,1055.1
2017-05-27 18:00:00+00:00,2017-05-28 11:00:00+00:00,11097.7002,1216.79,1913.49,761.928,9747.2002,2972.23,5598.1699,1066.49
2017-05-27 18:00:00+00:00,2017-05-28 12:00:00+00:00,12667.0,1335.6801,1956.28,809.665,10584.2002,3252.6699,6006.02,1099.21
2017-05-27 18:00:00+00:00,2017-05-28 13:00:00+00:00,13206.2998,1442.04,2038.0699,863.581,11575.5996,3589.54,6488.2798,1074.5601
2017-05-27 18:00:00+00:00,2017-05-28 14:00:00+00:00,14220.5996,1546.17,2037.66,889.7180000000001,12346.2998,3956.95,7285.1099,1149.33
2017-05-27 18:00:00+00:00,2017-05-28 15:00:00+00:00,14900.7002,1600.12,2140.79,909.35,12910.7002,4215.6001,7515.9102,1218.58
2017-05-27 18:00:00+00:00,2017-05-28 16:00:00+00:00,15654.7002,1683.76,2159.5801,966.333,13401.9004,4478.7798,8075.46,1302.7
2017-05-27 18:00:00+00:00,2017-05-28 17:00:00+00:00,16833.1992,1794.45,2228.1699,992.576,13982.7002,4584.29,8500.4697,1248.9301
2017-05-27 18:00:00+00:00,2017-05-28 18:00:00+00:00,17345.1992,1859.6801,2255.0601,1016.67,14444.0996,4759.5698,9008.1904,1345.14
2017-05-27 18:00:00+00:00,2017-05-28 19:00:00+00:00,17296.9004,1872.6899,2288.47,1026.85,15283.0,4947.5801,9374.7305,1364.52
2017-05-27 18:00:00+00:00,2017-05-28 20:00:00+00:00,17210.0996,1863.2,2311.52,1058.36,15313.7002,4910.4302,9498.0996,1424.91
2017-05-27 18:00:00+00:00,2017-05-28 21:00:00+00:00,16822.8008,1796.49,2347.4399,1046.29,15656.2002,4911.04,9114.9199,1418.16
2017-05-27 18:00:00+00:00,2017-05-28 22:00:00+00:00,16043.0,1739.1,2249.5801,1003.23,15712.7002,4658.5,9036.2402,1434.84
2017-05-27 18:00:00+00:00,2017-05-28 23:00:00+00:00,15907.2002,1656.8101,2251.1599,996.451,15189.5,4494.4199,8741.2998,1384.92
2017-05-27 18:00:00+00:00,2017-05-29 00:00:00+00:00,15437.5,1619.13,2170.9199,984.202,14704.7998,4435.8799,8193.6504,1349.95
2017-05-27 18:00:00+00:00,2017-05-29 01:00:00+00:00,15034.2998,1637.11,2199.1699,960.802,14367.9004,4180.5801,8051.0601,1341.6
2017-05-27 18:00:00+00:00,2017-05-29 02:00:00+00:00,14171.5996,1451.6899,2064.1599,903.784,13264.5,3983.9199,7297.5601,1260.45
2017-05-27 18:00:00+00:00,2017-05-29 03:00:00+00:00,12778.2998,1344.8,2033.47,849.189,11908.5996,3657.47,6680.0898,1170.7
2017-05-27 18:00:00+00:00,2017-05-29 04:00:00+00:00,11802.6104,1356.5807,2133.8052,852.3699,11046.4922,3666.2261,6112.5195,1245.8972
2017-05-27 18:00:00+00:00,2017-05-29 05:00:00+00:00,11254.9766,1259.8362,2086.3765,819.547,10220.1963,3464.2043,5665.8408,1190.2756
2017-05-28 18:00:00+00:00,2017-05-29 06:00:00+00:00,10934.0,1363.25,1971.47,906.789,9672.8896,3169.3799,5683.4399,1010.53
2017-05-28 18:00:00+00:00,2017-05-29 07:00:00+00:00,10604.4004,1315.65,1911.8101,868.943,9262.2998,3114.3899,5486.8799,1004.39
2017-05-28 18:00:00+00:00,2017-05-29 08:00:00+00:00,10562.9004,1333.51,1897.36,838.824,9103.6104,3084.8601,5405.5098,1067.55
2017-05-28 18:00:00+00:00,2017-05-29 09:00:00+00:00,10555.5996,1334.84,1885.5699,849.9630000000001,9367.1602,3126.03,5406.1401,1194.36
2017-05-28 18:00:00+00:00,2017-05-29 10:00:00+00:00,10676.7998,1404.35,1886.02,903.112,9294.9805,3249.97,5464.0,1175.97
2017-05-28 18:00:00+00:00,2017-05-29 11:00:00+00:00,10603.0996,1422.4301,1877.66,966.612,9385.3896,3288.8301,5441.5801,1131.53
2017-05-28 18:00:00+00:00,2017-05-29 12:00:00+00:00,10881.2002,1490.97,1898.85,1043.48,10214.2998,3388.03,5719.8501,1086.95
2017-05-28 18:00:00+00:00,2017-05-29 13:00:00+00:00,11545.0,1655.7,1952.1899,1123.72,11228.5,3598.04,6107.1899,1114.99
2017-05-28 18:00:00+00:00,2017-05-29 14:00:00+00:00,11986.4004,1744.9399,2036.63,1216.27,12064.4004,3803.1299,6494.8501,1166.04
2017-05-28 18:00:00+00:00,2017-05-29 15:00:00+00:00,12556.7998,1825.51,2115.8501,1236.61,13021.5,3905.01,6837.7598,1238.51
2017-05-28 18:00:00+00:00,2017-05-29 16:00:00+00:00,12722.0,1890.6,2214.4099,1153.99,13540.7002,3983.03,7037.5098,1301.21
2017-05-28 18:00:00+00:00,2017-05-29 17:00:00+00:00,12527.5996,1935.22,2274.3899,1161.65,14791.7002,4054.6699,7227.9902,1342.91
2017-05-28 18:00:00+00:00,2017-05-29 18:00:00+00:00,12171.5,1966.72,2333.6001,1178.28,15746.9004,4112.48,7409.8501,1421.28
2017-05-28 18:00:00+00:00,2017-05-29 19:00:00+00:00,12181.4004,1947.52,2373.53,1199.65,15651.5,4128.1699,7566.02,1487.03
2017-05-28 18:00:00+00:00,2017-05-29 20:00:00+00:00,12509.2002,1950.83,2387.1899,1194.85,15265.2998,4092.1201,7744.5601,1538.77
2017-05-28 18:00:00+00:00,2017-05-29 21:00:00+00:00,12451.0,1929.28,2409.8201,1190.73,14872.2998,4037.28,7787.4199,1604.78
2017-05-28 18:00:00+00:00,2017-05-29 22:00:00+00:00,12556.9004,1860.28,2390.3701,1136.5601,15242.9004,3942.71,7723.4502,1626.23
2017-05-28 18:00:00+00:00,2017-05-29 23:00:00+00:00,12526.5996,1785.25,2389.2,1093.76,14743.0996,3858.6101,7523.73,1646.73
2017-05-28 18:00:00+00:00,2017-05-30 00:00:00+00:00,12145.2998,1820.14,2433.8899,1085.28,13972.2998,3865.3799,7413.4102,1446.39
2017-05-28 18:00:00+00:00,2017-05-30 01:00:00+00:00,12061.7998,1704.15,2350.47,1052.09,14002.0,3843.54,7222.7998,1521.41
2017-05-28 18:00:00+00:00,2017-05-30 02:00:00+00:00,11327.9004,1515.55,2187.8999,942.335,12886.0,3614.98,6651.3799,1602.1801
2017-05-28 18:00:00+00:00,2017-05-30 03:00:00+00:00,10584.2998,1348.0,2076.3401,847.5089999999999,11635.2998,3280.46,5951.1099,1466.1801
2017-05-28 18:00:00+00:00,2017-05-30 04:00:00+00:00,10528.8428,1301.5757,2095.8428,860.5988,10665.4121,3023.4734,5474.3799,1229.6644
2017-05-28 18:00:00+00:00,2017-05-30 05:00:00+00:00,10065.2686,1235.437,2054.2209,823.5363,10032.6006,2867.9536,5154.9248,1180.9707
2017-05-29 18:00:00+00:00,2017-05-30 06:00:00+00:00,9736.9199,1232.681,2030.2252,816.5944,9492.0732,2882.5684,5083.8032,1159.1372
2017-05-29 18:00:00+00:00,2017-05-30 07:00:00+00:00,9316.6543,1201.6194,2016.3212,796.1348,9217.0869,2793.4692,4917.5332,1145.9832
2017-05-29 18:00:00+00:00,2017-05-30 08:00:00+00:00,9558.3896,1220.8738,2019.0015,799.6471,9224.7969,2756.9421,4918.6089,1135.4863
2017-05-29 18:00:00+00:00,2017-05-30 09:00:00+00:00,10150.873,1280.6896,2036.1045,818.8537,9717.417,2829.6555,5166.4888,1163.3474
2017-05-29 18:00:00+00:00,2017-05-30 10:00:00+00:00,10831.4238,1380.0623,2083.0222,857.0522,10621.332,3096.5317,5699.1963,1212.1682
2017-05-29 18:00:00+00:00,2017-05-30 11:00:00+00:00,11127.127,1417.8215,2094.8044,883.442,11042.0459,3201.8118,5732.3945,1213.3486
2017-05-29 18:00:00+00:00,2017-05-30 12:00:00+00:00,11522.3301,1476.941,2117.5374,940.5835,11499.6475,3289.001,5923.1777,1201.4874
2017-05-29 18:00:00+00:00,2017-05-30 13:00:00+00:00,12015.291,1548.4744,2162.7324,998.3707,12073.4023,3461.9702,6236.1719,1219.9996
2017-05-29 18:00:00+00:00,2017-05-30 14:00:00+00:00,12696.6426,1635.85,2194.719,1059.8097,12905.4893,3691.7791,6565.2495,1269.7687
2017-05-29 18:00:00+00:00,2017-05-30 15:00:00+00:00,13311.7646,1715.223,2238.3086,1113.4291,13571.2031,3890.5645,6921.5415,1316.9434
2017-05-29 18:00:00+00:00,2017-05-30 16:00:00+00:00,13918.7354,1772.9746,2271.6558,1168.3898,14041.8115,4044.8687,7165.8066,1337.714
2017-05-29 18:00:00+00:00,2017-05-30 17:00:00+00:00,14495.2236,1848.1444,2314.9011,1229.0901,14378.6963,4176.7285,7436.8823,1377.3407
2017-05-29 18:00:00+00:00,2017-05-30 18:00:00+00:00,15078.1113,1890.936,2345.623,1256.1069,14835.2383,4294.2607,7619.5654,1420.3589
2017-05-29 18:00:00+00:00,2017-05-30 19:00:00+00:00,15159.9648,1899.6398,2382.1704,1272.9369,14983.916,4407.3237,7868.0151,1452.4371
2017-05-29 18:00:00+00:00,2017-05-30 20:00:00+00:00,14931.0596,1936.5725,2389.615,1278.4629,15540.0156,4463.7422,7988.8643,1492.005
2017-05-29 18:00:00+00:00,2017-05-30 21:00:00+00:00,14646.8252,1885.6868,2386.4592,1288.5066,15604.7324,4342.064,7879.2832,1476.1235
