Issue_time,Forecast_time,Coast,East,Far_West,North,North_Central,South_Central,Southern,West
2018-04-21 18:00:00,2018-04-24 00:00:00,10908.73828125,1463.8104248046875,2691.1181640625,858.0650024414062,12643.9375,6780.95751953125,3713.380859375,1337.658935546875
2018-04-21 18:00:00,2018-04-24 01:00:00,10640.4775390625,1428.7308349609375,2651.17626953125,826.1513671875,12287.8193359375,6505.5732421875,3606.9873046875,1303.8330078125
2018-04-21 18:00:00,2018-04-24 02:00:00,10293.8271484375,1341.40771484375,2622.290283203125,817.116455078125,12236.71484375,6347.01953125,3290.333740234375,1245.3082275390625
2018-04-21 18:00:00,2018-04-24 03:00:00,10012.8193359375,1292.8865966796875,2551.78857421875,789.726806640625,11756.4111328125,6002.62841796875,3094.711669921875,1201.6453857421875
2018-04-21 18:00:00,2018-04-24 04:00:00,9604.525390625,1179.7529296875,2479.823974609375,742.6869506835938,11005.7822265625,5587.20263671875,2837.0400390625,1094.78955078125
2018-04-21 18:00:00,2018-04-24 05:00:00,9265.48046875,1156.5889892578125,2442.612548828125,716.0272827148438,10603.4794921875,5341.06591796875,2875.1259765625,1059.4482421875
2018-04-22 18:00:00,2018-04-23 06:00:00,7952.75732421875,1011.2410278320312,2416.01904296875,651.2442016601562,7798.0498046875,4215.38037109375,2736.607666015625,1047.1331787109375
2018-04-22 18:00:00,2018-04-23 07:00:00,7908.49462890625,1003.49951171875,2407.65185546875,654.8305053710938,7826.28564453125,4132.84716796875,2660.066162109375,1023.6343383789062
2018-04-22 18:00:00,2018-04-23 08:00:00,7885.2294921875,1012.4717407226562,2425.37060546875,646.5366821289062,7804.47802734375,4123.16357421875,2782.276123046875,1015.8775634765625
2018-04-22 18:00:00,2018-04-23 09:00:00,8446.916015625,1086.5673828125,2432.9423828125,668.4312744140625,8448.0810546875,4319.67724609375,2627.2998046875,1033.3214111328125
2018-04-22 18:00:00,2018-04-23 10:00:00,9039.408203125,1155.207275390625,2448.1572265625,707.5420532226562,9215.931640625,4736.1650390625,2739.499267578125,1100.20703125
2018-04-22 18:00:00,2018-04-23 11:00:00,9160.7294921875,1239.3778076171875,2488.567138671875,730.5989379882812,9953.4306640625,5064.361328125,2801.400634765625,1139.956298828125
2018-04-22 18:00:00,2018-04-23 12:00:00,9369.46484375,1284.904296875,2526.36474609375,760.2222290039062,10105.087890625,5246.74658203125,2930.4248046875,1151.92236328125
2018-04-22 18:00:00,2018-04-23 13:00:00,9689.43359375,1358.5147705078125,2570.74853515625,776.5184936523438,10407.2744140625,5285.53759765625,3009.14208984375,1149.5140380859375
2018-04-22 18:00:00,2018-04-23 14:00:00,9980.8291015625,1351.8045654296875,2596.70556640625,783.088134765625,10492.80859375,5473.86376953125,3099.889404296875,1129.3927001953125
2018-04-22 18:00:00,2018-04-23 15:00:00,10225.2744140625,1366.124267578125,2603.156982421875,792.7202758789062,10758.3291015625,5580.71435546875,3140.680419921875,1143.10400390625
2018-04-22 18:00:00,2018-04-23 16:00:00,10450.41796875,1385.096923828125,2632.9541015625,810.3399658203125,10893.5810546875,5755.89990234375,3289.789306640625,1138.0640869140625
2018-04-22 18:00:00,2018-04-23 17:00:00,10722.572265625,1392.6546630859375,2641.617431640625,836.325927734375,10803.9287109375,5988.763671875,3430.59765625,1167.7275390625
2018-04-22 18:00:00,2018-04-23 18:00:00,10876.8037109375,1440.2525634765625,2597.87744140625,807.813720703125,11112.5283203125,6446.24755859375,3448.951416015625,1169.8565673828125
2018-04-22 18:00:00,2018-04-23 19:00:00,10983.1357421875,1479.1043701171875,2649.2861328125,809.923583984375,11392.814453125,6712.1826171875,3563.689208984375,1203.1864013671875
2018-04-22 18:00:00,2018-04-23 20:00:00,11293.9345703125,1465.3270263671875,2690.89892578125,832.8171997070312,11831.8271484375,6716.45751953125,3576.65771484375,1232.5758056640625
2018-04-22 18:00:00,2018-04-23 21:00:00,11489.6748046875,1482.7894287109375,2689.9921875,840.4599609375,11885.302734375,6839.02294921875,3580.622802734375,1260.591796875
2018-04-22 18:00:00,2018-04-23 22:00:00,11238.1103515625,1468.5411376953125,2732.284423828125,829.9663696289062,12170.798828125,6922.056640625,3580.85986328125,1298.3570556640625
2018-04-22 18:00:00,2018-04-23 23:00:00,11389.5751953125,1446.8441162109375,2748.60693359375,849.1398315429688,12461.9970703125,6943.7734375,3484.032958984375,1343.5447998046875
2018-04-22 18:00:00,2018-04-24 00:00:00,11444.7783203125,1440.2996826171875,2749.0478515625,846.2474365234375,12756.67578125,6951.74365234375,3414.755126953125,1369.9434814453125
2018-04-22 18:00:00,2018-04-24 01:00:00,11068.294921875,1420.0096435546875,2705.38330078125,838.698486328125,12514.80078125,6731.1572265625,3397.649169921875,1338.4044189453125
2018-04-22 18:00:00,2018-04-24 02:00:00,10378.375,1321.046630859375,2642.209228515625,798.2132568359375,11792.1513671875,6287.9140625,3251.2548828125,1284.068359375
2018-04-22 18:00:00,2018-04-24 03:00:00,9917.951171875,1249.0050048828125,2575.81591796875,743.0803833007812,10891.2939453125,5867.90380859375,3039.534912109375,1234.8616943359375
2018-04-22 18:00:00,2018-04-24 04:00:00,9537.93359375,1132.29638671875,2520.090087890625,692.6742553710938,9878.41015625,5491.69677734375,2817.951904296875,1144.0736083984375
2018-04-22 18:00:00,2018-04-24 05:00:00,8779.759765625,1072.8809814453125,2472.785888671875,668.2550048828125,10027.1962890625,5208.73193359375,2651.800048828125,1075.4027099609375
2018-04-22 18:00:00,2018-04-24 06:00:00,8595.6728515625,1019.3704833984375,2426.145263671875,641.2926635742188,8869.5166015625,5049.6064453125,2599.758544921875,1026.1484375
2018-04-22 18:00:00,2018-04-24 07:00:00,8494.7998046875,981.84033203125,2409.44873046875,634.0515747070312,9713.8037109375,4983.396484375,2585.139404296875,1007.5833740234375
2018-04-22 18:00:00,2018-04-24 08:00:00,8458.7900390625,990.8694458007812,2425.052490234375,700.6505126953125,9863.5419921875,5039.046875,2384.730224609375,1012.090087890625
2018-04-22 18:00:00,2018-04-24 09:00:00,8766.328125,1073.7318115234375,2446.916259765625,655.8797607421875,9416.095703125,5133.6513671875,2490.05078125,1030.608642578125
2018-04-22 18:00:00,2018-04-24 10:00:00,9231.8330078125,1177.1690673828125,2494.640869140625,701.9854736328125,9848.4765625,5446.33056640625,2851.610107421875,1086.06298828125
2018-04-22 18:00:00,2018-04-24 11:00:00,9749.44140625,1251.4554443359375,2524.99853515625,780.43798828125,11179.9697265625,5637.2021484375,2819.140625,1114.163330078125
2018-04-22 18:00:00,2018-04-24 12:00:00,10083.4921875,1293.2806396484375,2562.2080078125,815.8416137695312,11444.876953125,5809.8369140625,2838.391357421875,1145.5103759765625
2018-04-22 18:00:00,2018-04-24 13:00:00,10400.3984375,1327.5045166015625,2550.22802734375,819.902099609375,11968.556640625,6096.92578125,3036.51513671875,1130.80810546875
2018-04-22 18:00:00,2018-04-24 14:00:00,10557.337890625,1346.11572265625,2559.375,801.1331176757812,11803.0537109375,6029.546875,3100.96630859375,1173.0064697265625
2018-04-22 18:00:00,2018-04-24 15:00:00,10984.8564453125,1322.1019287109375,2649.037353515625,787.877685546875,11787.353515625,6030.22021484375,3211.063720703125,1164.853271484375
2018-04-22 18:00:00,2018-04-24 16:00:00,11246.6611328125,1356.904541015625,2695.1728515625,788.0236206054688,11947.072265625,6170.8095703125,3305.754150390625,1178.7760009765625
2018-04-22 18:00:00,2018-04-24 17:00:00,11593.8759765625,1342.59130859375,2652.32763671875,813.3125,12181.873046875,6439.5009765625,3448.435546875,1192.8197021484375
2018-04-22 18:00:00,2018-04-24 18:00:00,11897.427734375,1382.2357177734375,2703.06591796875,824.7592163085938,12569.052734375,6619.86328125,3543.97119140625,1227.38916015625
2018-04-22 18:00:00,2018-04-24 19:00:00,11991.736328125,1437.647705078125,2733.1015625,865.0661010742188,13005.5439453125,6945.68359375,3621.25244140625,1261.6766357421875
2018-04-22 18:00:00,2018-04-24 20:00:00,12206.47265625,1445.454833984375,2745.233642578125,858.9849853515625,13069.7890625,6981.0390625,3671.81494140625,1291.1536865234375
2018-04-22 18:00:00,2018-04-24 21:00:00,12100.96484375,1551.021484375,2778.110107421875,878.7420043945312,13315.2919921875,7178.603515625,3776.1181640625,1330.359619140625
2018-04-22 18:00:00,2018-04-24 22:00:00,11988.8046875,1551.4971923828125,2780.72412109375,881.423828125,13352.8505859375,7190.0478515625,3799.10595703125,1342.6900634765625
2018-04-22 18:00:00,2018-04-24 23:00:00,11908.12109375,1578.149169921875,2784.959228515625,881.0224609375,13303.8232421875,7240.1103515625,3723.04248046875,1330.872314453125
2018-04-22 18:00:00,2018-04-25 00:00:00,11837.91796875,1546.18798828125,2756.034912109375,875.1895751953125,13333.828125,7200.3818359375,3603.175537109375,1403.866943359375
2018-04-22 18:00:00,2018-04-25 01:00:00,11235.94921875,1449.1224365234375,2727.35498046875,845.054443359375,12809.625,6879.09423828125,3408.234619140625,1348.8770751953125
2018-04-22 18:00:00,2018-04-25 02:00:00,10923.498046875,1446.7965087890625,2668.57080078125,825.6156616210938,12444.5869140625,6525.5068359375,3290.802490234375,1334.0748291015625
2018-04-22 18:00:00,2018-04-25 03:00:00,10371.2197265625,1358.875244140625,2591.433349609375,785.8904418945312,11716.26953125,6061.61181640625,3135.868408203125,1276.1558837890625
2018-04-22 18:00:00,2018-04-25 04:00:00,9834.5048828125,1221.3712158203125,2515.455078125,731.0215454101562,10871.5615234375,5702.45654296875,2889.980712890625,1122.3565673828125
2018-04-22 18:00:00,2018-04-25 05:00:00,9513.6552734375,1147.6624755859375,2453.113525390625,694.1204833984375,10358.8701171875,5364.07568359375,2775.320556640625,1085.855224609375
2018-04-23 18:00:00,2018-04-24 06:00:00,8218.3427734375,1063.31494140625,2472.5302734375,696.8115234375,8170.41455078125,4278.712890625,2646.538330078125,1082.3582763671875
2018-04-23 18:00:00,2018-04-24 07:00:00,8281.6142578125,1051.088623046875,2448.27587890625,713.38671875,7989.86083984375,4254.31005859375,2632.71435546875,1046.355712890625
2018-04-23 18:00:00,2018-04-24 08:00:00,8906.4091796875,1074.6778564453125,2482.629150390625,700.537353515625,8267.83984375,4256.310546875,2724.393310546875,1060.8828125
2018-04-23 18:00:00,2018-04-24 09:00:00,9723.9189453125,1123.5631103515625,2493.881103515625,743.4913940429688,8796.00390625,4529.255859375,2790.503173828125,1086.6854248046875
2018-04-23 18:00:00,2018-04-24 10:00:00,10049.458984375,1208.9161376953125,2521.325439453125,780.5234985351562,9498.255859375,4944.8740234375,2917.650390625,1154.681640625
2018-04-23 18:00:00,2018-04-24 11:00:00,9784.1123046875,1293.3385009765625,2564.971435546875,814.5441284179688,10286.84765625,5246.4208984375,3054.134033203125,1178.492431640625
2018-04-23 18:00:00,2018-04-24 12:00:00,10005.8359375,1319.15478515625,2599.3974609375,853.7482299804688,10529.6474609375,5428.0947265625,3063.3896484375,1179.55810546875
2018-04-23 18:00:00,2018-04-24 13:00:00,10299.9873046875,1377.6065673828125,2616.803466796875,885.1450805664062,10701.7763671875,5557.8603515625,3078.627197265625,1181.3531494140625
2018-04-23 18:00:00,2018-04-24 14:00:00,10729.4072265625,1417.935302734375,2648.2255859375,876.3021240234375,11164.5439453125,5770.33642578125,3202.954345703125,1174.5823974609375
2018-04-23 18:00:00,2018-04-24 15:00:00,11304.361328125,1458.9610595703125,2695.448486328125,847.184326171875,11812.3857421875,6127.0234375,3353.331787109375,1214.676513671875
2018-04-23 18:00:00,2018-04-24 16:00:00,11726.0810546875,1481.3231201171875,2765.50927734375,893.551025390625,12041.3076171875,6434.7861328125,3581.273193359375,1260.965576171875
2018-04-23 18:00:00,2018-04-24 17:00:00,12079.3623046875,1511.1832275390625,2841.02587890625,909.75634765625,12107.39453125,6947.072265625,3726.039794921875,1326.6568603515625
2018-04-23 18:00:00,2018-04-24 18:00:00,12147.587890625,1536.0062255859375,2800.5771484375,958.9873046875,12520.72265625,7265.8056640625,3709.25,1357.0723876953125
2018-04-23 18:00:00,2018-04-24 19:00:00,12254.4853515625,1577.4495849609375,2865.861083984375,969.9205322265625,12743.8623046875,7519.88134765625,3794.156494140625,1404.12548828125
2018-04-23 18:00:00,2018-04-24 20:00:00,12618.53125,1590.1868896484375,2913.364990234375,997.8985595703125,13141.787109375,7854.833984375,3665.933837890625,1469.931396484375
2018-04-23 18:00:00,2018-04-24 21:00:00,12606.658203125,1603.5145263671875,2903.361328125,996.795654296875,13510.2646484375,7841.3388671875,3794.802490234375,1495.1260986328125
2018-04-23 18:00:00,2018-04-24 22:00:00,12343.3603515625,1591.9903564453125,2911.978759765625,976.869140625,13281.0458984375,7791.20654296875,3822.991943359375,1493.349365234375
2018-04-23 18:00:00,2018-04-24 23:00:00,12493.697265625,1591.0040283203125,2852.136474609375,988.1781005859375,13190.7431640625,7342.6884765625,3757.3359375,1520.8980712890625
2018-04-23 18:00:00,2018-04-25 00:00:00,12480.4404296875,1604.37109375,2831.225341796875,975.09912109375,13534.0595703125,7253.9970703125,3654.8564453125,1525.598388671875
2018-04-23 18:00:00,2018-04-25 01:00:00,11934.859375,1454.3388671875,2768.420166015625,942.6657104492188,12796.4365234375,7025.29296875,3683.65576171875,1481.475830078125
2018-04-23 18:00:00,2018-04-25 02:00:00,11516.9404296875,1341.681640625,2697.428466796875,859.8161010742188,11576.17578125,6435.11474609375,3350.76611328125,1381.318359375
2018-04-23 18:00:00,2018-04-25 03:00:00,10021.4404296875,1263.0511474609375,2606.609130859375,800.117919921875,11519.1474609375,5957.9677734375,3211.59765625,1301.979248046875
2018-04-23 18:00:00,2018-04-25 04:00:00,9705.5771484375,1135.7275390625,2549.363037109375,768.9076538085938,10411.1962890625,5231.65673828125,2997.96240234375,1212.7437744140625
2018-04-23 18:00:00,2018-04-25 05:00:00,9389.8505859375,1067.670654296875,2469.25146484375,740.4168701171875,9195.6484375,4942.263671875,2833.447998046875,1153.908935546875
2018-04-23 18:00:00,2018-04-25 06:00:00,9159.0166015625,1048.342041015625,2437.438720703125,715.8865356445312,8965.5712890625,4840.634765625,2771.154541015625,1100.291015625
2018-04-23 18:00:00,2018-04-25 07:00:00,9132.3916015625,993.6691284179688,2423.868896484375,719.2312622070312,8737.4833984375,4990.83837890625,2751.225830078125,1095.09423828125
2018-04-23 18:00:00,2018-04-25 08:00:00,8867.1123046875,1045.2479248046875,2444.845703125,725.34765625,9002.787109375,4957.9326171875,2805.8515625,1084.78076171875
2018-04-23 18:00:00,2018-04-25 09:00:00,9358.3720703125,1079.414794921875,2450.8994140625,742.4190063476562,9214.22265625,5325.0166015625,2827.912841796875,1111.011474609375
2018-04-23 18:00:00,2018-04-25 10:00:00,10566.921875,1180.2757568359375,2500.653564453125,786.2105712890625,10057.59765625,5376.0029296875,2967.35888671875,1171.9154052734375
2018-04-23 18:00:00,2018-04-25 11:00:00,10284.6845703125,1272.9124755859375,2530.025390625,816.5814208984375,10731.470703125,5611.9404296875,3008.11572265625,1185.738525390625
2018-04-23 18:00:00,2018-04-25 12:00:00,10249.8759765625,1286.8123779296875,2565.42578125,851.7052612304688,10986.8134765625,5786.689453125,3050.712158203125,1182.8455810546875
2018-04-23 18:00:00,2018-04-25 13:00:00,10495.2685546875,1323.777099609375,2556.37548828125,889.9710083007812,11329.1806640625,6028.84521484375,3099.526123046875,1184.660888671875
2018-04-23 18:00:00,2018-04-25 14:00:00,10887.087890625,1376.013671875,2594.9423828125,896.1166381835938,11824.6904296875,5989.0048828125,3182.403076171875,1187.199462890625
2018-04-23 18:00:00,2018-04-25 15:00:00,11141.3076171875,1399.01123046875,2710.199951171875,916.266357421875,12255.7041015625,6193.89013671875,3491.57421875,1222.913818359375
2018-04-23 18:00:00,2018-04-25 16:00:00,11769.2958984375,1425.4776611328125,2800.899658203125,940.607177734375,12732.3642578125,6527.67578125,3498.552001953125,1260.162353515625
2018-04-23 18:00:00,2018-04-25 17:00:00,11790.6103515625,1408.43212890625,2792.493408203125,945.569580078125,12965.8193359375,7144.3505859375,3727.542236328125,1319.9732666015625
2018-04-23 18:00:00,2018-04-25 18:00:00,12210.064453125,1446.6055908203125,2816.487060546875,973.0901489257812,13179.0205078125,7054.27490234375,3811.531494140625,1377.20703125
2018-04-23 18:00:00,2018-04-25 19:00:00,12066.685546875,1504.894775390625,2850.46484375,989.4472045898438,13480.01171875,7360.6630859375,3866.313720703125,1415.216552734375
2018-04-23 18:00:00,2018-04-25 20:00:00,11798.484375,1554.66015625,2872.532958984375,962.2615966796875,13563.4560546875,7177.875,4062.1279296875,1456.9124755859375
2018-04-23 18:00:00,2018-04-25 21:00:00,11757.7607421875,1539.7161865234375,2882.905029296875,972.6449584960938,13804.0947265625,7335.8837890625,4028.117431640625,1491.3819580078125
2018-04-23 18:00:00,2018-04-25 22:00:00,11786.607421875,1623.7593994140625,2863.620361328125,951.622314453125,13973.580078125,7323.98828125,3982.554443359375,1521.097412109375
2018-04-23 18:00:00,2018-04-25 23:00:00,11926.1455078125,1584.0738525390625,2826.499267578125,959.3749389648438,13867.640625,7288.0205078125,3916.52197265625,1492.822021484375
2018-04-23 18:00:00,2018-04-26 00:00:00,11489.7060546875,1620.2308349609375,2786.905029296875,947.853271484375,13856.9267578125,7105.53076171875,3784.758544921875,1503.2379150390625
2018-04-23 18:00:00,2018-04-26 01:00:00,11105.6630859375,1515.5218505859375,2746.657470703125,917.8034057617188,13350.4375,6738.26806640625,3707.213134765625,1423.129150390625
2018-04-23 18:00:00,2018-04-26 02:00:00,10858.0751953125,1449.6854248046875,2670.901123046875,832.922607421875,12690.2890625,6393.513671875,3446.68017578125,1374.9132080078125
2018-04-23 18:00:00,2018-04-26 03:00:00,10150.86328125,1328.138916015625,2580.235595703125,767.1888427734375,11805.666015625,5875.634765625,3218.623046875,1284.5213623046875
2018-04-23 18:00:00,2018-04-26 04:00:00,9707.533203125,1160.48828125,2525.9423828125,720.9276123046875,10323.6767578125,5370.89453125,3101.047607421875,1188.666259765625
2018-04-23 18:00:00,2018-04-26 05:00:00,9360.5966796875,1068.8890380859375,2459.126953125,739.3971557617188,9632.35546875,5100.17236328125,2865.94189453125,1087.9425048828125
2018-04-24 18:00:00,2018-04-25 06:00:00,8494.662109375,1076.0079345703125,2600.399169921875,712.103271484375,8427.908203125,4570.2265625,2731.6875,1133.908447265625
2018-04-24 18:00:00,2018-04-25 07:00:00,8371.3076171875,1082.636962890625,2540.123046875,710.3132934570312,8361.578125,4510.60693359375,2752.25537109375,1121.8831787109375
2018-04-24 18:00:00,2018-04-25 08:00:00,8924.30078125,1097.8648681640625,2565.061767578125,722.5135498046875,8538.0498046875,4472.42626953125,2842.8330078125,1097.93994140625
2018-04-24 18:00:00,2018-04-25 09:00:00,9207.8037109375,1146.086181640625,2553.737060546875,740.8389282226562,8762.8974609375,4739.0830078125,2855.71630859375,1085.3951416015625
2018-04-24 18:00:00,2018-04-25 10:00:00,9665.3154296875,1216.4443359375,2612.639892578125,786.3692016601562,9548.875,5186.34765625,3017.9501953125,1122.5323486328125
2018-04-24 18:00:00,2018-04-25 11:00:00,9848.986328125,1310.1845703125,2644.07470703125,826.80419921875,10513.03125,5497.95556640625,3142.689453125,1142.3897705078125
2018-04-24 18:00:00,2018-04-25 12:00:00,10089.3125,1322.6988525390625,2616.392578125,855.1102905273438,10496.9931640625,5783.623046875,3177.327880859375,1155.8004150390625
2018-04-24 18:00:00,2018-04-25 13:00:00,10451.0732421875,1409.2470703125,2548.76953125,867.7649536132812,10908.0,5888.14697265625,3170.071044921875,1137.546875
2018-04-24 18:00:00,2018-04-25 14:00:00,11324.580078125,1449.3453369140625,2579.53076171875,812.9443359375,11044.19140625,6119.703125,3395.65380859375,1131.7308349609375
2018-04-24 18:00:00,2018-04-25 15:00:00,11927.8642578125,1471.033935546875,2539.941650390625,865.4047241210938,11062.9306640625,6642.9169921875,3521.7451171875,1164.3458251953125
2018-04-24 18:00:00,2018-04-25 16:00:00,12607.5126953125,1513.5823974609375,2546.358642578125,857.3724975585938,11050.623046875,6930.84912109375,3552.92724609375,1212.3612060546875
2018-04-24 18:00:00,2018-04-25 17:00:00,12822.212890625,1557.9161376953125,2563.414306640625,865.59130859375,11130.8173828125,7290.77783203125,3747.3369140625,1195.4742431640625
2018-04-24 18:00:00,2018-04-25 18:00:00,13362.146484375,1575.2640380859375,2561.407958984375,883.5236206054688,11189.4873046875,7704.421875,3854.014892578125,1154.5965576171875
2018-04-24 18:00:00,2018-04-25 19:00:00,13628.421875,1628.666015625,2594.872802734375,905.4315795898438,10975.787109375,7901.29736328125,3915.168701171875,1187.6689453125
2018-04-24 18:00:00,2018-04-25 20:00:00,14000.904296875,1619.10009765625,2587.478759765625,913.0222778320312,11195.283203125,8280.451171875,3891.09423828125,1193.53759765625
2018-04-24 18:00:00,2018-04-25 21:00:00,13683.5625,1615.6932373046875,2575.488037109375,909.8048095703125,11352.7412109375,8154.88427734375,3890.783935546875,1193.8890380859375
2018-04-24 18:00:00,2018-04-25 22:00:00,12776.9599609375,1605.515869140625,2585.994873046875,880.8809204101562,11575.1416015625,8248.486328125,3869.5712890625,1207.700927734375
2018-04-24 18:00:00,2018-04-25 23:00:00,12504.5126953125,1589.0889892578125,2608.4765625,907.078857421875,11573.7353515625,7829.8935546875,3809.373779296875,1229.4649658203125
2018-04-24 18:00:00,2018-04-26 00:00:00,12381.87890625,1568.01318359375,2587.763916015625,926.8544921875,11589.91796875,7450.57275390625,3747.75439453125,1224.96484375
2018-04-24 18:00:00,2018-04-26 01:00:00,11776.10546875,1471.8896484375,2578.136962890625,821.1414794921875,11498.7275390625,7124.61181640625,3593.001708984375,1229.8843994140625
2018-04-24 18:00:00,2018-04-26 02:00:00,10529.611328125,1318.6910400390625,2526.679931640625,881.7538452148438,11380.5546875,6598.1748046875,3371.5107421875,1169.135009765625
2018-04-24 18:00:00,2018-04-26 03:00:00,9901.15234375,1224.6513671875,2470.869384765625,845.39404296875,10837.7109375,6040.4423828125,3242.2158203125,1120.059814453125
2018-04-24 18:00:00,2018-04-26 04:00:00,9210.255859375,1147.50830078125,2452.275146484375,775.5861206054688,10624.87890625,5311.42041015625,3092.181640625,1089.968505859375
2018-04-24 18:00:00,2018-04-26 05:00:00,8771.69921875,1069.3397216796875,2468.50537109375,789.888427734375,9553.59375,4985.51806640625,2898.267578125,1043.05615234375
2018-04-24 18:00:00,2018-04-26 06:00:00,9088.94921875,1052.04150390625,2386.423583984375,757.0010986328125,9142.6298828125,4852.08837890625,2835.9951171875,1035.3916015625
2018-04-24 18:00:00,2018-04-26 07:00:00,9283.49609375,1024.3922119140625,2351.272216796875,737.2203979492188,8727.3173828125,5031.03125,2751.10986328125,1006.1304931640625
2018-04-24 18:00:00,2018-04-26 08:00:00,8826.6318359375,1054.0849609375,2390.156982421875,755.2594604492188,8922.4521484375,4885.74267578125,2837.1494140625,1027.4271240234375
2018-04-24 18:00:00,2018-04-26 09:00:00,9289.845703125,1172.3345947265625,2394.555908203125,789.5436401367188,9357.345703125,5013.9296875,2861.88134765625,1026.3355712890625
2018-04-24 18:00:00,2018-04-26 10:00:00,9778.03515625,1194.8687744140625,2424.0517578125,851.0391235351562,9976.8955078125,5524.96533203125,2991.642822265625,1085.7725830078125
2018-04-24 18:00:00,2018-04-26 11:00:00,9937.22265625,1289.9224853515625,2448.140380859375,865.22314453125,10644.9521484375,5818.1435546875,3038.926025390625,1107.63232421875
2018-04-24 18:00:00,2018-04-26 12:00:00,10141.4375,1302.0386962890625,2454.425537109375,907.916259765625,11066.2841796875,5770.19580078125,3091.68115234375,1107.14697265625
2018-04-24 18:00:00,2018-04-26 13:00:00,10529.3466796875,1349.922607421875,2475.107666015625,891.27734375,11258.63671875,5982.2802734375,3173.46142578125,1135.1363525390625
2018-04-24 18:00:00,2018-04-26 14:00:00,11141.0693359375,1383.956298828125,2600.544921875,873.11083984375,11727.48046875,5977.36865234375,3303.952880859375,1114.0626220703125
2018-04-24 18:00:00,2018-04-26 15:00:00,11595.9716796875,1359.8289794921875,2615.0458984375,871.5376586914062,11689.5166015625,6278.869140625,3452.12158203125,1121.176513671875
2018-04-24 18:00:00,2018-04-26 16:00:00,11669.9912109375,1421.765625,2609.271484375,884.7805786132812,11906.1279296875,6467.95361328125,3567.614501953125,1125.8048095703125
2018-04-24 18:00:00,2018-04-26 17:00:00,12608.93359375,1494.665771484375,2559.004638671875,919.1941528320312,11640.517578125,7204.759765625,3900.60595703125,1154.50537109375
2018-04-24 18:00:00,2018-04-26 18:00:00,13316.9599609375,1528.6583251953125,2507.525634765625,922.25830078125,11811.2568359375,7444.052734375,3706.612548828125,1144.5736083984375
2018-04-24 18:00:00,2018-04-26 19:00:00,13281.755859375,1549.0821533203125,2553.273681640625,914.9520874023438,12441.4404296875,7626.15771484375,3800.26611328125,1180.2572021484375
2018-04-24 18:00:00,2018-04-26 20:00:00,13024.0068359375,1599.7750244140625,2559.41943359375,822.8283081054688,13046.0595703125,7555.5380859375,4139.3466796875,1187.52783203125
2018-04-24 18:00:00,2018-04-26 21:00:00,12879.5859375,1593.2786865234375,2620.4267578125,832.677001953125,13397.31640625,7792.78759765625,3984.20458984375,1265.8541259765625
2018-04-24 18:00:00,2018-04-26 22:00:00,12684.421875,1563.2618408203125,2604.25927734375,834.6436767578125,13202.9287109375,7348.0,4092.084716796875,1209.51171875
2018-04-24 18:00:00,2018-04-26 23:00:00,12663.6875,1545.226318359375,2632.74462890625,830.151123046875,12781.75,7206.7763671875,3925.565673828125,1241.7623291015625
2018-04-24 18:00:00,2018-04-27 00:00:00,12403.66796875,1551.0625,2627.862548828125,843.2987670898438,12835.2001953125,6960.869140625,3720.165283203125,1259.6885986328125
2018-04-24 18:00:00,2018-04-27 01:00:00,11652.65234375,1526.8397216796875,2570.368408203125,798.043701171875,12696.86328125,6580.037109375,3447.978759765625,1222.4986572265625
2018-04-24 18:00:00,2018-04-27 02:00:00,11038.7900390625,1382.8790283203125,2553.887939453125,794.64892578125,12011.2646484375,6256.73583984375,3446.491943359375,1186.39013671875
2018-04-24 18:00:00,2018-04-27 03:00:00,10294.171875,1236.4146728515625,2520.355224609375,765.8040771484375,11143.9384765625,5753.3486328125,3223.478271484375,1157.6409912109375
2018-04-24 18:00:00,2018-04-27 04:00:00,9894.166015625,1116.7882080078125,2463.68212890625,731.50146484375,10387.9765625,5466.267578125,2998.663330078125,1094.8353271484375
2018-04-24 18:00:00,2018-04-27 05:00:00,9456.6337890625,1044.5540771484375,2434.099853515625,707.9548950195312,9874.9052734375,5431.08837890625,2808.06494140625,1058.18603515625
2018-04-25 18:00:00,2018-04-26 06:00:00,8523.8349609375,1066.3623046875,2388.087646484375,757.1681518554688,8547.0810546875,4388.037109375,2666.9833984375,1096.3662109375
2018-04-25 18:00:00,2018-04-26 07:00:00,8561.3779296875,1065.092041015625,2362.5185546875,769.342529296875,8973.78515625,4386.033203125,2607.314208984375,1128.1180419921875
2018-04-25 18:00:00,2018-04-26 08:00:00,9464.421875,1121.010498046875,2352.191650390625,797.1217651367188,9258.0068359375,4379.84765625,2719.359619140625,1101.206787109375
2018-04-25 18:00:00,2018-04-26 09:00:00,9392.4052734375,1151.296630859375,2407.274658203125,811.56982421875,9575.8203125,4445.23046875,2699.6376953125,1124.927734375
2018-04-25 18:00:00,2018-04-26 10:00:00,9872.12109375,1230.7288818359375,2476.482177734375,865.774658203125,10489.2587890625,4772.40576171875,2888.886962890625,1177.1256103515625
2018-04-25 18:00:00,2018-04-26 11:00:00,9681.55859375,1318.0755615234375,2499.05126953125,907.0501098632812,11493.5380859375,5163.197265625,2934.47314453125,1167.73388671875
2018-04-25 18:00:00,2018-04-26 12:00:00,10024.9775390625,1368.6102294921875,2518.424560546875,920.3555297851562,11801.6943359375,5378.994140625,3003.217041015625,1168.703125
