Issue_time,Forecast_time,Coast,East,Far_West,North_Central,North,South_Central,Southern,West
2018-01-23 18:00:00,2018-01-24 00:00:00,11246.2978515625,1894.35888671875,2820.68017578125,14118.1845703125,1078.878173828125,6805.13134765625,3342.5927734375,1381.1966552734375
2018-01-23 18:00:00,2018-01-24 01:00:00,11158.763671875,1863.917236328125,2876.359130859375,14002.5126953125,1096.375732421875,6847.94091796875,3465.633056640625,1406.9853515625
2018-01-23 18:00:00,2018-01-24 02:00:00,10683.658203125,1762.8790283203125,2854.71484375,13633.806640625,1070.0625,6616.73876953125,3289.921142578125,1408.482421875
2018-01-23 18:00:00,2018-01-24 03:00:00,10165.1962890625,1641.274658203125,2764.75634765625,12621.826171875,1004.3223876953125,6136.40087890625,3063.99365234375,1353.103271484375
2018-01-23 18:00:00,2018-01-24 04:00:00,9261.1064453125,1636.82958984375,2710.8427734375,11998.2109375,958.5479125976562,5896.05419921875,2992.511962890625,1339.180419921875
2018-01-23 18:00:00,2018-01-24 05:00:00,9123.4599609375,1619.857666015625,2763.53125,12470.525390625,979.3317260742188,5797.1494140625,2925.654541015625,1357.747314453125
2018-01-24 00:00:00,2018-01-24 06:00:00,9461.6337890625,1651.1907958984375,2723.089111328125,12496.6123046875,1002.8438110351562,5630.30322265625,2746.86279296875,1346.1551513671875
2018-01-24 00:00:00,2018-01-24 07:00:00,9546.3515625,1631.4310302734375,2782.3955078125,12719.5263671875,1037.3311767578125,5838.46435546875,2980.7373046875,1370.41748046875
2018-01-24 00:00:00,2018-01-24 08:00:00,9302.3701171875,1669.8677978515625,2791.535888671875,12835.568359375,996.7945556640625,5779.38134765625,2992.234619140625,1430.025146484375
2018-01-24 00:00:00,2018-01-24 09:00:00,9671.546875,1749.55078125,2811.275634765625,13429.5,1076.1661376953125,6040.28271484375,3125.851806640625,1496.023193359375
2018-01-24 00:00:00,2018-01-24 10:00:00,9885.2333984375,1835.69873046875,2837.4599609375,14501.986328125,1111.5665283203125,6761.39013671875,3318.494384765625,1475.4576416015625
2018-01-24 00:00:00,2018-01-24 11:00:00,10647.2763671875,1950.8885498046875,2986.59814453125,15165.017578125,1172.8988037109375,7186.2177734375,3406.27734375,1613.3157958984375
2018-01-24 06:00:00,2018-01-24 12:00:00,11483.814453125,2019.083251953125,3016.359619140625,16406.26953125,1199.554931640625,7651.43408203125,3464.7197265625,1571.3731689453125
2018-01-24 06:00:00,2018-01-24 13:00:00,11646.958984375,2009.6820068359375,3021.04638671875,15830.4716796875,1232.46337890625,7748.408203125,3704.80029296875,1540.5335693359375
2018-01-24 06:00:00,2018-01-24 14:00:00,11614.083984375,1885.360107421875,2977.47119140625,14738.443359375,1166.4346923828125,7219.70068359375,3410.730712890625,1475.8037109375
2018-01-24 06:00:00,2018-01-24 15:00:00,11405.408203125,1716.81640625,2858.151611328125,13847.5185546875,1131.939453125,6474.3896484375,3317.62841796875,1397.90771484375
2018-01-24 06:00:00,2018-01-24 16:00:00,10622.9033203125,1577.7017822265625,2788.459228515625,12816.6962890625,1027.3807373046875,5893.51611328125,3220.541748046875,1280.0885009765625
2018-01-24 06:00:00,2018-01-24 17:00:00,10141.421875,1525.1090087890625,2801.673095703125,12127.2919921875,1008.634033203125,6014.2978515625,3138.004638671875,1316.322265625
2018-01-24 12:00:00,2018-01-24 18:00:00,10569.5791015625,1536.9403076171875,2644.395751953125,11800.3818359375,949.4703369140625,5722.83544921875,2888.660888671875,1233.5162353515625
2018-01-24 12:00:00,2018-01-24 19:00:00,10518.9833984375,1466.3486328125,2600.41650390625,11289.322265625,942.1243896484375,5760.1357421875,3018.987060546875,1154.380859375
2018-01-24 12:00:00,2018-01-24 20:00:00,10339.8349609375,1411.0513916015625,2644.791748046875,10935.8251953125,943.5087280273438,5656.03662109375,3088.484130859375,1180.187744140625
2018-01-24 12:00:00,2018-01-24 21:00:00,10679.125,1441.9754638671875,2610.706298828125,11071.33984375,914.2293090820312,5702.673828125,3119.166259765625,1169.022216796875
2018-01-24 12:00:00,2018-01-24 22:00:00,10243.404296875,1472.3363037109375,2653.9873046875,11558.216796875,953.5217895507812,5776.60400390625,3172.45263671875,1284.236572265625
2018-01-24 12:00:00,2018-01-24 23:00:00,10438.1015625,1628.4033203125,2745.404052734375,12556.890625,1008.145751953125,6136.94140625,3307.936279296875,1382.53125
2018-01-24 18:00:00,2018-01-25 00:00:00,11655.474609375,1808.667724609375,2777.642822265625,13743.3388671875,1080.9744873046875,6636.2763671875,3440.369873046875,1447.00439453125
2018-01-24 18:00:00,2018-01-25 01:00:00,11482.052734375,1801.40673828125,2837.810546875,13602.9111328125,1103.954833984375,6870.15185546875,3588.987548828125,1447.0802001953125
2018-01-24 18:00:00,2018-01-25 02:00:00,11182.1376953125,1679.2178955078125,2819.628173828125,13339.4296875,1054.6651611328125,6735.0869140625,3459.818115234375,1401.27587890625
2018-01-24 18:00:00,2018-01-25 03:00:00,10512.8837890625,1576.302734375,2735.701904296875,12459.8037109375,981.455078125,6133.53955078125,3350.59130859375,1287.9638671875
2018-01-24 18:00:00,2018-01-25 04:00:00,9932.5595703125,1588.5389404296875,2685.417724609375,11647.7626953125,924.9374389648438,5814.4541015625,3234.35009765625,1282.5650634765625
2018-01-24 18:00:00,2018-01-25 05:00:00,9886.61328125,1578.25927734375,2738.025146484375,11143.326171875,927.2200317382812,5775.9326171875,3171.27880859375,1314.05712890625
2018-01-25 00:00:00,2018-01-25 06:00:00,10028.5244140625,1593.3992919921875,2644.013916015625,11189.7587890625,939.5525512695312,5167.7314453125,2958.628662109375,1311.018798828125
2018-01-25 00:00:00,2018-01-25 07:00:00,10503.49609375,1574.051513671875,2705.363037109375,11365.689453125,965.1171264648438,5244.4951171875,3178.881591796875,1308.5108642578125
2018-01-25 00:00:00,2018-01-25 08:00:00,10206.228515625,1591.8519287109375,2703.2421875,11107.3662109375,951.703369140625,5217.0,3171.757568359375,1353.6436767578125
2018-01-25 00:00:00,2018-01-25 09:00:00,10147.4853515625,1714.1751708984375,2723.18359375,11923.4853515625,990.7308959960938,5426.81640625,3318.98486328125,1427.955322265625
2018-01-25 00:00:00,2018-01-25 10:00:00,10304.734375,1768.595703125,2737.405517578125,13152.8369140625,982.70263671875,5920.66455078125,3456.865234375,1527.61083984375
2018-01-25 00:00:00,2018-01-25 11:00:00,10867.9150390625,1817.4595947265625,2897.00048828125,13768.6416015625,1065.9453125,6703.38330078125,3513.941650390625,1590.9581298828125
2018-01-25 06:00:00,2018-01-25 12:00:00,11631.4658203125,1832.4852294921875,2957.45556640625,15479.3720703125,1118.9993896484375,7573.92724609375,3639.090087890625,1641.97607421875
2018-01-25 06:00:00,2018-01-25 13:00:00,11783.505859375,1892.846923828125,2970.38916015625,14649.912109375,1132.7705078125,7353.583984375,3850.2646484375,1570.298095703125
2018-01-25 06:00:00,2018-01-25 14:00:00,11632.1611328125,1821.126220703125,2929.992431640625,14013.6005859375,1055.1475830078125,7023.50048828125,3584.50390625,1494.91455078125
2018-01-25 06:00:00,2018-01-25 15:00:00,11441.4296875,1656.0614013671875,2822.3232421875,13423.8056640625,1091.3785400390625,6239.32177734375,3335.378173828125,1405.1717529296875
2018-01-25 06:00:00,2018-01-25 16:00:00,10597.5498046875,1512.7869873046875,2744.94580078125,12364.73828125,997.1932373046875,5665.54150390625,3255.244384765625,1304.8966064453125
2018-01-25 06:00:00,2018-01-25 17:00:00,10276.7333984375,1416.9154052734375,2748.436767578125,11443.44140625,988.2952880859375,5673.85009765625,3230.7978515625,1356.5283203125
2018-01-25 12:00:00,2018-01-25 18:00:00,10469.9306640625,1441.6513671875,2602.63671875,11633.5458984375,852.2421264648438,5742.76123046875,3108.02783203125,1290.329833984375
2018-01-25 12:00:00,2018-01-25 19:00:00,10713.482421875,1431.2764892578125,2595.700927734375,11369.6923828125,869.0267333984375,5654.9697265625,3167.11865234375,1225.07177734375
2018-01-25 12:00:00,2018-01-25 20:00:00,10592.8095703125,1377.5245361328125,2614.89892578125,10863.046875,847.3218383789062,5721.66943359375,3138.845947265625,1255.1424560546875
2018-01-25 12:00:00,2018-01-25 21:00:00,10759.1806640625,1400.008056640625,2607.3349609375,11030.70703125,856.0953369140625,5676.2294921875,3172.573974609375,1268.714111328125
2018-01-25 12:00:00,2018-01-25 22:00:00,10449.57421875,1465.2196044921875,2628.575927734375,11538.2021484375,900.7908325195312,5759.64599609375,3260.886474609375,1326.73876953125
2018-01-25 12:00:00,2018-01-25 23:00:00,10696.5595703125,1542.2822265625,2752.79931640625,12083.4658203125,949.759033203125,6146.63916015625,3424.60400390625,1404.660400390625
2018-01-25 18:00:00,2018-01-26 00:00:00,11280.3984375,1724.973388671875,2790.108642578125,13299.865234375,1023.0662841796875,6455.0546875,3424.0556640625,1470.73779296875
2018-01-25 18:00:00,2018-01-26 01:00:00,11129.0009765625,1712.0426025390625,2829.814208984375,12762.880859375,1036.1300048828125,6437.96240234375,3524.694580078125,1468.4285888671875
2018-01-25 18:00:00,2018-01-26 02:00:00,10609.6162109375,1603.431884765625,2801.853515625,12022.5703125,969.7142333984375,6100.09423828125,3355.052978515625,1408.7115478515625
2018-01-25 18:00:00,2018-01-26 03:00:00,9936.517578125,1470.8570556640625,2717.997314453125,11011.3974609375,908.8147583007812,5697.158203125,3262.632568359375,1333.0447998046875
2018-01-25 18:00:00,2018-01-26 04:00:00,8989.314453125,1474.232421875,2662.625244140625,10382.7412109375,866.0755615234375,5340.8154296875,3075.270751953125,1317.74658203125
2018-01-25 18:00:00,2018-01-26 05:00:00,8833.037109375,1405.3780517578125,2699.0546875,9993.7802734375,870.0282592773438,5071.63134765625,2996.448974609375,1298.400146484375
2018-01-26 00:00:00,2018-01-26 06:00:00,8951.2236328125,1378.880615234375,2674.7890625,9612.9716796875,862.6568603515625,4768.0009765625,2857.149169921875,1301.0025634765625
2018-01-26 00:00:00,2018-01-26 07:00:00,8944.7666015625,1372.138916015625,2703.226806640625,9093.2705078125,890.5646362304688,4761.06640625,2918.178955078125,1285.6837158203125
2018-01-26 00:00:00,2018-01-26 08:00:00,8837.2744140625,1371.8720703125,2709.874267578125,9034.421875,881.0023803710938,4808.42822265625,2969.471923828125,1294.537353515625
2018-01-26 00:00:00,2018-01-26 09:00:00,9039.2607421875,1415.426025390625,2732.407958984375,9548.81640625,937.7828369140625,5038.46240234375,3070.821533203125,1369.4384765625
2018-01-26 00:00:00,2018-01-26 10:00:00,8903.6240234375,1557.928955078125,2741.067138671875,10774.2685546875,955.578857421875,5228.62109375,3162.21533203125,1400.62744140625
2018-01-26 00:00:00,2018-01-26 11:00:00,9445.6640625,1593.522216796875,2877.785888671875,11662.603515625,1012.3759155273438,5738.87646484375,3260.337158203125,1455.3458251953125
2018-01-26 06:00:00,2018-01-26 12:00:00,10123.7041015625,1557.7454833984375,2891.821533203125,11913.78515625,1003.7869262695312,5554.212890625,3311.64111328125,1481.68017578125
2018-01-26 06:00:00,2018-01-26 13:00:00,10197.2666015625,1645.2801513671875,2882.235595703125,11867.4892578125,1024.8670654296875,5741.94873046875,3410.70068359375,1443.4351806640625
2018-01-26 06:00:00,2018-01-26 14:00:00,10364.0029296875,1561.8775634765625,2857.3408203125,11939.88671875,955.5523681640625,5884.8994140625,3255.333740234375,1320.600830078125
2018-01-26 06:00:00,2018-01-26 15:00:00,10455.083984375,1482.918212890625,2755.406494140625,11840.8935546875,927.9722290039062,5696.72705078125,3173.465576171875,1296.77587890625
2018-01-26 06:00:00,2018-01-26 16:00:00,10007.033203125,1423.086181640625,2711.531005859375,11435.8720703125,905.5660400390625,5601.82373046875,3121.06591796875,1243.9097900390625
2018-01-26 06:00:00,2018-01-26 17:00:00,10195.1845703125,1379.8961181640625,2701.388427734375,11355.470703125,890.9752197265625,5686.93896484375,3078.07177734375,1249.986328125
2018-01-26 12:00:00,2018-01-26 18:00:00,10378.341796875,1416.3575439453125,2599.030029296875,10896.2880859375,874.146728515625,5447.06494140625,2879.783935546875,1217.709716796875
2018-01-26 12:00:00,2018-01-26 19:00:00,10347.94140625,1401.5535888671875,2606.241943359375,10659.58984375,849.55224609375,5649.79052734375,3016.16015625,1151.390625
2018-01-26 12:00:00,2018-01-26 20:00:00,10331.0732421875,1353.1722412109375,2619.323486328125,10778.7109375,805.4072265625,5583.29736328125,2971.980224609375,1122.736572265625
2018-01-26 12:00:00,2018-01-26 21:00:00,10465.060546875,1353.9423828125,2611.2314453125,11086.4765625,833.9058837890625,5730.92626953125,3133.1005859375,1144.1900634765625
2018-01-26 12:00:00,2018-01-26 22:00:00,10103.26953125,1402.47119140625,2628.37744140625,11007.328125,832.3983764648438,5780.470703125,3151.4755859375,1221.4310302734375
2018-01-26 12:00:00,2018-01-26 23:00:00,10312.515625,1474.9747314453125,2730.2099609375,11496.5947265625,848.4725952148438,5973.68212890625,3291.96630859375,1298.221923828125
2018-01-26 18:00:00,2018-01-27 00:00:00,10773.080078125,1490.22412109375,2744.97119140625,11835.4755859375,922.8482055664062,6096.09765625,3301.541748046875,1341.5987548828125
2018-01-26 18:00:00,2018-01-27 01:00:00,10608.6279296875,1480.217041015625,2771.460205078125,11729.0068359375,928.2864379882812,6118.49609375,3296.48974609375,1356.2032470703125
2018-01-26 18:00:00,2018-01-27 02:00:00,10233.443359375,1392.417236328125,2748.24609375,11020.9384765625,878.97900390625,5840.55078125,3187.994873046875,1274.4986572265625
2018-01-26 18:00:00,2018-01-27 03:00:00,9844.505859375,1256.462646484375,2663.157958984375,10318.85546875,845.863525390625,5384.52197265625,3127.856201171875,1255.0560302734375
2018-01-26 18:00:00,2018-01-27 04:00:00,8922.00390625,1210.3843994140625,2613.6865234375,9841.0849609375,796.5223388671875,5004.1875,2873.417236328125,1223.636474609375
2018-01-26 18:00:00,2018-01-27 05:00:00,8644.681640625,1154.8544921875,2638.656005859375,9602.8310546875,806.427001953125,4748.392578125,2786.490478515625,1198.6845703125
2018-01-27 00:00:00,2018-01-27 06:00:00,8356.50390625,1065.397705078125,2617.699462890625,8618.1416015625,762.5859375,4436.34912109375,2677.10595703125,1124.6971435546875
2018-01-27 00:00:00,2018-01-27 07:00:00,8432.5224609375,1046.2657470703125,2638.990478515625,8346.9775390625,771.7171020507812,4350.45458984375,2741.07958984375,1085.534423828125
2018-01-27 00:00:00,2018-01-27 08:00:00,8354.841796875,1033.435791015625,2629.61181640625,8247.9970703125,757.8929443359375,4295.01171875,2758.721435546875,1073.908203125
2018-01-27 00:00:00,2018-01-27 09:00:00,8750.533203125,1088.4315185546875,2637.26953125,8869.1533203125,786.1112060546875,4379.2939453125,2883.2412109375,1121.79541015625
2018-01-27 00:00:00,2018-01-27 10:00:00,8551.361328125,1141.1883544921875,2650.40771484375,9696.6484375,798.0931396484375,4613.4814453125,2878.71533203125,1169.5322265625
2018-01-27 00:00:00,2018-01-27 11:00:00,8912.0849609375,1222.76611328125,2770.925537109375,10259.4892578125,875.0422973632812,4950.69677734375,2980.251708984375,1240.3648681640625
2018-01-27 06:00:00,2018-01-27 12:00:00,9036.947265625,1227.78955078125,2758.406005859375,10004.96875,852.0863037109375,4965.3017578125,2944.615966796875,1270.8292236328125
2018-01-27 06:00:00,2018-01-27 13:00:00,9421.4423828125,1271.5181884765625,2781.763916015625,10222.8203125,892.0641479492188,5057.1533203125,3097.034423828125,1296.478515625
2018-01-27 06:00:00,2018-01-27 14:00:00,9434.2568359375,1261.637451171875,2748.425048828125,10241.490234375,887.5985107421875,5153.033203125,3077.840576171875,1215.125244140625
2018-01-27 06:00:00,2018-01-27 15:00:00,9789.7705078125,1262.2266845703125,2662.6640625,10372.6142578125,880.7661743164062,5122.98046875,3070.42724609375,1201.2069091796875
2018-01-27 06:00:00,2018-01-27 16:00:00,9421.8544921875,1269.4471435546875,2615.5400390625,10525.68359375,854.9964599609375,5042.6416015625,2989.318359375,1175.2205810546875
2018-01-27 06:00:00,2018-01-27 17:00:00,9485.0947265625,1298.634765625,2629.318115234375,10716.5751953125,858.2434692382812,5246.88525390625,2977.225830078125,1166.4652099609375
2018-01-27 12:00:00,2018-01-27 18:00:00,9772.5283203125,1284.338623046875,2546.1455078125,10573.0615234375,865.885498046875,5342.818359375,2839.162353515625,1191.23388671875
2018-01-27 12:00:00,2018-01-27 19:00:00,9855.859375,1295.1710205078125,2560.303466796875,10421.7705078125,859.1219482421875,5350.74072265625,3038.9912109375,1131.1387939453125
2018-01-27 12:00:00,2018-01-27 20:00:00,9916.2314453125,1282.7183837890625,2549.26806640625,10255.6298828125,848.937744140625,5245.04541015625,2937.8583984375,1106.8502197265625
2018-01-27 12:00:00,2018-01-27 21:00:00,9849.6318359375,1273.982666015625,2533.604248046875,10347.7099609375,855.2931518554688,5173.2353515625,3016.843505859375,1137.9498291015625
2018-01-27 12:00:00,2018-01-27 22:00:00,9441.40234375,1265.837646484375,2544.823974609375,10363.0185546875,864.279541015625,5213.23095703125,2890.015380859375,1170.7657470703125
2018-01-27 12:00:00,2018-01-27 23:00:00,9542.2451171875,1322.3115234375,2653.970947265625,10849.767578125,896.8460083007812,5388.56884765625,2958.423583984375,1239.880126953125
2018-01-27 18:00:00,2018-01-28 00:00:00,10111.1337890625,1386.4549560546875,2704.3037109375,11504.1279296875,904.2111206054688,5943.06103515625,3066.171142578125,1225.69677734375
2018-01-27 18:00:00,2018-01-28 01:00:00,9904.1904296875,1378.668212890625,2743.0,11121.521484375,919.3522338867188,5875.6181640625,3112.573974609375,1241.6351318359375
2018-01-27 18:00:00,2018-01-28 02:00:00,9728.166015625,1271.8988037109375,2730.18017578125,10593.021484375,901.6024780273438,5435.37451171875,3044.927001953125,1244.21630859375
2018-01-27 18:00:00,2018-01-28 03:00:00,9526.6796875,1195.336669921875,2682.32421875,10028.109375,852.185791015625,4904.8115234375,2933.935302734375,1234.14697265625
2018-01-27 18:00:00,2018-01-28 04:00:00,8738.3388671875,1145.447265625,2649.82275390625,9829.7802734375,810.0620727539062,4706.146484375,2693.17529296875,1217.0687255859375
2018-01-27 18:00:00,2018-01-28 05:00:00,8472.232421875,1124.211181640625,2683.51416015625,9552.43359375,828.3981323242188,4497.4130859375,2493.280517578125,1217.032470703125
2018-01-28 00:00:00,2018-01-28 06:00:00,8360.5791015625,1129.4814453125,2688.89990234375,10059.134765625,858.248046875,4298.1591796875,2539.322021484375,1209.81005859375
2018-01-28 00:00:00,2018-01-28 07:00:00,8356.521484375,1119.4315185546875,2740.46630859375,9697.9130859375,882.9529418945312,4261.7353515625,2619.74755859375,1183.4261474609375
2018-01-28 00:00:00,2018-01-28 08:00:00,8255.4755859375,1102.8055419921875,2744.59423828125,9594.947265625,901.7218627929688,4186.95751953125,2644.47607421875,1194.725341796875
2018-01-28 00:00:00,2018-01-28 09:00:00,8320.373046875,1138.809326171875,2763.989013671875,10189.810546875,883.9400024414062,4191.10205078125,2604.056396484375,1240.455078125
2018-01-28 00:00:00,2018-01-28 10:00:00,8108.80517578125,1216.833251953125,2801.312255859375,10903.0859375,920.23779296875,4313.84619140625,2622.487060546875,1302.078369140625
2018-01-28 00:00:00,2018-01-28 11:00:00,8333.9765625,1245.4241943359375,2924.765869140625,11140.564453125,979.338134765625,4689.5244140625,2677.28125,1357.331787109375
2018-01-28 06:00:00,2018-01-28 12:00:00,8863.4541015625,1374.672607421875,2947.59765625,13740.4677734375,989.9027099609375,5174.53662109375,2762.384765625,1367.5948486328125
2018-01-28 06:00:00,2018-01-28 13:00:00,9631.0263671875,1412.0174560546875,2948.4052734375,13650.0244140625,1021.6932983398438,5271.21337890625,2960.21435546875,1358.1234130859375
2018-01-28 06:00:00,2018-01-28 14:00:00,9663.796875,1420.89892578125,2881.203125,13094.47265625,1086.196044921875,5310.185546875,3004.584716796875,1300.408447265625
2018-01-28 06:00:00,2018-01-28 15:00:00,10040.4091796875,1395.37646484375,2779.53955078125,12906.4482421875,978.291259765625,5433.8544921875,2996.82177734375,1224.43505859375
2018-01-28 06:00:00,2018-01-28 16:00:00,9640.6279296875,1355.2628173828125,2698.598388671875,12107.869140625,955.3043823242188,5348.943359375,2933.24462890625,1166.341552734375
2018-01-28 06:00:00,2018-01-28 17:00:00,9724.978515625,1338.997802734375,2703.443115234375,11338.28515625,899.7775268554688,5397.193359375,2901.797119140625,1162.64208984375
2018-01-28 12:00:00,2018-01-28 18:00:00,9696.4794921875,1317.65966796875,2561.640625,10874.9453125,937.7943115234375,5287.40087890625,2822.025634765625,1158.9222412109375
2018-01-28 12:00:00,2018-01-28 19:00:00,9828.0634765625,1321.5299072265625,2533.226318359375,10398.0849609375,920.5199584960938,5160.45556640625,3022.05517578125,1103.315185546875
2018-01-28 12:00:00,2018-01-28 20:00:00,9883.0537109375,1370.2095947265625,2551.205810546875,10119.560546875,911.6497802734375,5199.833984375,2991.245849609375,1107.775390625
2018-01-28 12:00:00,2018-01-28 21:00:00,9986.2861328125,1371.751953125,2529.076171875,10518.2333984375,878.0880737304688,5321.8193359375,3031.901611328125,1122.4993896484375
2018-01-28 12:00:00,2018-01-28 22:00:00,9526.6220703125,1350.605224609375,2581.397705078125,10612.951171875,879.6879272460938,5477.52587890625,3013.690673828125,1200.4390869140625
2018-01-28 12:00:00,2018-01-28 23:00:00,9642.8466796875,1404.09619140625,2721.944091796875,11527.4443359375,926.5324096679688,5651.09033203125,3010.365234375,1280.31787109375
2018-01-28 18:00:00,2018-01-29 00:00:00,10232.49609375,1491.9525146484375,2736.982666015625,12124.0986328125,970.9762573242188,5839.91552734375,2978.68408203125,1328.016845703125
2018-01-28 18:00:00,2018-01-29 01:00:00,10054.6142578125,1524.6363525390625,2787.898193359375,12035.0341796875,1004.5343627929688,5803.66650390625,3138.766845703125,1319.419189453125
2018-01-28 18:00:00,2018-01-29 02:00:00,9626.6689453125,1460.0576171875,2766.06689453125,11690.71484375,957.240478515625,5480.787109375,3061.27880859375,1319.425048828125
2018-01-28 18:00:00,2018-01-29 03:00:00,9542.662109375,1332.776611328125,2700.0849609375,11003.814453125,894.9265747070312,5101.16552734375,2889.052734375,1269.231201171875
2018-01-28 18:00:00,2018-01-29 04:00:00,8713.9560546875,1338.574951171875,2637.05322265625,10490.318359375,877.9761352539062,4852.78173828125,2673.388427734375,1252.1712646484375
2018-01-28 18:00:00,2018-01-29 05:00:00,8475.625,1278.724853515625,2680.229736328125,10405.95703125,885.3128662109375,4634.0302734375,2553.1005859375,1251.2144775390625
2018-01-29 00:00:00,2018-01-29 06:00:00,8475.0927734375,1354.7677001953125,2633.256103515625,10912.47265625,889.62353515625,4902.40576171875,2507.916748046875,1277.8724365234375
2018-01-29 00:00:00,2018-01-29 07:00:00,8471.9208984375,1335.80517578125,2683.885986328125,10433.314453125,924.2438354492188,4843.3330078125,2572.001953125,1230.2120361328125
2018-01-29 00:00:00,2018-01-29 08:00:00,8536.447265625,1326.3880615234375,2679.480224609375,10509.46875,931.693115234375,4852.640625,2614.16015625,1254.3494873046875
2018-01-29 00:00:00,2018-01-29 09:00:00,8909.3525390625,1353.016357421875,2706.10498046875,10749.4130859375,936.240478515625,4985.57470703125,2513.551025390625,1334.0850830078125
2018-01-29 00:00:00,2018-01-29 10:00:00,9018.63671875,1455.06103515625,2741.020263671875,11377.763671875,962.9534301757812,5405.0234375,2489.26171875,1397.6614990234375
2018-01-29 00:00:00,2018-01-29 11:00:00,9308.37109375,1508.1083984375,2888.02734375,11935.484375,1036.483642578125,5793.0478515625,2675.224365234375,1525.7786865234375
2018-01-29 06:00:00,2018-01-29 12:00:00,10784.7578125,1709.483642578125,2904.89453125,14218.7900390625,1091.900390625,6766.5595703125,2977.62158203125,1513.1932373046875
2018-01-29 06:00:00,2018-01-29 13:00:00,10612.42578125,1740.036865234375,2919.53515625,14438.8359375,1112.342529296875,6461.27099609375,3086.349609375,1412.33349609375
2018-01-29 06:00:00,2018-01-29 14:00:00,10639.15625,1699.945556640625,2871.935791015625,14168.54296875,1077.1207275390625,6079.80517578125,3135.6064453125,1369.071044921875
2018-01-29 06:00:00,2018-01-29 15:00:00,10541.1796875,1667.2763671875,2781.97265625,13579.865234375,1030.2896728515625,5746.44775390625,3049.19775390625,1303.6649169921875
2018-01-29 06:00:00,2018-01-29 16:00:00,9875.341796875,1564.762451171875,2675.931884765625,12724.6748046875,914.3101806640625,5608.73681640625,2969.427734375,1221.379150390625
2018-01-29 06:00:00,2018-01-29 17:00:00,9953.84375,1496.8216552734375,2673.707275390625,12073.2548828125,891.4283447265625,5501.345703125,2916.15185546875,1214.3492431640625
2018-01-29 12:00:00,2018-01-29 18:00:00,10394.0126953125,1535.876708984375,2605.44677734375,12402.421875,932.7648315429688,5592.09228515625,2829.679931640625,1223.9786376953125
2018-01-29 12:00:00,2018-01-29 19:00:00,10315.630859375,1507.4691162109375,2608.199462890625,12720.513671875,896.9658203125,5419.1806640625,3016.967041015625,1178.9718017578125
2018-01-29 12:00:00,2018-01-29 20:00:00,10234.759765625,1445.10791015625,2601.787353515625,12261.6640625,872.1041259765625,5268.08984375,3021.844970703125,1175.5606689453125
2018-01-29 12:00:00,2018-01-29 21:00:00,10352.7646484375,1430.5992431640625,2568.928466796875,12242.326171875,878.5174560546875,5569.8056640625,3062.91162109375,1188.349853515625
2018-01-29 12:00:00,2018-01-29 22:00:00,9855.6318359375,1533.55419921875,2592.58984375,12269.7822265625,895.4981079101562,5655.74267578125,3078.612060546875,1265.973876953125
2018-01-29 12:00:00,2018-01-29 23:00:00,10339.595703125,1575.1412353515625,2724.85009765625,12756.06640625,991.0482788085938,6041.35595703125,3089.3388671875,1364.3192138671875
2018-01-29 18:00:00,2018-01-30 00:00:00,11014.083984375,1750.119140625,2731.41552734375,13681.259765625,1042.8546142578125,6205.1865234375,3271.145751953125,1351.106201171875
2018-01-29 18:00:00,2018-01-30 01:00:00,10675.03515625,1753.5540771484375,2775.063232421875,13734.7744140625,1057.3802490234375,6258.39990234375,3370.084716796875,1343.1231689453125
2018-01-29 18:00:00,2018-01-30 02:00:00,10275.50390625,1658.915283203125,2736.3427734375,13647.8359375,1023.2360229492188,5969.4306640625,3242.490478515625,1329.615966796875
2018-01-29 18:00:00,2018-01-30 03:00:00,9975.0859375,1537.603271484375,2666.542724609375,13130.939453125,970.1588745117188,5707.47802734375,2947.0224609375,1284.02099609375
2018-01-29 18:00:00,2018-01-30 04:00:00,9222.8388671875,1505.32763671875,2601.57177734375,12253.9833984375,934.2418823242188,5518.4599609375,2701.1015625,1250.7720947265625
2018-01-29 18:00:00,2018-01-30 05:00:00,9090.4091796875,1491.500244140625,2655.271728515625,12396.669921875,924.9994506835938,5451.54736328125,2617.1708984375,1253.30126953125
2018-01-30 00:00:00,2018-01-30 06:00:00,9122.4814453125,1595.8658447265625,2627.873046875,11891.884765625,995.3621826171875,5475.61572265625,2551.77783203125,1292.175048828125
2018-01-30 00:00:00,2018-01-30 07:00:00,9085.908203125,1615.0196533203125,2683.618896484375,12078.970703125,986.0630493164062,5300.1337890625,2680.455810546875,1248.9368896484375
2018-01-30 00:00:00,2018-01-30 08:00:00,9256.166015625,1624.98046875,2669.342529296875,12363.4072265625,991.1673583984375,5206.5146484375,2675.232177734375,1285.2142333984375
2018-01-30 00:00:00,2018-01-30 09:00:00,9372.4375,1701.8948974609375,2682.15966796875,13163.5859375,1005.615478515625,5608.7041015625,2650.7138671875,1357.052978515625
2018-01-30 00:00:00,2018-01-30 10:00:00,9828.8837890625,1810.40234375,2714.5263671875,14444.5400390625,1021.7435302734375,6211.28076171875,2828.513916015625,1432.5947265625
2018-01-30 00:00:00,2018-01-30 11:00:00,10458.375,1919.40087890625,2853.64990234375,15091.94921875,1090.3153076171875,6796.513671875,3042.703369140625,1472.3370361328125
