Time,Coast_0,Coast_1,Coast_2,Coast_3,Coast_4,Coast_5,East_0,East_1,East_2,East_3,East_4,East_5,Far_West_0,Far_West_1,Far_West_2,Far_West_3,Far_West_4,Far_West_5,North_Central_0,North_Central_1,North_Central_2,North_Central_3,North_Central_4,North_Central_5,North_0,North_1,North_2,North_3,North_4,North_5,South_Central_0,South_Central_1,South_Central_2,South_Central_3,South_Central_4,South_Central_5,Southern_0,Southern_1,Southern_2,Southern_3,Southern_4,Southern_5,West_0,West_1,West_2,West_3,West_4,West_5
2018-04-24 18:00:00,562.26806640625,479.74576822916424,489.5673014322929,155.73421223958576,-10.630208333335759,49.93896484375,38.282684326171875,-5.42600504557322,5.97294108072947,25.3406982421875,-5.708038330078125,-48.23961385091161,40.16249593099019,-21.05592854817678,-69.60988362630269,-37.263671875,-63.95222981770894,-121.77500406901072,-52.960917154947765,-9.176086425781364,86.04941813151049,-8.864334106445312,13.061543782552235,-34.820556640625,87.85888671875,-124.80908203125,376.37190755208576,53.76481119791424,-328.77571614583576,-315.80973307291424,-293.62255859375,-111.24007161458212,-145.07747395833212,-169.25447591145712,-400.4271647135429,-559.4089762369804,461.27775065104197,222.87263997395803,135.49747721354197,8.67293294270803,-33.31085205078125,-4.9041748046875,15.317901611328125,77.20420328776072,149.91448974609375,126.8657938639326,121.10099283854197,9.249806722004905
2018-04-25 00:00:00,781.111083984375,79.52449544270712,135.76098632812318,-65.20963541666606,688.0416666666661,596.6315104166661,-3.00034586588572,-52.28011067708303,-78.01231892903616,-83.92450459798147,-222.3538564046222,-97.93397521972656,-218.04107666015625,-287.038533528646,-363.423299153646,-322.9245402018232,-306.6172892252607,-292.2155965169277,-16.218541463215956,-45.61167907714844,-37.98070271809911,-42.2937367757163,-10.442159016927235,-11.703409830729015,502.92936197916424,229.00325520833576,-219.527587890625,52.17138671875,283.3877766927071,-196.882568359375,-4.871826171875,-348.2642415364571,-414.18143717447856,-462.4831136067696,-438.43229166666697,-383.8221435546866,237.5593058268223,132.276123046875,97.38203938802144,-73.71551513671875,-40.03806559244822,10.57725016276072,-37.37076822916697,18.94617716471339,10.67592366536428,0.32440185546875,27.02850341796875,-49.910695393879905
2018-04-25 06:00:00,-58.687744140625,-42.60319010416606,425.419677734375,824.8830566406232,1256.631184895834,961.3599446614608,-91.63090006510402,-76.84382629394531,37.10045369466138,112.11869303385402,102.49702962239576,29.81773885091161,-237.57071940104152,-325.5040893554692,-291.8986002604165,-232.84879557291652,-138.4836629231777,-257.6273193359375,-25.213653564453125,-51.54130554199219,-36.92912292480469,-24.95447794596339,7.1140594482421875,-30.079081217447765,-492.32942708333394,-471.36710611979106,69.18180338541606,383.34912109375,878.9456380208339,-41.56136067708394,-277.63419596354197,-23.74153645833303,53.18595377604197,354.295654296875,332.85115559895803,75.11690266926962,41.193603515625,26.63230387369822,31.94106038411519,167.23004150390625,380.94002278645803,219.95869954427144,-6.544219970702898,80.21689860026049,58.91007486979174,77.48173014322902,79.7076924641924,-22.951375325520985
2018-04-25 12:00:00,459.1706542968768,795.62158203125,838.08837890625,652.2180989583358,963.5189615885392,1094.76318359375,19.774688720702898,37.781209309895985,49.92897542317678,21.32232666015625,-20.49493408203125,-26.39788818359375,-115.65364583333394,-136.17333984375,-178.64127604166652,-221.5881958007808,-179.9360148111973,-300.5090535481768,-30.891454060872547,-45.274775187174555,-3.72855122884107,27.86259969075536,-16.27458699544286,-62.44491068522143,-162.00545247396076,-124.71012369791424,0.2216796875,-434.42911783853924,-575.0596516927071,-926.8085123697929,-1.7637939453125,165.21223958333212,101.28299967448038,-17.2259521484375,-240.45585123697856,-289.02998860677144,306.1345418294268,249.77463785807322,138.11470540364644,13.57301839192678,142.66339111328125,139.65863037109375,-8.146748860677008,9.464253743489508,-44.97630818684911,64.171142578125,48.32615152994799,-47.778981526692405
2018-04-25 18:00:00,723.59814453125,934.2865397135392,512.2669270833358,-164.00423177083576,-382.5645345052071,-279.82210286458576,81.72517903645848,-1.0931905110674052,-101.64380900065089,-122.27452596028661,-110.89369710286428,-103.96091715494822,-255.375,-306.5144856770835,-314.0479939778643,-262.4280598958335,-181.28287760416652,-226.04134114583348,-2.0289306640625,4.210820515950445,12.055877685546875,43.82250467936183,15.638249715169422,-43.446172078450445,-92.09073893229288,34.21980794270712,145.688720703125,130.55810546875,228.619140625,-227.21492513020712,399.2359619140625,-20.82568359375,-610.9807535807286,-571.7674153645821,-695.5926106770821,-796.1946207682286,26.83479817708303,-77.29427083333303,-35.51603190104197,-136.25608317057322,-165.3785603841152,-74.88232421875,-52.735280354817405,-0.9796854654950948,24.293782552083258,10.78101603190089,-33.10221354166674,-76.6162414550779
2018-04-26 00:00:00,339.94921875,-53.42862955729288,-284.84920247396076,-248.90576171875,229.19864908853924,168.66536458333394,-45.23830159505178,-114.69942220052098,-80.11168416341161,-64.70356241861964,-38.721628824870095,-28.070292154947992,-26.644083658854015,-60.296183268229015,-59.654581705729015,-59.79736328125,-50.59690348307322,-125.42734781900981,-36.11003621419286,-86.3231862386067,-90.09258524576808,-63.95597839355469,-23.38046773274732,-78.9820556640625,21.78629557291424,-419.3399251302071,-427.6338704427071,-602.3895670572929,-295.60343424479106,-327.43180338541606,-818.0680745442696,-726.7368977864571,-657.7192789713536,-551.7951253255196,-349.30350748697856,-285.91630045572856,266.15519205729197,78.20774332682322,-48.94419352213572,-181.46995035807322,-172.12923177083348,-162.4217529296875,-19.664418538411155,-31.028798421223655,-86.91489664713549,-101.22099812825513,-64.1260986328125,-53.68017578125
2018-04-26 06:00:00,-144.182373046875,-350.19482421875,-12.28751627604106,286.57080078125,905.7329915364608,473.6739095052071,-26.371012369791742,10.07685343424464,65.41224161783884,158.81756591796875,159.02604166666652,56.40144856770803,-110.371826171875,-165.5202840169277,-154.39626057942678,-116.48488362630178,-62.94484456380178,-159.04994710286428,-50.566080729166515,-53.5633544921875,-11.095926920572765,51.14419047037745,78.78651428222656,-4.12845357259107,-5.006591796875,-24.82869466145894,737.1936035156232,893.6553548177071,1301.16748046875,220.13370768229288,-103.10847981770803,-331.90877278645894,-136.10557047526163,173.67631022135356,247.71464029948038,-72.3544921875,-64.5526123046875,-108.45145670572902,-117.54567464192678,-57.3260498046875,148.21486409505178,-24.692138671875,26.254842122395758,73.4249267578125,105.72889200846339,149.6216125488279,206.40362548828125,98.28420003255201
2018-04-26 12:00:00,403.87809244791606,413.10506184896076,488.2707519531232,652.205078125,1187.0850423177071,1090.715576171875,4.80467732747411,13.264943440754905,34.89603678385447,39.525583902995095,21.593292236328125,38.32692464192678,-163.41923014322902,-150.0401000976558,-105.1414794921875,-21.42380777994822,-13.29612223307231,-60.452209472655795,16.717631022135265,55.81935119628906,67.28916931152344,112.80426534016942,131.030548095703,80.97978719075536,-84.24943033853924,-65.79720052083576,236.15413411458576,-372.21826171875,-3.070068359375,-53.46785481770712,-83.26021321614462,-79.16426595051962,-74.41931152343659,-112.36478678385356,-84.65726725260356,-30.60795084635356,158.66861979166606,43.62711588541606,16.4229736328125,-74.35963948567678,90.20255533854106,60.74147542317678,-15.923756917317405,16.871592203776345,77.27325439453125,74.3747049967451,31.525899251302008,10.513326009114508
2018-04-26 18:00:00,634.3181966145858,599.3116048177071,563.4700520833358,191.95133463541424,210.583984375,-99.31608072916424,11.202484130859375,9.378143310546875,8.999582926432595,1.4282735188799052,-52.904510498046875,-59.220876057942405,18.099283854166515,3.7875366210942047,-12.73209635416697,-61.22776285807231,-150.3462524414058,-256.8125203450518,-21.21466064453125,57.70649719238281,65.72437540690112,125.02468363444018,60.26340230305982,-22.48831685384107,-435.57080078125,-403.52164713541424,300.38435872396076,235.29337565103924,-84.25284830729288,-471.1309407552071,-169.02473958333212,-102.792724609375,-169.1636962890625,-218.56599934895712,-449.12601725260356,-771.8919270833321,244.63614908854106,223.1195068359375,227.4078369140625,19.99934895833394,-0.98931884765625,-27.74643961588481,-25.52918497721339,-16.720418294270985,41.565673828125,88.1818135579424,134.22499593098928,85.31986490885447
2018-04-27 00:00:00,514.0528157552071,-15.716552734375,-112.71012369791606,-230.69352213541606,266.01139322916606,202.10945638020894,-19.740234375,-68.67404174804688,-70.853515625,-44.79526774088549,-45.84490966796875,-43.909830729166515,-309.7925008138018,-303.4041544596348,-293.808146158854,-221.11106363932322,-157.25626627604197,-126.4183349609375,-5.2295735677082575,-58.36678568522143,-97.73451741536473,-125.27630615234375,-113.89841206868482,-124.05514526367188,350.18082682291424,-297.98193359375,-282.1154785156232,-531.3876139322929,-505.62459309895894,-528.4088541666679,-72.89815266926962,-296.5582682291679,-349.27473958333303,-413.67928059895803,-437.48441569010356,-297.06864420572856,184.71309407552144,-18.73101806640625,-123.39048258463481,-220.62689208984375,-205.50309244791652,-120.65311686197902,109.03133138020803,87.29338582356786,26.763203938802008,-21.49339803059911,-33.32921346028661,-108.55174763997366
2018-04-27 06:00:00,-54.249267578125,-190.73982747395894,263.40738932291606,552.6691080729161,1263.9971516927071,1085.2297363281232,-28.253692626953125,-54.439519246419195,30.28538004557322,90.0070495605471,155.73269653320312,46.07749430338549,38.7423095703125,-31.902160644530795,-71.20271809895894,-26.911783854166515,31.300496419270985,-51.055236816405795,-113.04903157552087,-113.92352294921875,-76.99788411458337,-51.218058268229015,-23.100621541341297,-50.779988606770985,64.30501302083212,68.904541015625,752.4187825520839,852.5660807291661,873.4333496093768,210.97379557291606,-207.449462890625,-176.02170817057322,-111.79610188802053,76.85904947916697,-20.22090657551962,-260.82771809895803,54.57590738932322,-13.92006429036428,4.8759765625,142.8184204101558,278.3183390299482,69.05887858072856,-166.38332112630223,-127.00812784830714,-90.35657246907567,-49.76191202799464,-24.474609375,-141.19267781575513
2018-04-27 12:00:00,646.2572428385392,720.5367024739608,788.6595052083339,666.8868001302071,1042.3763020833358,1085.3299967447929,69.93638102213572,45.90195719401072,76.47256469726562,86.86604817708303,63.2298583984375,81.23887125651072,-4.18910725911428,33.76515706380178,9.55712890625,40.522705078125,58.63832600911519,-15.252400716145985,2.54833984375,60.971176147460824,90.72750345865893,104.10307312011719,108.16565450032545,84.87278238932299,635.4595540364608,627.8037109375,895.2433268229142,666.0078125,924.707275390625,838.6161295572929,-4.073201497394621,20.8466796875,87.72294108073038,200.96419270833212,114.89310709635538,89.55659993489644,271.3412068684902,224.06007893880178,253.67427571614644,220.73396809895894,278.78487141927144,180.87170410156295,-156.79362996419286,-115.51580810546875,-74.48755900065134,-45.01619466145826,-21.379404703776345,-53.4640197753904
2018-04-27 18:00:00,552.0785319010392,538.03125,632.9754231770858,205.52644856770712,-57.34383138020712,-132.84684244791424,56.36647542317678,48.95554606119822,-1.7900187174482198,-14.933420817057595,-69.27171834309911,-90.50904337565089,58.35727945963572,46.13834635416606,-1.8069254557285603,-0.14760335286428017,15.20369466145894,-123.21419270833348,6.775171915689953,58.57910664876317,69.2844899495442,49.62460835774732,8.45592244466161,-42.11326599121094,227.01041666666424,381.9805501302071,721.671142578125,141.20100911458576,-65.13126627603924,-477.69905598958576,-151.14615885416788,-154.0673828125,-276.24169921875,-237.03275553385356,-598.9689534505196,-834.0617268880196,346.8661092122393,189.5289306640625,100.53625488281295,-52.33506266276072,-63.957987467448675,-125.36572265625,27.301198323567405,44.088918050129905,53.21722412109375,20.06568400065089,14.66407267252589,-38.076588948567405
2018-04-28 00:00:00,206.174072265625,-236.26619466146076,-215.54012044270712,-72.75927734375,458.47900390625,440.15812174479106,-49.489573160807595,-93.35845947265625,-94.30521647135402,-14.794779459635492,-10.661987304687727,-8.095682779947765,-113.4902954101567,-142.60500081380178,-179.28542073567678,-176.02315266927098,-166.923095703125,-217.74192301432322,-71.54277038574219,-92.97013346354152,-86.90606689453125,-75.20008341471339,-54.21061706542969,-62.554265340169195,-111.355712890625,-481.61767578125,-483.716796875,-231.62467447916606,-108.97501627604106,-148.57832845052144,-301.6092936197929,-421.0085042317696,-288.1746419270821,-144.97684733072856,-118.92875162760356,-63.01102701822856,5.32448323567678,-95.66937255859375,-148.25675455729106,-123.35805257161428,-81.36149088541652,-49.94602457682231,-57.79004923502589,-28.52149454752589,-22.88067626953125,-4.43091837565089,19.32093302408839,4.61383056640625
2018-04-28 06:00:00,-190.42561848958394,-260.96541341145894,-95.12491861979106,-143.765869140625,181.96378580729106,241.30582682291606,13.673161824544195,-12.28586324055982,33.194819132487055,72.30813598632812,-9.664225260416515,-2.1388142903645075,-166.17720540364598,-152.55965169270848,-76.61728922525981,-126.06087239583348,-112.43625895182322,-159.18306477864598,-71.4957834879558,-92.43153889973962,-75.32186381022143,-60.67632548014308,-39.319086710612055,-43.361760457356695,-283.92720540364644,-158.14591471354288,249.80619303385356,-35.5865478515625,-227.30094401041606,-580.6971842447929,-148.77555338541697,-110.52180989583303,-75.66634114583303,26.00349934895803,-215.71561686197856,-289.5751953125,80.546875,24.751546223958485,4.12158203125,-28.361857096354015,-66.5538940429692,-109.62099202473928,43.38958740234375,33.98667399088549,-23.698293050129905,13.196502685547102,37.60036214192701,-54.82037353515625
2018-04-28 12:00:00,238.20369466146076,399.5225423177071,632.1923014322929,382.77018229166424,624.436767578125,791.5152994791642,19.813700358072992,-1.07740275065089,-13.701649983723655,-21.17168172200536,-41.672047932942405,-52.87565104166697,-58.690734863280795,-54.39296468098928,-44.815734863281705,36.424235026041515,66.22786458333348,-25.50168863932231,9.991999308268305,-5.79294331868482,57.456364949544195,27.94786580403661,34.33782958984375,-20.305892944335938,325.3321126302071,379.83723958333394,306.02115885416606,-299.587158203125,-14.190185546875,114.80436197916424,17.84903971354197,177.2452392578134,83.08805338541788,-95.3651123046875,-355.8931884765625,-435.978271484375,232.03297932942678,182.1288045247402,130.162841796875,-6.608520507812955,56.76597086588572,10.49119059244731,-74.05079142252634,-8.482126871745095,-6.4370524088542425,-27.852589925129905,-38.73274739583326,-61.701344807942405
2018-04-28 18:00:00,510.10310872396076,332.67610677083576,333.80550130208576,-13.28271484375,522.7947591145858,434.3124186197929,27.121337890625,8.17152913411428,59.18471272786428,77.40199788411428,33.44322713216161,-13.20615641276072,-31.307861328125,-127.87066650390625,-127.27313232421875,-98.55316162109375,-82.12312825520894,-212.89874267578125,-57.24851989746094,29.920979817708485,48.75572713216161,16.282307942708258,-2.4892578125001137,-59.37070210774732,209.96695963541424,451.896240234375,281.803466796875,470.30045572916424,779.04833984375,-216.60066731770712,99.11580403645712,128.77937825520712,89.2996826171875,165.12056477864644,16.97566731770712,-271.339111328125,265.23541259765625,159.52565511067678,168.85298665364644,82.885498046875,37.30794270833394,1.5591227213535603,-23.554534912109602,13.475555419922102,-1.96446736653661,0.739044189453125,4.82521565755178,-40.72166951497411
2018-04-29 00:00:00,319.36279296875,3.2734375,230.69555664062318,140.36588541666606,613.7884928385392,637.81982421875,17.58868408203125,-9.36271158854197,-8.584808349609602,21.879903157552008,19.35828653971339,21.724365234375,-245.55055745442678,-212.9175415039058,-226.0440063476567,-163.49973551432322,-138.73195393880178,-215.13747151692678,-57.916605631510265,-89.41350809733058,-84.9447021484375,-84.70309956868482,-46.4741566975913,-64.13772074381495,98.32552083333576,455.1180826822929,181.87369791666606,180.36433919270712,155.03173828125,-21.025634765625,-238.0042724609375,-357.68461100260356,-371.4135335286446,-328.37967936197856,-289.5971272786446,-197.08907063801962,120.56559244791606,-94.54960123697856,-107.88260904947856,-88.55682373046875,-40.423299153645985,-99.35799153645894,8.708750406901345,31.150258382161155,11.755523681640852,-3.7049763997395075,26.42437744140625,-0.4654439290366099
2018-04-29 06:00:00,-135.43636067708394,-339.78759765625,-185.51725260416606,-230.28084309895894,167.02294921875,154.57763671875,47.81960550944041,26.591176350911383,62.740229288737055,44.39338175455737,-1.2788441975908427,29.080780029297102,-147.76334635416652,-164.6925659179692,-143.02461751302098,-117.71559651692769,-81.47249348958348,-179.99527994791652,-63.674428304036496,-46.159149169921875,-34.48927307128906,-48.65807596842433,-66.443359375,-41.53273010253906,5.288248697917879,140.88895670572856,227.63033040364462,0.6239013671865905,-222.86678059895712,-301.37109375,-67.53072102864462,-98.97330729166697,-194.38736979166697,-176.15922037760356,-278.97904459635447,-390.349365234375,92.62913004557322,-12.70263671875,-32.19435628255178,-50.740641276041515,-56.630452473958485,-125.4005126953125,14.565470377604242,42.55185953776049,37.696024576822765,12.456329345703352,-3.0289408365886175,-74.14873250325536
2018-04-29 12:00:00,-53.68033854166606,21.29549153646076,284.11865234375,-0.8756510416642413,588.76953125,354.64607747396076,-61.95177205403661,-61.75010172526049,-50.0969543457029,-7.30208333333303,-27.279286702473655,-14.44460042317678,-117.39845784505269,-100.8965454101558,-75.92641194661428,-24.401936848958485,14.934509277344205,-81.69169108072856,28.588007609049328,26.50232950846339,90.90041097005223,49.33392842610692,36.1894175211587,0.06693013509129742,-316.3220214843768,16.82942708333394,-13.90234375,-521.7994791666642,-405.63834635416424,-863.9449869791642,-375.84598795572856,-221.91455078125,-212.352783203125,-316.1517333984375,-404.31884765625,-602.0625,59.345703125,-17.13893636067769,-107.85984293619822,-171.4327392578125,-210.64200846354197,-251.0596720377598,-0.400634765625,60.00045776367165,73.65352376302076,73.12571207682299,61.99668375651049,-7.16119384765625
2018-04-29 18:00:00,870.9549967447929,798.5155436197929,838.9457194010392,524.215087890625,674.653564453125,248.697265625,75.73239135742188,63.407663981120095,47.845387776692405,72.6376241048174,-2.50157674153661,-5.83188883463572,-29.42978922525981,-57.8533935546875,-68.57021077473928,-77.62890625,-72.71413167317678,-208.63824462890625,135.7184092203779,61.54066975911451,103.78581746419263,58.7960205078125,48.99244181315089,6.51861572265625,-372.391357421875,-454.46988932291424,-45.05965169270712,-253.829833984375,-104.41495768229288,-157.23152669270712,-48.96236165364462,-1.0680338541678793,-172.6142578125,-91.62060546875,-132.7265625,-242.48421223958212,74.78739420572856,-77.79250081380178,-117.8333740234375,-178.61635335286428,-122.77724202473928,-101.24566650390625,32.9356689453125,25.853322347004905,26.576588948567405,2.373219807942405,-9.45552571614553,-20.740793863932595
2018-04-30 00:00:00,287.3192545572929,32.886474609375,-158.64298502603924,-303.0517578125,359.80859375,175.78727213541606,15.205088297526345,-15.873779296875,-45.643483479817405,-20.698649088541742,-9.970458984375,-27.229568481445312,-204.61651611328125,-151.8220011393223,-137.07609049479152,-60.05153401692678,37.852254231770985,-51.563639322916515,-42.93227640787745,-79.96130879720067,-97.19894917806005,-93.68164571126317,-60.42609151204442,-47.79438781738281,-124.25244140625,144.17814127603924,-345.407958984375,-277.2890625,-346.79915364583394,-280.01481119791606,-100.8717041015625,-96.66153971354288,-355.3317464192696,-449.31791178385356,-352.9481201171866,-340.31241861979197,93.92633056640625,-87.83681233723928,-92.89837646484375,-180.51177978515625,-144.7803751627598,-138.75691731770848,-3.88547770182322,-19.250803629557595,-58.1672058105471,-102.08473714192701,-153.2602081298828,-151.0889790852866
2018-04-30 06:00:00,-181.652099609375,-94.84195963541606,189.071533203125,644.7552897135392,1452.868815104166,1149.2292480468768,-13.206029256184593,-18.390884399414062,44.53568013509084,142.67093912760402,139.6719868977866,98.74533081054665,-37.6953125,-62.13315836588572,-26.61033121744822,6.98720296223928,114.7941284179692,-28.44289143880269,-49.427836100260265,-40.18941752115893,-11.616378784179688,4.503779093424555,28.326014200846203,-12.189071655273438,-419.1473388671875,-580.8186442057304,32.896728515625,449.81583658853924,947.3381347656232,411.65885416666606,-138.27099609375,23.88631184895803,55.11258951823038,530.5093180338554,741.2626953125,492.9664713541679,92.7749633789058,7.69858805338572,51.447265625,204.50667317708394,335.64554850260356,201.23885091145894,-84.25052388509084,-36.65303548177076,5.1475830078125,22.518788655598883,33.36971028645826,17.938273111979242
2018-04-30 12:00:00,566.9577636718768,602.310791015625,623.0162760416642,296.05192057291424,659.297607421875,328.505615234375,17.543589274088845,57.63976033528661,57.49085489908839,34.787038167317405,5.89414469401072,9.919647216796875,-39.204793294270985,-69.3466186523442,-28.43971761067678,55.80873616536428,79.57956949869822,16.21110026041606,14.480565388997547,68.1177317301433,100.03919982910156,52.86462910970067,63.454681396484375,-1.6946156819662974,170.70849609375,281.2744140625,440.5028483072929,170.18603515625,111.98250325520712,-211.501220703125,246.60896809895712,285.6020914713554,363.8672281901054,409.4627278645821,408.6078287760429,171.62447102864644,257.89459228515625,204.23663330078125,159.38736979166606,-4.05560302734375,1.8455200195307953,-30.35799153645894,95.84326171875,148.10633341471384,114.17945353190134,91.76566569010424,76.4051513671875,-5.2480265299479925
2018-04-30 18:00:00,257.611328125,195.85188802083576,-41.586181640625,135.41634114583576,590.66162109375,227.29581705729288,41.67987060546875,10.16911824544286,-46.132965087890625,-69.86977132161428,-116.44011433919286,-117.75529988606786,18.65480550130178,3.6036173502598103,-57.76566569010356,-59.74684651692678,-76.65838623046875,-160.39882405598928,41.7582092285154,-8.910842895507812,27.202107747395758,-3.113225301106695,10.02451070149732,-10.13884480794286,-87.06331380208576,160.94075520833576,5.065673828125,-51.49039713541424,12.59952799479288,-106.11678059896076,11.44156901041788,-123.01017252604288,-489.4803873697929,-322.7195638020821,-261.6243489583321,72.96484375,82.23152669270894,-134.754638671875,-200.09676106770803,-352.6172078450527,-184.57503255208303,-58.02996826171875,24.36785888671875,80.77946980794286,57.1595458984375,31.44893391927053,52.80977376302053,25.94420369466161
2018-05-01 00:00:00,66.160888671875,11.227132161460759,-184.75447591146076,-295.0478515625,590.4202473958339,443.71158854166606,-86.1866455078125,-86.98023478190089,-82.86912027994822,-66.87188720703125,-46.58656819661451,-13.56280517578125,-117.98331705729106,-115.44761149088481,-188.74086507161428,-151.09265136718795,-128.78759765625,-134.11995442708348,-16.59378051757801,-35.77107238769531,-34.21312967936183,-34.66071573893214,-4.5814361572265625,-16.46236673990893,17.69710286458576,-346.70751953125,-549.4236653645858,-490.1994628906232,-240.00805664062318,-83.20328776041606,-250.22200520833212,-291.6478271484375,-316.6488444010429,-272.39607747395803,-85.13216145833303,-53.49210611979197,118.36608886718795,14.44496663411519,-88.84672037760356,-123.01407877604106,-124.53639729817678,-96.08428955078125,28.02718098958303,24.861429850260492,27.50146484375,40.73866780598951,28.856394449870095,-17.637369791666515
2018-05-01 06:00:00,-41.63614908853924,83.6435546875,198.79581705729288,537.5277506510392,951.9733072916661,645.7399902343768,-35.83622233072924,-23.02772013346339,32.07734171549464,124.05419921875,147.0185648600259,98.25616455078125,-84.45658365885402,-116.1468505859375,-72.33748372395848,-78.0744018554692,-39.747741699219205,-166.91090901692678,-16.7591552734375,-18.953938802083485,13.794723510742188,25.43770853678393,54.00537618001317,-14.312271118164062,-87.547607421875,-155.59611002604106,117.27563476562318,466.14599609375,1205.2154947916642,296.018310546875,-63.63317871093659,-131.73689778645803,-74.79276529947856,193.33101399739644,385.2115478515625,215.707763671875,163.4579060872402,-3.67864990234375,7.89599609375,27.51338704427144,180.15920003255178,-13.73994954427144,32.59720865885424,64.67311604817701,42.53841145833326,31.999043782552008,74.56601969401049,-19.687357584635492
2018-05-01 12:00:00,253.17919921875,440.08536783853924,354.8868001302071,201.48763020833576,291.34000651041424,11.62353515625,68.09205118815089,121.355224609375,129.64798990885447,136.3779296875,71.572509765625,32.09171549479197,-132.7271728515625,-101.51680501302098,-80.15643310546875,11.4959716796875,-14.4283447265625,-191.84615071614644,27.05083211263036,57.9819691975913,52.5206298828125,23.97437540690089,29.08702596028661,27.866358439127453,509.7676595052071,492.68131510416424,529.8562825520858,300.40568033853924,469.5682779947929,39.126953125,236.52396647135356,278.4810791015625,108.71162923176962,-62.27579752604288,-46.51188151041788,-108.71073404947856,209.66984049479106,83.02331542968705,15.84470621744822,-98.09613037109375,13.85227457682322,45.77303059895803,-9.33295694986964,-1.8468729654950948,44.4498596191404,60.95297241210915,71.35164388020848,113.55936686197947
2018-05-01 18:00:00,-211.285400390625,-280.43017578125,-549.0546061197929,-623.5992024739608,-436.92041015625,-278.6103515625,24.44598388671875,-106.35249837239553,-38.63407389322947,-22.66387939453125,-51.25734456380178,-45.7193603515625,-244.96590169270894,-273.46944173177144,-303.7729288736982,-258.8266398111982,-278.8558349609375,-283.0134073893223,31.00804646809911,12.29095458984375,-15.072672526041742,-2.1616414388020075,-17.231079101562273,-32.973332722981695,-914.0453287760392,-645.1980794270858,-609.81787109375,-916.7400716145858,-849.8340657552071,-498.40673828125,-414.9881998697929,-423.9393717447929,-438.14790852864644,-291.4825032552071,-161.78751627604288,-158.1343994140625,280.02677408854197,131.1220703125,102.73738606770803,-54.65832519531159,-45.80647786458303,0.8993326822919698,103.45571899414062,78.92198689778661,47.554779052734375,29.8145751953125,4.73146565755178,-109.91233317057322
2018-05-02 00:00:00,-883.14794921875,-798.4332682291642,-1147.7220865885392,-1086.412760416666,-589.4181315104161,-375.1571451822929,-119.43336995442678,-92.00745646158884,-104.82137044270848,-103.60108439127589,-59.94663492838549,-29.18968709309911,-191.52701822916606,-145.90563964843795,-191.67350260416606,-144.46063232421875,-79.447998046875,-86.856201171875,0.8071543375654073,-27.488199869791515,-25.059763590494867,-24.07441202799464,-4.946736653645985,-19.224446614583485,-281.353759765625,-456.49837239583576,-637.3819173177071,-747.6798502604161,-389.9064941406232,-435.515625,-158.0828857421875,-289.3480224609375,-339.4777425130196,-347.4698486328125,-222.22245279947856,-149.87284342447856,199.67960611979197,42.368998209634356,18.847900390625,-147.00769042968795,-184.9360148111973,-118.35532633463481,-50.42481486002589,-78.7847188313799,-58.844899495442405,-55.342041015625,-40.56566365559911,-60.51021321614576
2018-05-02 06:00:00,-351.56697591146076,-491.59244791666606,-562.9140625,-41.32950846353924,441.112548828125,184.71248372396076,-0.9019877115883901,18.796651204427008,31.0240478515625,111.72367350260424,119.29566446940089,63.364786783854015,52.381103515625,27.92319742838481,61.019816080729015,90.55836995442769,151.4459228515625,-9.27162679036519,-4.140462239583485,-13.39661661783839,-0.049921671549327584,29.620849609375,38.139302571614735,-9.043289184570312,-143.31087239583394,-121.76546223958394,139.73575846353924,653.4982096354161,1200.1582845052071,401.27734375,-102.29736328125,-137.3367919921866,-9.048095703125,280.4974772135429,475.665771484375,302.5968424479179,107.18210856119822,17.33138020833394,25.35927327473928,78.0902099609375,243.11271158854106,85.09480794270894,-52.869801839192405,-16.598876953125,3.0426330566403976,36.446970621745095,80.75935872395826,-12.546793619791742
2018-05-02 12:00:00,30.63875325520712,277.97208658853924,411.8915201822929,812.9567057291642,828.41259765625,1271.2870279947929,75.81545003255178,94.9701436360674,86.82111612955714,121.48513793945312,101.97512817382812,105.40493774414062,-50.58760579427144,-14.42100016276072,28.35447184244731,97.26936848958303,116.3507080078125,20.19356282552144,63.358256022135265,70.36256408691406,99.11052449544286,121.04338582356763,143.6239013671875,145.005594889323,425.46232096353924,652.0426432291642,655.3048502604142,152.57657877603924,101.19881184896076,78.76432291666424,16.63618977864644,73.8497314453125,-65.73665364583212,36.99300130208212,121.46610514322765,217.16512044270712,294.44970703125,164.96248372395894,161.9576212565098,46.03574625651163,98.41573079427144,104.31884765625,13.58319091796875,42.10235595703125,51.86759440104197,36.5286865234375,11.06394449869822,21.61983235677053
