Time,Coast_0,Coast_1,Coast_2,Coast_3,Coast_4,Coast_5,Coast_6,Coast_7,Coast_8,Coast_9,Coast_10,Coast_11,Coast_12,Coast_13,Coast_14,Coast_15,Coast_16,Coast_17,Coast_18,Coast_19,Coast_20,Coast_21,Coast_22,Coast_23,East_0,East_1,East_2,East_3,East_4,East_5,East_6,East_7,East_8,East_9,East_10,East_11,East_12,East_13,East_14,East_15,East_16,East_17,East_18,East_19,East_20,East_21,East_22,East_23,Far_West_0,Far_West_1,Far_West_2,Far_West_3,Far_West_4,Far_West_5,Far_West_6,Far_West_7,Far_West_8,Far_West_9,Far_West_10,Far_West_11,Far_West_12,Far_West_13,Far_West_14,Far_West_15,Far_West_16,Far_West_17,Far_West_18,Far_West_19,Far_West_20,Far_West_21,Far_West_22,Far_West_23,North_0,North_1,North_2,North_3,North_4,North_5,North_6,North_7,North_8,North_9,North_10,North_11,North_12,North_13,North_14,North_15,North_16,North_17,North_18,North_19,North_20,North_21,North_22,North_23,North_Central_0,North_Central_1,North_Central_2,North_Central_3,North_Central_4,North_Central_5,North_Central_6,North_Central_7,North_Central_8,North_Central_9,North_Central_10,North_Central_11,North_Central_12,North_Central_13,North_Central_14,North_Central_15,North_Central_16,North_Central_17,North_Central_18,North_Central_19,North_Central_20,North_Central_21,North_Central_22,North_Central_23,South_0,South_1,South_2,South_3,South_4,South_5,South_6,South_7,South_8,South_9,South_10,South_11,South_12,South_13,South_14,South_15,South_16,South_17,South_18,South_19,South_20,South_21,South_22,South_23,South_Central_0,South_Central_1,South_Central_2,South_Central_3,South_Central_4,South_Central_5,South_Central_6,South_Central_7,South_Central_8,South_Central_9,South_Central_10,South_Central_11,South_Central_12,South_Central_13,South_Central_14,South_Central_15,South_Central_16,South_Central_17,South_Central_18,South_Central_19,South_Central_20,South_Central_21,South_Central_22,South_Central_23,West_0,West_1,West_2,West_3,West_4,West_5,West_6,West_7,West_8,West_9,West_10,West_11,West_12,West_13,West_14,West_15,West_16,West_17,West_18,West_19,West_20,West_21,West_22,West_23
2017-12-15 06:00:00,9237.9697,8921.2695,8894.9004,8967.8203,9159.4199,9785.5303,10682.0996,10978.2002,11078.4004,11310.7998,11301.2002,11364.2998,11056.2002,11166.7998,10972.2998,10690.2998,10773.7998,11609.5,11796.5996,11836.2002,11382.5996,10982.0,10702.0,10217.0,1390.78,1335.27,1355.9399,1327.79,1390.9399,1512.12,1702.14,1745.86,1724.3,1674.0601,1649.4301,1477.51,1412.71,1435.15,1338.7,1271.9399,1470.38,1525.46,1605.63,1579.02,1625.4301,1601.6899,1563.05,1453.6899,2378.3701,2368.3301,2401.8201,2411.9199,2466.98,2503.5801,2533.1699,2597.53,2594.9399,2580.5701,2585.4299,2595.46,2538.27,2556.8301,2559.8101,2506.52,2531.8799,2524.8999,2680.1001,2736.2,2632.2,2567.8201,2580.3799,2544.79,934.634,913.016,923.555,967.138,1004.3,1037.78,1187.6,1180.75,1161.45,1168.15,1138.0,1123.8101,1082.99,1052.02,1053.54,973.226,983.255,1012.84,1065.96,1102.51,1068.16,1037.04,1017.2,983.125,10957.7002,10801.0,10259.7998,10382.2998,11187.2002,12246.0,14237.2002,14613.7998,14245.5,13496.0996,13191.0,12519.0,12255.2002,12061.0996,11480.5,11142.0996,11629.9004,12278.2998,12942.5996,12718.7998,12997.2998,13036.5,12458.2998,12073.2002,2509.6101,2371.1499,2294.0,2354.48,2404.29,2580.3701,3028.48,3203.79,3021.27,3287.48,3270.5701,3250.5601,3255.0901,3227.3999,3136.04,3102.54,3150.96,3303.6399,3734.9299,3768.6201,3769.25,3761.01,3644.1899,3421.6201,5247.6499,4976.77,5241.1201,5301.04,5416.79,5939.4199,6824.9302,7177.1001,7050.25,6729.1201,6496.7798,6180.4502,5874.3999,6002.04,5813.4702,5694.1699,5724.2002,6331.1201,6741.7598,6835.23,6812.46,6627.6699,6341.9102,6003.9302,1428.4301,1422.39,1417.6899,1363.3,1466.16,1494.1,1609.91,1685.03,1593.5601,1485.24,1392.7,1351.9399,1300.59,1220.0601,1169.1,1126.91,1205.96,1308.25,1379.84,1415.41,1449.39,1439.48,1466.0601,1364.08
2017-12-16 06:00:00,9890.2002,9665.0898,9644.4902,9565.29,9761.7402,10089.2998,10545.2998,10437.2002,10685.2998,11049.9004,10713.5,10620.7998,10311.4004,10160.2998,9794.0195,10021.7998,9837.9697,10412.5,10974.2998,10794.5,10639.0996,10376.4004,10013.5,9600.25,1398.51,1386.5601,1406.79,1402.01,1391.85,1444.41,1538.6801,1670.6,1679.8101,1587.39,1519.26,1367.15,1274.6801,1312.66,1170.26,1102.72,1252.22,1308.73,1427.8101,1369.21,1553.29,1419.6,1411.27,1337.53,2575.73,2567.1799,2492.7,2509.8999,2518.3701,2505.3101,2509.9399,2572.0601,2607.3101,2543.5801,2506.8101,2403.53,2335.55,2324.9099,2342.5701,2313.6599,2290.25,2402.45,2488.3899,2524.6399,2516.72,2489.4099,2436.3701,2421.27,981.262,948.319,947.339,1014.47,997.149,1009.09,1074.4,1133.9301,1130.35,1153.8199,1138.5699,1105.37,1052.8199,1015.05,1012.76,993.093,934.835,936.595,1004.82,1033.47,972.675,990.177,923.963,922.068,11878.2002,11727.7002,11145.2002,11037.5,11712.7002,12024.7998,13311.2998,13677.5,13564.0996,12913.0,12533.5,12089.2002,11629.7998,10996.2002,10588.2998,10314.0,10553.0,11297.5,11717.2002,11863.5996,11987.5,12191.0,11295.0,10939.5,3264.6899,3147.51,3301.0,3250.4099,3214.5701,3219.52,3510.1599,3498.51,3635.3899,3657.6499,3675.99,3613.46,3446.8401,3404.96,3161.3401,3043.0,3095.73,3233.8301,3482.49,3527.6799,3535.6101,3570.48,3500.51,3245.8501,5861.1802,5760.8599,5665.2202,5671.9399,5877.6602,6059.5098,6317.2998,6630.5,6612.7798,6791.21,6553.1499,6218.4102,5955.4902,5992.29,5878.8599,5757.6699,5836.71,6413.4399,6728.3101,6866.0,6714.29,6669.6099,6182.8501,6005.0601,1311.0699,1271.1,1290.98,1313.42,1311.99,1416.3101,1420.17,1524.05,1527.14,1441.6899,1321.6801,1272.3,1240.36,1134.74,1175.5699,1137.4,1184.99,1273.6801,1434.09,1445.91,1467.52,1424.29,1353.24,1247.35
2017-12-17 06:00:00,9141.75,8969.4805,8800.7803,9130.0898,8849.9805,9140.4102,9381.5996,9773.4297,9757.4404,10146.0,9893.1396,9591.8896,9423.9902,9304.46,9330.96,9165.4902,9305.0498,10060.2998,10349.5,10465.0996,10566.7002,9943.21,9856.1699,9278.46,1430.2,1397.1899,1379.84,1416.8101,1458.6899,1448.83,1604.8,1635.41,1754.04,1563.85,1526.9,1439.97,1397.11,1297.64,1279.08,1266.54,1285.0,1405.0,1490.67,1506.48,1506.17,1461.86,1376.91,1351.42,2379.75,2429.4299,2411.02,2374.97,2288.27,2404.46,2447.46,2447.0701,2438.74,2411.8101,2402.4299,2360.8899,2203.6299,2232.22,2312.05,2227.29,2370.1799,2305.54,2495.27,2362.4399,2355.28,2346.8201,2428.6001,2438.3799,940.48,897.336,950.136,960.607,962.852,946.523,975.5,1041.3101,1139.1899,1161.05,1725.01,1218.13,1060.26,1014.69,1076.65,1048.03,976.183,1021.17,1122.05,1079.17,1159.89,997.864,1001.75,989.555,10876.9004,10735.7998,10316.7998,10246.5,10428.4004,10342.0996,11131.7998,11509.5996,11993.7998,11944.0,11821.2002,11287.7998,10891.4004,10662.0,9993.25,9754.3301,10076.5,10978.7998,11776.0,11681.0,11686.2998,11490.5,10986.9004,10019.7998,3111.28,3037.8101,3080.53,3305.23,3214.21,3309.27,3305.23,3327.2,3400.3401,3543.0,3228.3401,3080.0701,2948.1499,2756.5,2778.22,2702.5701,2633.6101,2936.8999,3332.5901,3383.1599,3367.3601,3184.1101,3037.1001,2761.5901,5657.7998,5588.2598,5538.5498,5345.46,5818.5,5843.9502,6270.1802,6515.8501,6593.3999,6581.7002,6203.4199,5931.9502,5679.75,5483.46,5342.1899,5279.3999,5351.5898,5898.1699,6307.9702,6309.3901,6075.6401,6209.75,5644.21,5220.3101,1107.23,1088.0601,1110.09,1094.33,1053.3101,1120.42,1109.16,1148.27,1270.98,1216.47,1058.8,954.062,996.096,951.397,997.212,966.552,1032.49,1074.79,1172.29,1171.88,1178.0601,1269.23,1012.44,1058.45
2017-12-18 06:00:00,8846.4697,8591.8203,8533.3604,8569.3799,8896.3496,9512.6201,10192.0,10399.5,10632.7998,10690.7998,10775.2002,10779.7998,10769.7998,10730.2998,10603.4004,10648.2002,10367.0996,10953.7998,11254.4004,11032.5996,10929.7002,10676.9004,10234.5,9437.2998,1298.28,1265.6,1292.24,1283.17,1313.24,1415.54,1602.67,1686.08,1631.53,1527.8101,1570.8199,1466.6801,1435.92,1429.0,1395.86,1370.05,1400.05,1519.67,1547.99,1543.34,1509.0601,1456.83,1393.08,1315.29,2444.5901,2387.5701,2448.1899,2447.79,2493.4299,2520.78,2578.27,2667.98,2671.28,2597.3501,2585.3301,2475.5,2487.3799,2430.49,2491.4199,2457.27,2470.51,2518.8899,2591.95,2624.6699,2550.77,2530.1599,2497.52,2455.0801,891.305,868.025,877.086,897.492,893.2510000000001,993.885,1042.61,1101.3101,1136.55,1168.7,1131.51,1147.28,1124.35,1068.51,1048.22,1022.17,919.573,982.178,1078.9301,1089.99,1029.01,1026.9301,967.082,909.622,10372.9004,10047.7998,9483.1699,9325.6504,10275.7002,11213.7998,12302.0996,13274.2998,12961.0,12681.0996,12494.2998,12276.2998,12227.0996,11615.2002,11666.5,11655.5,11791.5,12803.7002,13170.2998,12711.4004,12908.7998,12486.5996,11493.5,10529.0,2710.0901,2592.0701,2473.53,2526.1001,2565.3401,2730.49,3091.3501,3174.46,3001.96,3070.54,3064.27,3041.74,3112.5601,3083.0701,3088.1799,3072.6699,3128.6599,3298.1201,3623.8899,3473.48,3433.8601,3300.28,3048.4299,2831.45,5313.5498,5034.4302,4920.8599,4877.7002,4949.96,5412.5498,6188.73,6442.48,6395.6099,6422.0698,6407.0098,6298.1499,6202.6001,6136.3501,6040.27,6056.8101,6023.0698,6415.0,6720.0298,6793.0698,6609.8101,6272.73,5808.7402,5285.0898,1130.98,1139.6801,1124.45,1159.65,1183.83,1188.59,1263.0601,1342.4399,1337.14,1236.3199,1204.6801,1198.9301,1152.99,1143.14,1158.41,1151.21,1166.27,1218.27,1470.84,1512.67,1433.3101,1438.0699,1268.85,1171.05
2017-12-19 06:00:00,9323.6064,9004.5635,8832.8066,8876.1875,9167.8115,9904.3848,10698.8877,10976.2207,11016.3418,11296.7666,11566.7402,11770.3916,11803.8164,11929.4756,11777.5879,11769.459,11785.9395,12132.7324,12201.8848,12169.4971,11878.1152,11399.7969,10684.5928,9885.6816,1110.0632,1082.6477,1066.7679,1092.8671,1129.1923,1216.5471,1370.6812,1409.4639,1416.8313,1438.3417,1423.0454,1387.1982,1391.9578,1369.8153,1397.8231,1405.9363,1445.3364,1525.7747,1564.8571,1552.8032,1525.743,1477.9307,1389.3304,1262.6544,2563.2888,2552.6848,2561.3062,2534.7957,2499.9976,2535.2058,2587.5786,2620.6057,2578.5857,2570.9116,2638.3977,2561.3818,2527.1001,2496.9143,2474.2046,2476.894,2490.9951,2506.3081,2567.8027,2589.6079,2592.4514,2591.52,2584.1606,2535.6541,792.3593,772.5179,761.0443,761.6788,780.431,817.6933,892.187,933.2311,940.8967,962.9261,963.4973,974.4448,964.2881,976.7366,968.0995,953.0156,952.8028,984.671,983.83,961.9781,944.7541,910.0036,859.1422,817.8694,9806.1943,9489.6406,9303.2939,9207.0654,9592.2871,10317.1904,11553.3291,12093.5576,11974.5273,11945.1406,11878.5518,11809.7676,11729.8545,11671.0781,11597.9111,11543.7568,11642.7959,12396.8643,12739.4297,12767.0977,12481.5869,12049.79,11370.9932,10616.9766,2675.1763,2585.0203,2569.7048,2585.3003,2639.7058,2757.7319,3044.9165,3132.5225,3082.5303,3103.199,3153.2417,3154.6726,3149.3521,3135.3123,3165.4373,3148.9783,3222.771,3310.9832,3427.7991,3417.7185,3395.324,3279.8662,3087.6846,2864.8552,5222.7295,5044.3447,4905.3584,4891.6802,4949.4502,5347.4453,5964.1616,6215.6011,6126.918000000001,6105.6123,6027.9287,5951.3027,5881.124,5838.4521,5851.1782,5890.7002,5982.4033,6392.8735,6730.9126,6744.5957,6630.1968,6303.0103,5883.6128,5435.0234,1229.0063,1222.546,1201.4135,1202.3521,1201.501,1241.9451,1339.0793,1391.8287,1381.7083,1291.175,1251.7015,1188.4801,1143.3184,1132.1935,1135.6855,1166.1926,1186.2795,1235.5907,1301.7538,1310.771,1325.486,1288.0642,1241.1626,1202.8439
2017-12-20 06:00:00,9487.6367,9146.6309,8841.6719,8774.8643,8955.6465,9519.335,10268.1484,10559.1924,10612.7207,10750.1172,10869.1943,10937.5537,10983.1152,11078.7256,11188.0117,11260.832,11370.1699,11613.5195,11540.9375,11300.5674,10958.3271,10519.873,9912.9834,9294.0361,1204.3046,1200.833,1185.7195,1189.8444,1214.4493,1292.8322,1447.0018,1472.1538,1468.2782,1472.8381,1474.9504,1456.2252,1467.9368,1485.4727,1493.3439,1500.7509,1533.4126,1615.2622,1647.439,1629.4794,1605.1953,1534.2327,1427.9728,1300.0052,2494.8667,2494.8669,2498.0715,2553.1697,2536.5796,2558.345,2652.6765,2722.0269,2680.1589,2631.8533,2639.4001,2603.1582,2483.7898,2451.6875,2448.8074,2456.291,2477.0322,2497.2256,2544.9253,2552.7104,2539.905,2524.1968,2497.8081,2440.4441,776.8796,760.9467,768.5627,770.7097,808.5734,865.9012,936.7668,970.998,969.5464,1001.0627,992.9322,988.6077,977.2062,969.0911,954.2534,947.0023,927.2133,956.7224,981.733,974.9059,958.0057,938.8089,897.0284,835.0944,9734.1992,9463.8203,9395.1836,9416.9141,9730.9238,10586.541,12079.8203,12821.0156,12715.6006,12484.043,12245.9854,11958.6963,11657.9121,11513.3232,11367.9141,11373.0391,11560.5908,12428.0342,12922.7197,12932.1982,12703.8682,12212.2109,11508.0137,10576.8379,2712.3625,2602.2307,2556.1018,2539.5544,2583.1143,2717.1028,3058.1523,3154.8032,3084.793,3114.9021,3143.8481,3116.7808,3086.4412,3093.1733,3107.0837,3105.5137,3163.3740000000003,3270.3237,3405.1252,3381.6099,3339.7144,3240.3247,3047.9966,2808.0801,5128.5527,4975.0352,4915.2251,4964.5762,5115.3896,5614.2803,6263.9043,6622.1514,6472.4771,6506.0503,6293.4331,6088.3633,5984.0234,5968.6152,6036.4424,6121.3921,6302.0806,6661.8965,6886.3481,6790.7417,6640.3267,6336.4741,5926.9229,5472.1709,1150.9308,1142.1805,1155.0164,1166.1073,1203.9076,1261.4192,1359.632,1414.0118,1387.27,1302.0416,1240.0729,1144.1658,1046.3933,1019.0034,1029.8708,1072.6898,1146.9635,1224.238,1315.0073,1340.2671,1338.2112,1303.0353,1226.6653,1166.5117
2017-12-21 06:00:00,8815.3926,8616.5,8505.5381,8543.4229,8837.0977,9548.665,10334.7188,10627.6914,10618.3525,10611.7021,10698.7168,10775.0098,10853.8223,11020.207,11125.0859,11301.3916,11429.9092,11720.7676,11861.6035,11786.0176,11546.3779,11150.5166,10555.7646,9828.083,1229.3644,1199.9004,1168.3492,1166.8936,1213.4376,1298.9032,1456.4407,1521.7456,1472.3253,1477.4553,1501.8192,1498.132,1502.3198,1487.0897,1493.9353,1482.8674,1492.4907,1570.5577,1601.5619,1562.0125,1536.8164,1480.7365,1401.1959,1316.7391,2421.2236,2368.9729,2426.8945,2426.405,2462.2742,2547.9507,2657.3123,2665.6104,2605.6626,2624.6245,2568.5305,2524.2563,2453.4158,2446.8535,2450.9309,2462.3162,2432.9192,2453.7263,2534.6729,2531.8149,2519.8774,2484.6909,2481.5361,2453.7837,779.4722,773.8480000000001,787.6277,795.8731,817.9523,866.6003,945.1641,983.0124,998.4333,990.8474,966.0036,951.4975,940.1334,941.1293,935.3465,927.3922,920.5205,951.8417,969.8906,952.638,916.6962,880.5577,842.9637,788.4084,10004.6602,9680.29,9587.9131,9646.3369,10056.7627,10903.5527,12188.5459,12820.125,12776.7539,12460.9756,12161.7168,11972.0059,11840.2119,11803.4873,11827.959,11869.6162,12041.7031,12647.2578,12840.1172,12581.043,12260.8047,11687.1816,10871.8799,9957.5625,2621.9031,2501.2642,2444.2102,2424.5151,2460.2949,2595.0161,2929.7329,3022.6699,2966.6074,3017.6526,3082.3472,3126.3828,3192.3525,3262.7903,3352.6616,3356.8667,3399.655,3438.1685,3561.26,3527.0361,3486.9443,3405.905,3223.4731,2959.5469,5215.7134,5087.8794,4976.2617,4959.6138,5048.3589,5494.2334,6112.3428,6391.8149,6347.2666,6350.6665,6154.5854,6022.1694,5961.5967,5942.5737,5989.2241,6058.6021,6232.354,6596.3408,6893.8735,6840.7075,6664.3291,6337.415,5891.0347,5422.8516,1157.9789,1183.9144,1129.0978,1162.2288,1179.9697,1222.9882,1340.3865,1380.7539,1348.8539,1288.4126,1230.4924,1160.3342,1086.655,1058.0585,1065.8566,1085.9647,1134.9854,1184.6991,1254.5586,1271.7283,1290.1711,1292.219,1238.5294,1143.0956
2017-12-22 06:00:00,9388.2295,9107.5117,8937.4346,8916.9072,9176.2168,9787.46,10569.1045,10813.9482,10903.2637,11288.8906,11665.1055,11971.7764,12096.0225,12181.8799,12117.4531,12049.458,11903.2539,11956.915,11993.9531,11681.2305,11146.8691,10526.5439,9871.4697,9269.8262,1217.874,1193.8772,1167.4172,1171.1505,1187.7709,1260.4038,1403.292,1448.4355,1442.811,1460.9987,1461.5963,1473.9674,1480.4484,1468.7155,1478.1272,1444.8247,1448.083,1482.9409,1503.5862,1461.1528,1437.8788,1408.6182,1366.8591,1303.9521,2412.2534,2381.627,2403.3831,2418.6006,2480.7639,2599.5471,2688.0303,2735.8835,2607.8943,2555.9434,2502.9832,2525.3276,2563.5547,2541.7412,2492.3875,2455.6626,2408.2437,2388.0591,2453.7886,2446.9111,2484.0205,2552.7876,2477.7788,2444.6111,746.5132,741.5153,746.5337,750.8362,776.5608,843.7576,924.3412,956.3162,988.0124,1043.723,1057.8583,1072.0419,1077.7349,1093.2234,1101.9224,1085.2802,1054.3914,1074.61,1095.7251,1072.8195,1059.6123,1053.4657,1027.293,994.5223,9239.9688,8893.498,8720.6973,8639.4268,8912.6973,9719.1719,11050.2461,11914.5801,12121.6309,12401.5508,12706.2871,12897.9102,13072.3828,12832.3867,12766.4805,12867.8398,13079.9033,13810.3848,14222.832,14032.8525,13690.8945,13283.7725,12715.7295,12033.4629,2752.1003,2604.9407,2520.5308,2484.1052,2516.0508,2642.7312,2964.9058,3052.2007,3000.5896,3089.5371,3181.9990000000003,3268.7485,3355.7075,3456.7197,3541.0481,3487.4048,3435.4189,3357.5195,3432.0769,3351.8586,3287.7144,3188.4277,3042.9255,2823.7603,5031.5039,4793.4399,4702.1167,4664.3335,4781.5127,5152.938,5802.3662,6101.77,5938.812,5885.688,5857.2524,5848.7827,5877.3037,5880.7632,5906.4009,5920.2974,5946.9702,6132.2368,6424.7085,6323.3096,6177.0952,6046.0938,5871.3506,5523.6904,1102.8536,1094.2993,1059.48,1036.7142,1027.8596,1056.6603,1159.6537,1208.0154,1201.5212,1164.0885,1163.094,1154.5135,1161.1821,1195.8208,1245.924,1288.0892,1329.2292,1399.9103,1495.6299,1543.875,1556.9779,1526.9897,1484.7007,1451.4513
2017-12-23 06:00:00,9168.7402,8600.1201,8550.0098,8735.54,9154.4199,9419.75,9788.6504,10147.2002,10599.7998,10921.2002,10861.5,10684.4004,10423.2002,10205.0,10045.2998,10055.2998,10272.2002,10803.2998,11012.7002,11037.2002,10937.2002,10610.0,10806.5,10061.5996,1377.3,1437.87,1362.05,1373.36,1463.63,1525.9399,1567.66,1623.84,1730.1,1788.6,1683.23,1592.41,1541.6,1517.99,1504.62,1502.0601,1554.12,1649.39,1720.54,1743.2,1729.46,1684.1801,1587.33,1471.73,2578.53,2678.1201,2568.5,2542.1101,2605.8899,2595.0601,2559.53,2581.79,2570.04,2413.4299,2440.96,2491.8701,2459.3899,2461.1299,2469.79,2499.4299,2453.05,2473.6101,2534.1799,2554.74,2562.3899,2556.6299,2629.0601,2632.78,1039.67,996.972,1044.58,1041.1899,1066.8,1103.67,1137.02,1182.28,1207.16,1245.92,1377.8101,1209.28,1142.34,1122.3101,1101.3,1093.92,1062.33,1128.1,1176.36,1136.28,1189.23,1144.25,1078.08,1032.8199,12645.4004,12366.5,12577.7002,12364.7002,12836.0,13622.2998,13430.9004,14570.4004,14412.2002,14162.5,13623.7002,13245.4004,12876.0,12419.7998,12113.5996,12075.7002,12415.7002,13041.7002,13545.0,13803.7998,13621.5,13483.5,12730.5996,11998.2002,2735.3301,2740.6599,2465.1499,2513.28,2648.98,2594.5701,2885.47,2676.3,2740.3999,2665.99,3084.6899,3121.6299,2973.79,2863.6001,2880.6899,2886.1499,2877.78,3015.55,3166.29,3192.6001,3176.5801,3158.99,3171.6699,2997.78,5809.4502,5597.6802,5578.6899,5321.3501,5440.2002,5694.0,6207.7998,6613.5098,6613.1099,6383.77,6243.1499,6291.3101,6164.52,5781.5298,5649.8599,5606.48,5746.1699,6041.6499,6590.0298,6816.02,6834.4199,6740.4702,6561.8999,6194.1201,1556.8199,1642.37,1511.38,1617.54,1605.6,1658.12,1936.4,1800.76,1724.91,1594.39,1567.17,1530.25,1397.5,1331.24,1339.85,1338.48,1345.15,1395.67,1521.22,1551.9,1535.5,1444.99,1541.27,1435.46
2017-12-24 06:00:00,9892.3525,9621.7646,9466.7803,9405.6709,9455.2217,9587.417,10063.8086,10018.5508,10217.1611,10347.2637,10237.9063,10015.6279,9855.8447,9676.6191,9476.6689,9492.0654,9565.9248,10111.6348,10668.5664,10706.4951,10716.7637,10537.2803,10175.3623,9700.7119,1497.0447,1471.8354,1463.9061,1475.9614,1511.635,1530.4934,1559.9159,1634.5328,1713.9351,1714.2124,1644.9662,1593.7986,1565.6421,1545.5564,1506.9788,1493.5015,1529.1095,1617.9652,1741.4886,1744.2867,1746.6661,1731.1493,1697.1569,1633.6099,2449.9585,2463.8123,2480.9348,2480.2458,2483.7261,2503.1838,2520.8003,2557.1946,2564.7415,2565.4583,2547.7346,2525.7729,2504.2603,2481.0686,2467.4333,2459.7168,2445.8254,2470.3674,2578.6541,2601.9541,2578.9033,2549.877,2521.2776,2463.5005,950.8254,922.2531,915.7977,918.9077,919.2572,943.0535,973.528,1027.2075,1089.1475,1131.118,1122.1842,1127.2745,1094.9814,1055.7896,1013.3483,982.8992,961.9167,1012.6204,1106.3778,1149.0553,1161.7153,1143.1879,1104.4745,1065.6173,12114.4141,11756.668,11430.1084,11209.2334,11284.5859,11619.4053,11867.7598,12404.7148,13063.7891,13270.5293,13261.3389,12986.7842,12810.29,12618.3691,12595.1553,12571.748,12799.1279,13842.5098,14774.3145,15001.4229,15128.8447,14811.8525,14223.1484,13351.9551,2851.8386,2742.8752,2732.136,2714.5366,2767.1626,2774.6702,2826.7937,2879.406,2970.8752,3058.3572,3061.5483,3035.7529,3006.7068,2970.4531,2929.6494,2891.5872,2847.2769,2863.6377,3065.3586,3128.3389,3129.6311,3099.3472,2995.4624,2823.6604,5849.625,5675.3945,5528.3882,5491.0356,5612.1763,5771.1724,5949.1782,6159.6304,6361.6396,6348.5996,6211.2793,5980.2236,5824.2939,5697.9722,5556.9512,5558.6978,5634.3223,6029.4053,6528.499,6683.7666,6826.7588,6771.4893,6538.3545,6124.4482,1327.7374,1295.1681,1255.8353,1256.0411,1250.8987,1270.3259,1328.9301,1378.6262,1376.6907,1317.0419,1293.9323,1261.2985,1252.5255,1247.861,1273.0365,1302.3143,1363.7494,1462.8273,1574.9718,1627.5297,1667.3715,1684.7568,1628.2181,1561.5171
2017-12-25 06:00:00,9885.9502,9433.5195,9665.2998,9720.3896,10028.0,10334.0,10998.0,10778.0996,11160.5996,11160.2002,11218.9004,10953.4004,10587.4004,10380.9004,9820.5,9650.8799,10004.9004,10525.2002,10929.0,10630.4004,10654.4004,10658.5,10120.5,9734.3496,1688.22,1631.95,1788.42,1799.55,1801.08,1816.4301,1904.42,1926.41,1936.87,1985.41,1822.04,1812.9301,1699.3101,1670.0699,1547.11,1513.9,1574.55,1830.88,1799.0699,1842.09,1824.91,1790.27,1734.1801,1686.08,2505.1799,2265.8799,2366.55,2427.8799,2786.99,2468.3899,2458.3201,2627.49,2558.99,2925.4199,2916.48,2479.1799,2613.73,2692.5801,2367.6001,2534.3101,2488.99,2452.1101,2532.6299,2625.3601,2959.1499,2445.1799,2398.1699,2533.5801,1092.3101,1102.39,1129.3,1123.6899,1161.0699,1198.51,1201.67,1241.52,1244.77,1266.12,1233.0699,1230.7,1212.98,1237.92,1110.9,1138.73,1117.48,1164.46,1182.24,1167.89,1162.23,1136.42,1119.1,1086.4399,13151.2002,13311.2002,13432.2002,13548.5,14002.7998,14871.7998,14869.4004,15708.4004,15313.5996,14970.7002,14429.7998,14125.9004,13534.5996,12780.7998,12279.0,11914.0996,12189.7002,13053.5,14023.7002,13817.9004,13738.7998,13415.4004,12946.2002,12229.7002,2763.3401,2778.8701,2747.54,2743.4299,2805.6201,2838.53,3005.3101,2998.2,3044.72,3090.1799,3081.8,2964.9399,2825.29,2712.78,2752.6001,2759.72,2743.3899,2882.23,3025.96,3047.8999,3023.3201,2904.51,2822.71,2682.1201,6298.4302,6132.2598,6086.5298,5871.6299,5981.0,6578.1401,7013.3501,7101.5098,7111.4399,7082.8901,6516.3799,6482.6802,6342.4502,6033.5601,5963.1201,5907.54,6045.0898,6474.9399,6803.8101,6586.5498,6491.1602,6352.27,6252.4702,5798.9199,1149.28,1121.8101,958.247,1213.12,1142.86,1196.29,1529.8199,1206.59,1397.1899,1179.33,1297.12,976.442,1085.42,989.402,969.373,1027.61,1065.73,1146.55,1214.71,1171.46,1138.87,1394.33,972.672,1136.23
