Time,Coast_0,Coast_1,Coast_2,Coast_3,Coast_4,Coast_5,Coast_6,Coast_7,Coast_8,Coast_9,Coast_10,Coast_11,Coast_12,Coast_13,Coast_14,Coast_15,Coast_16,Coast_17,Coast_18,Coast_19,Coast_20,Coast_21,Coast_22,Coast_23,East_0,East_1,East_2,East_3,East_4,East_5,East_6,East_7,East_8,East_9,East_10,East_11,East_12,East_13,East_14,East_15,East_16,East_17,East_18,East_19,East_20,East_21,East_22,East_23,Far_West_0,Far_West_1,Far_West_2,Far_West_3,Far_West_4,Far_West_5,Far_West_6,Far_West_7,Far_West_8,Far_West_9,Far_West_10,Far_West_11,Far_West_12,Far_West_13,Far_West_14,Far_West_15,Far_West_16,Far_West_17,Far_West_18,Far_West_19,Far_West_20,Far_West_21,Far_West_22,Far_West_23,North_0,North_1,North_2,North_3,North_4,North_5,North_6,North_7,North_8,North_9,North_10,North_11,North_12,North_13,North_14,North_15,North_16,North_17,North_18,North_19,North_20,North_21,North_22,North_23,North_Central_0,North_Central_1,North_Central_2,North_Central_3,North_Central_4,North_Central_5,North_Central_6,North_Central_7,North_Central_8,North_Central_9,North_Central_10,North_Central_11,North_Central_12,North_Central_13,North_Central_14,North_Central_15,North_Central_16,North_Central_17,North_Central_18,North_Central_19,North_Central_20,North_Central_21,North_Central_22,North_Central_23,South_0,South_1,South_2,South_3,South_4,South_5,South_6,South_7,South_8,South_9,South_10,South_11,South_12,South_13,South_14,South_15,South_16,South_17,South_18,South_19,South_20,South_21,South_22,South_23,South_Central_0,South_Central_1,South_Central_2,South_Central_3,South_Central_4,South_Central_5,South_Central_6,South_Central_7,South_Central_8,South_Central_9,South_Central_10,South_Central_11,South_Central_12,South_Central_13,South_Central_14,South_Central_15,South_Central_16,South_Central_17,South_Central_18,South_Central_19,South_Central_20,South_Central_21,South_Central_22,South_Central_23,West_0,West_1,West_2,West_3,West_4,West_5,West_6,West_7,West_8,West_9,West_10,West_11,West_12,West_13,West_14,West_15,West_16,West_17,West_18,West_19,West_20,West_21,West_22,West_23
2018-02-27 06:00:00,8451.35,8317.99,8288.22,8463.78,9030.33,9923.94,10242.77,10376.93,10652.69,10915.26,11180.39,11423.59,11726.39,11924.43,12032.4,12031.24,11824.39,11925.37,12067.91,11868.51,11457.56,10830.79,10171.75,9697.35,1161.56,1132.1,1150.98,1186.52,1296.04,1420.73,1437.94,1486.17,1450.91,1456.1,1457.36,1463.29,1483.02,1491.54,1471.44,1492.27,1511.67,1573.92,1589.23,1547.45,1478.02,1368.76,1266.41,1196.64,2483.8,2483.44,2498.98,2508.52,2501.52,2538.15,2599.23,2589.7,2614.79,2566.35,2548.21,2548.17,2521.62,2549.31,2542.16,2503.84,2474.75,2480.26,2501.79,2542.5,2464.52,2418.32,2371.09,2332.14,799.75,804.16,820.37,840.06,893.79,1007.39,1002.54,991.63,963.74,952.24,941.19,921.07,928.62,964.18,981.67,974.75,979.34,1011.79,1028.12,993.73,943.4,887.87,810.07,789.35,9173.99,9197.82,9321.41,9631.13,10507.07,11873.4,12318.25,12105.67,12034.89,12012.9,11935.51,11804.63,11737.23,11602.74,11478.0,11517.94,11767.86,12111.59,12253.07,11976.31,11397.75,10519.11,9645.0,8932.12,2221.72,2172.02,2158.38,2189.62,2324.16,2666.91,2770.57,2797.6,2913.09,3077.36,3227.01,3358.73,3479.86,3585.13,3640.39,3657.99,3555.76,3496.16,3551.96,3474.69,3334.11,3110.35,2837.16,2635.28,4323.22,4242.47,4230.31,4325.43,4717.48,5408.28,5706.02,5742.38,5795.7,5829.11,5875.62,5889.45,5913.85,5920.2,5956.31,5992.96,6102.73,6389.5,6560.8,6411.73,6122.25,5611.33,5101.53,4719.79,1045.09,1031.56,1010.84,1018.12,1116.39,1225.78,1193.14,1124.24,1059.43,1078.6,1101.22,1081.7,1107.8,1045.91,1047.76,1123.5,1168.47,1237.03,1300.06,1256.89,1285.57,1229.86,1151.33,1102.83
2018-02-28 06:00:00,9390.05,9186.77,9121.14,9263.08,9805.79,10665.68,10870.15,11142.27,11629.82,12213.48,12617.08,12904.9,13199.21,13297.53,13306.04,13106.83,12704.81,12618.64,12624.38,12351.6,11918.69,11222.8,10527.86,9950.49,1146.07,1118.1,1097.59,1109.07,1169.34,1346.11,1362.49,1365.14,1455.1,1522.23,1556.71,1557.09,1575.42,1576.06,1565.8,1573.13,1547.84,1613.24,1612.13,1569.59,1534.24,1997.03,1688.11,1161.04,2363.68,2314.58,2272.34,2304.03,2289.03,2341.8,2415.0,2386.35,2377.32,2378.82,2378.36,2388.55,2397.67,2405.94,2395.85,2399.45,2425.71,2481.32,2534.6,2519.82,2473.16,2419.74,2414.13,2439.63,766.05,758.01,752.87,781.64,834.87,910.21,925.86,929.94,954.69,979.23,992.63,1002.89,976.43,952.38,936.8,973.22,954.68,960.17,985.11,972.73,950.31,889.13,824.34,875.52,8572.44,8408.79,8364.0,8557.67,9232.28,10500.13,11093.86,11138.84,11282.52,11354.22,11369.4,11393.15,11372.4,11262.04,11160.09,11238.79,11385.35,11783.54,11920.49,11726.54,11255.33,10330.41,9558.6,8942.76,2516.91,2434.69,2384.01,2366.68,2482.82,2773.2,2836.72,2872.23,3031.43,3216.17,3358.81,3543.49,3693.62,3797.1,3817.94,3848.48,3755.13,3734.57,3816.99,3701.79,3555.37,3311.88,3016.87,2795.6,4508.05,4374.55,4321.72,4378.58,4707.17,5349.41,5651.62,5683.55,5784.49,5889.94,5984.38,6097.59,6263.84,6451.57,6562.23,6637.58,6684.97,6820.03,6980.08,6839.53,6489.72,5895.67,5387.16,4959.37,1024.62,1041.58,1071.66,1049.5,1131.04,1215.01,1213.61,1189.77,1170.7,1182.86,1179.85,1160.49,1183.72,1214.63,1233.18,1231.74,1213.38,1199.41,1237.87,1260.56,1233.19,1183.79,1093.88,1028.89
2018-03-01 06:00:00,9592.65,9333.71,9188.03,9244.87,9700.61,10412.23,10480.95,10488.03,10675.36,10929.29,11235.53,11501.75,11863.69,12064.26,12269.6,12215.15,11777.9,11624.6,11636.43,11363.12,10887.48,10165.46,9436.13,8870.05,1102.7,1112.54,1076.7,1088.28,1158.67,1287.57,1318.41,1311.18,1370.14,1408.19,1422.28,1416.49,1423.31,1419.53,1391.04,1373.0,1378.42,1458.77,1468.65,1479.84,1412.59,1326.42,1243.4,1194.72,2428.46,2425.99,2398.78,2368.57,2416.46,2495.7,2534.88,2569.51,2591.06,2578.08,2570.89,2572.86,2573.08,2527.95,2524.93,2515.22,2486.54,2475.45,2510.73,2518.47,2509.86,2479.03,2441.23,2466.15,801.52,794.67,791.83,806.28,860.52,929.11,943.85,955.39,940.14,978.03,967.61,947.5,919.89,960.52,956.98,951.37,908.51,930.17,998.63,1016.95,1001.98,951.08,915.44,892.76,8496.58,8267.18,8247.04,8491.81,9296.46,10689.46,11347.01,11512.06,11748.68,11846.49,11729.01,11538.47,11343.84,11016.57,10815.83,10777.83,10888.0,11424.03,12019.85,12018.0,11729.72,11047.88,10338.49,9889.06,2650.61,2545.97,2456.8,2439.37,2539.06,2842.65,2936.93,2911.11,2955.64,3064.78,3134.37,3163.43,3330.68,3412.15,3478.72,3495.3,3420.56,3332.9,3375.26,3279.04,3137.52,2909.45,2635.08,2414.98,4675.06,4432.56,4254.33,4283.96,4575.88,5233.64,5423.63,5408.66,5483.45,5571.63,5674.56,5738.38,5774.85,5799.87,5794.22,5751.43,5719.18,5914.62,6093.88,5986.9,5696.52,5245.84,4817.05,4481.88,991.44,985.76,1015.63,1085.92,1139.73,1241.55,1272.84,1242.4,1191.86,1086.63,1047.31,992.69,975.42,978.9,973.46,990.2,1068.2,1164.02,1252.46,1263.33,1240.84,1179.45,1139.37,1072.5
2018-03-02 06:00:00,8533.58,8331.06,8246.21,8371.61,8874.57,9661.76,9895.93,10051.99,10333.1,10612.1,10843.7,11018.77,11228.72,11362.51,11347.64,11268.97,11058.32,10923.12,10896.99,10602.0,10242.19,9767.18,9268.4,8824.83,1164.26,1158.85,1160.71,1199.43,1293.23,1469.05,1509.46,1479.96,1437.02,1396.79,1388.07,1372.14,1372.64,1391.12,1388.07,1377.35,1382.53,1413.59,1408.61,1345.24,1344.72,1286.84,1218.19,1187.48,2469.9,2477.41,2468.75,2496.35,2576.29,2690.32,2740.86,2631.83,2576.92,2498.54,2413.52,2426.71,2464.39,2452.51,2446.86,2431.18,2447.89,2457.39,2511.41,2476.65,2479.05,2473.05,2489.8,2491.43,892.82,897.23,905.64,945.31,1016.97,1102.57,1115.59,1122.07,1114.93,1083.07,1045.14,1015.88,1009.68,1002.68,988.01,974.99,912.08,904.08,912.97,883.02,868.41,850.35,807.02,791.54,9669.06,9673.44,9838.29,10338.44,11472.06,13143.96,13555.39,12833.97,12239.74,11735.9,11324.31,11010.98,10882.64,10758.14,10628.09,10649.36,10647.79,10866.56,11100.06,10999.71,10743.09,10288.44,9690.26,9169.54,2309.64,2247.07,2214.2,2225.83,2339.1,2638.08,2712.83,2728.93,2801.27,2904.67,2994.96,3087.36,3170.23,3309.33,3370.97,3362.27,3258.34,3168.71,3226.52,3145.48,3040.31,2894.33,2708.47,2534.96,4313.75,4205.19,4200.83,4339.02,4770.81,5505.13,5746.53,5702.38,5677.74,5569.08,5509.27,5495.41,5595.01,5614.23,5670.97,5700.41,5740.71,5781.23,5931.67,5804.67,5581.56,5256.96,4883.93,4529.33,1065.76,1054.18,1100.06,1138.66,1181.11,1292.78,1305.0,1243.85,1193.47,1190.58,1197.4,1143.4,1105.18,1105.29,1116.05,1136.79,1159.68,1186.74,1242.25,1264.37,1241.3,1210.12,1142.24,1095.19
2018-03-03 06:00:00,8495.63,8301.65,8206.31,8211.49,8380.18,8662.04,8858.98,9282.43,9637.11,9919.95,10106.41,10153.41,10142.75,10128.68,10051.5,9976.67,9946.21,10236.46,10322.07,10143.51,9931.59,9626.24,9227.83,8846.52,1142.04,1126.36,1119.24,1143.47,1189.46,1257.12,1300.55,1340.19,1291.21,1277.0,1268.32,1281.15,1273.37,1278.8,1280.69,1287.27,1296.79,1331.42,1340.82,1307.68,1270.63,1215.52,1153.23,1091.82,2492.66,2472.38,2481.58,2494.7,2515.67,2530.75,2529.18,2495.43,2474.54,2475.04,2460.62,2446.03,2429.92,2426.67,2458.35,2396.99,2450.14,2509.74,2520.43,2483.64,2487.71,2468.07,2417.64,2394.29,788.73,789.0,795.98,804.89,826.34,855.01,908.19,950.71,998.19,976.06,932.06,908.61,875.9,876.71,886.05,872.62,830.5,836.88,869.07,868.07,826.0,793.65,776.03,742.96,8889.5,8751.97,8781.63,8937.42,9405.87,10041.95,10504.53,10748.96,10887.5,10786.13,10626.95,10449.64,10283.56,10227.62,10192.94,10261.62,10341.43,10655.31,10820.79,10601.33,10313.39,9826.69,9177.16,8665.78,2409.68,2318.21,2289.76,2284.56,2336.47,2425.47,2492.97,2719.86,2874.4,2972.45,3060.23,3137.91,3197.6,3268.35,3325.55,3344.52,3295.7,3250.17,3298.95,3233.58,3126.84,3002.64,2855.52,2699.85,4324.55,4208.23,4183.7,4180.46,4338.8,4606.96,4851.86,5122.93,5308.66,5375.25,5422.51,5446.97,5395.54,5369.58,5301.61,5339.27,5457.74,5681.93,5753.81,5639.66,5432.43,5129.45,4813.65,4550.85,1055.42,1053.87,1042.57,1042.94,1056.53,1112.86,1145.66,1145.27,1116.42,1087.26,1019.87,983.96,995.8,1032.6,1085.73,1152.8,1231.83,1216.31,1266.23,1276.99,1246.74,1194.36,1163.08,1112.02
2018-03-04 06:00:00,8637.28,8450.36,8361.04,8328.45,8369.67,8580.0,8697.19,9114.13,9613.23,10052.33,10348.29,10546.26,10692.79,10743.74,10778.82,10796.33,10836.66,11129.63,11334.74,11198.46,10917.5,10404.69,9780.63,9281.67,1035.77,1023.69,1006.29,1011.75,1016.78,1073.14,1100.62,1183.6,1223.67,1236.39,1262.0,1288.01,1284.18,1297.04,1321.74,1346.09,1379.98,1434.14,1425.48,1420.35,1383.13,1300.22,1196.41,1106.17,2381.87,2379.42,2396.84,2398.84,2374.54,2365.46,2394.55,2383.69,2368.65,2383.78,2356.25,2388.39,2394.29,2400.57,2377.46,2370.88,2407.7,2437.31,2438.19,2454.7,2475.25,2410.38,2380.25,2399.69,724.28,709.2,690.78,721.44,744.68,762.66,776.91,816.56,837.02,848.76,844.45,872.95,906.18,911.6,955.27,951.46,906.29,910.14,927.18,901.06,870.6,821.59,757.54,732.14,8243.38,7928.12,7768.53,7757.69,7863.12,8159.3,8537.6,9140.97,9735.79,10098.69,10282.85,10347.48,10337.15,10366.24,10422.59,10542.01,10772.06,11069.72,11469.84,11289.08,10888.15,10155.38,9331.25,8703.88,2564.74,2466.96,2416.87,2375.79,2385.55,2419.91,2427.12,2613.62,2836.65,3060.84,3270.33,3448.65,3590.8,3683.84,3745.08,3733.56,3668.1,3622.22,3687.92,3615.43,3486.61,3286.05,3041.15,2827.26,4357.8,4229.78,4151.92,4135.33,4196.37,4355.44,4542.6,4853.94,5185.11,5346.75,5524.92,5669.0,5760.05,5762.1,5861.7,5950.25,6115.16,6296.52,6569.83,6434.1,6137.12,5707.45,5203.0,4811.21,1069.18,1032.08,985.74,968.39,995.82,1032.52,1035.1,1050.27,1099.33,1113.63,1123.57,1104.76,1106.21,1171.02,1188.38,1255.2,1314.77,1315.39,1414.11,1379.63,1305.45,1256.2,1186.81,1064.74
2018-03-05 06:00:00,9001.17,8833.95,8796.01,8996.49,9537.44,10409.68,10607.04,10878.54,11361.39,11770.43,12088.07,12272.18,12336.19,12494.98,12625.07,12423.04,12272.5,12333.26,12296.42,11871.28,11229.2,10419.54,9566.12,8944.93,1062.24,1051.85,1039.39,1057.16,1151.01,1301.19,1346.22,1380.36,1435.11,1497.09,1528.79,1538.25,1568.91,1543.72,1511.05,1465.44,1388.14,1418.58,1463.18,1475.16,1400.46,1292.35,1166.3,1117.03,2415.62,2416.54,2417.95,2386.78,2298.96,2432.39,2525.52,2504.57,2445.74,2521.07,2542.24,2533.83,2527.16,2509.67,2512.69,2526.67,2531.88,2577.37,2621.21,2610.73,2572.28,2547.59,2518.78,2484.11,721.25,714.77,711.72,739.78,772.67,839.32,852.76,886.36,948.92,965.28,961.33,940.69,937.68,940.25,950.1,927.73,887.38,925.18,967.65,956.52,921.69,873.94,837.59,837.49,8296.51,8078.56,8028.17,8244.29,8964.83,10314.59,10828.33,10912.58,11154.02,11291.39,11299.15,11209.64,11102.45,11007.28,10897.21,10885.76,10941.85,11349.92,11692.43,11449.02,10894.09,10166.97,9333.68,8902.6,2702.24,2606.72,2567.69,2552.4,2649.41,2926.16,3021.85,3083.06,3235.17,3418.49,3608.86,3787.47,3962.65,4086.56,4164.46,4182.55,4043.96,3939.27,3965.47,3833.15,3663.03,3391.75,3073.37,2794.66,4566.31,4431.41,4381.74,4423.6,4783.73,5480.85,5788.12,5878.08,6009.74,6184.22,6346.59,6554.37,6785.24,6866.33,6846.17,6751.32,6645.66,6604.7,6656.19,6374.5,5941.53,5394.99,4808.96,4434.89,988.68,976.46,962.94,987.7,1151.69,1227.19,1151.15,1058.98,1132.64,1160.73,1130.09,1086.81,1119.43,1138.22,1126.58,1133.89,1165.09,1166.43,1182.41,1175.51,1141.38,1070.71,1007.8,968.43
2018-03-06 06:00:00,8549.71,8320.79,8221.4,8334.54,8860.73,9693.55,9918.23,10081.43,10274.98,10432.71,10498.33,10557.44,10675.18,10803.06,10885.12,10936.63,10777.15,10701.8,10762.54,10500.35,10068.89,9453.91,8876.75,8420.24,1080.83,1074.48,1090.22,1138.36,1272.7,1519.83,1552.64,1497.46,1444.23,1408.8,1363.12,1368.43,1341.56,1344.17,1346.8,1344.31,1340.14,1401.42,1492.34,1490.97,1445.94,1348.65,1281.45,1224.03,2475.72,2476.88,2489.61,2502.75,2543.87,2643.32,2677.31,2602.12,2527.27,2447.6,2441.53,2484.67,2507.91,2507.23,2484.93,2532.77,2556.32,2605.42,2645.83,2654.8,2607.63,2500.63,2450.45,2439.8,849.98,848.95,865.88,901.91,973.5,1065.69,1075.42,1113.58,1124.57,1011.27,913.72,1011.53,1047.79,1035.47,931.47,919.33,880.99,900.4,943.7,953.39,939.95,904.29,861.92,837.82,8726.66,8793.45,9014.38,9549.65,10702.32,12523.86,13044.32,12440.57,11950.3,11587.1,11370.85,11048.93,10918.84,10732.87,10643.78,10682.97,10862.25,11456.72,12006.3,11951.92,11605.0,10866.16,10103.36,9691.99,2605.39,2499.44,2444.68,2441.98,2571.5,2894.39,2969.83,2942.82,2931.17,3006.43,3018.91,2988.32,2970.3,2940.45,2917.6,2940.25,2964.13,3052.75,3194.83,3192.99,3098.43,2912.59,2678.48,2496.32,4215.68,4119.43,4097.72,4153.82,4552.33,5272.42,5533.37,5472.86,5396.75,5362.86,5348.12,5369.48,5424.06,5498.51,5586.23,5657.01,5691.83,5891.15,6156.01,6000.27,5676.49,5212.7,4766.4,4480.52,972.3,980.11,983.68,1032.52,1136.45,1283.84,1341.99,1265.77,1228.37,1242.92,1156.89,1082.93,1063.13,1067.17,1085.23,1056.83,1083.45,1111.98,1194.43,1192.0,1191.29,1192.14,1162.98,1158.63
2018-03-07 06:00:00,8182.53,8061.1,8107.03,8368.94,9021.42,9938.11,10205.8,10327.75,10384.79,10415.17,10405.45,10340.27,10361.08,10376.76,10455.13,10402.49,10352.29,10485.16,10707.77,10559.16,10208.54,9669.07,9136.17,8760.51,1216.67,1215.79,1177.91,1215.12,1342.93,1579.56,1609.83,1566.56,1523.61,1471.83,1421.19,1379.76,1341.5,1308.88,1282.96,1304.19,1322.55,1419.14,1501.1,1511.53,1459.81,1390.35,1310.79,1268.37,2418.82,2484.01,2555.46,2614.83,2661.54,2740.43,2783.52,2760.91,2712.46,2657.17,2627.72,2569.47,2545.17,2526.01,2523.81,2545.54,2550.37,2602.49,2660.19,2668.05,2614.8,2544.5,2491.09,2481.01,821.54,830.56,840.31,887.3,957.6,1068.37,1104.7,1116.34,1114.15,1084.3,1040.01,1022.33,1004.97,967.9,954.07,943.7,899.07,932.9,994.09,1001.3,1001.41,965.68,928.49,904.82,9579.63,9645.76,9886.6,10463.08,11694.63,13476.75,13925.32,13349.44,12954.18,12522.83,12118.75,11692.72,11347.49,11054.67,10815.47,10778.69,10983.68,11696.96,12309.97,12374.07,12125.5,11459.63,10734.02,10391.14,2401.52,2316.64,2259.74,2302.82,2598.8,2906.62,2955.69,2863.41,2850.2,2865.74,2881.26,2877.36,2914.6,2962.67,2985.57,3018.82,2987.78,2997.56,3135.54,3137.17,3054.36,2869.78,2671.62,2494.63,4346.97,4282.42,4291.22,4462.45,4983.59,5825.4,6086.98,5910.51,5731.27,5617.06,5451.22,5373.64,5350.26,5348.7,5375.18,5449.5,5568.16,5781.25,6049.55,5982.18,5761.02,5345.7,4932.11,4649.37,1194.42,1140.75,1106.67,1105.54,1209.3,1360.31,1369.56,1267.64,1169.26,1123.36,1090.66,1089.15,1083.38,1078.32,1048.06,1032.89,1091.5,1113.01,1233.89,1250.87,1255.02,1223.98,1170.11,1119.95
2018-03-08 06:00:00,8573.41,8486.61,8500.87,8736.92,9375.1,10283.31,10537.96,10643.11,10721.53,10719.68,10599.06,10461.43,10451.43,10396.62,10368.85,10358.77,10281.6,10472.07,10680.6,10544.21,10219.77,9693.21,9140.85,8797.16,1252.72,1261.61,1280.58,1336.5,1459.58,1659.55,1653.73,1616.98,1498.25,1438.61,1377.53,1353.13,1322.36,1314.4,1321.48,1332.21,1328.71,1415.68,1486.4,1502.68,1455.34,1390.12,1298.87,1248.68,2476.98,2502.66,2513.74,2546.62,2610.32,2678.37,2665.39,2677.8,2693.83,2644.17,2634.91,2593.69,2586.3,2598.55,2613.78,2631.88,2635.99,2665.68,2642.86,2623.37,2576.31,2528.61,2501.3,2479.02,905.23,914.33,928.37,962.26,1027.39,1113.1,1119.03,1075.51,1047.5,1023.67,997.16,1006.86,991.04,980.94,956.36,917.52,862.61,865.75,905.55,922.78,922.22,879.71,829.43,816.68,10218.16,10252.19,10343.82,10785.44,11839.96,13392.57,13766.0,13202.83,12613.92,12124.65,11658.89,11262.47,11098.78,10886.94,10759.46,10758.24,10862.77,11294.66,11781.33,11748.22,11368.76,10622.89,9839.13,9357.89,2391.59,2339.27,2325.53,2363.99,2530.88,2886.56,2972.47,2918.91,2929.61,2937.5,2930.03,2921.2,2933.31,2939.96,2946.34,2957.71,2961.19,3033.73,3164.5,3163.77,3090.87,2907.84,2688.85,2516.25,4521.67,4480.21,4529.26,4682.45,5195.6,5976.49,6187.85,6072.06,5899.54,5779.0,5619.6,5489.35,5417.87,5387.03,5429.03,5475.13,5561.45,5828.45,6105.87,6036.88,5778.36,5359.41,4960.51,4650.95,1118.98,1090.83,1086.54,1095.79,1154.25,1286.95,1363.67,1318.76,1240.91,1228.8,1178.03,1111.25,1127.92,1121.63,1120.85,1117.32,1145.6,1186.62,1270.03,1307.83,1321.44,1281.59,1215.08,1171.54
2018-03-09 06:00:00,8606.55,8526.03,8569.31,8771.18,9375.6,10192.73,10359.98,10417.65,10477.24,10523.92,10563.19,10585.54,10648.12,10645.88,10535.42,10467.25,10461.05,10568.68,10618.89,10506.82,10257.34,9963.93,9443.33,9032.13,1257.73,1226.53,1250.83,1279.58,1350.75,1511.06,1517.65,1447.95,1398.42,1391.38,1387.27,1353.32,1357.64,1343.06,1319.47,1312.87,1308.28,1362.93,1347.15,1395.63,1297.63,1229.36,1162.4,1102.59,2492.01,2517.71,2515.89,2546.01,2604.24,2645.29,2668.42,2661.35,2645.34,2586.07,2556.39,2571.84,2621.81,2602.16,2587.61,2597.03,2571.74,2560.89,2636.13,2602.82,2574.35,2560.03,2545.39,2520.17,812.64,815.89,821.9,839.68,873.85,953.87,971.4,998.53,1007.82,1001.65,984.29,962.72,946.07,919.06,879.37,883.68,852.46,857.52,868.99,855.85,838.21,805.61,772.37,751.05,9131.42,9084.0,9119.79,9452.15,10360.85,11644.49,11956.82,11745.17,11411.96,11227.1,11066.04,10925.78,10893.43,10808.4,10709.77,10661.12,10682.29,11002.3,11137.74,10889.46,10474.28,9916.41,9193.95,8640.62,2403.96,2344.81,2322.57,2335.85,2506.34,2803.86,2899.74,2912.09,2961.11,3017.2,3042.99,3041.75,3058.85,3068.22,3057.9,3063.54,3046.36,3094.52,3161.44,3122.89,3052.39,2940.51,2785.28,2629.47,4493.28,4414.71,4400.62,4522.72,4933.63,5579.97,5801.41,5726.88,5694.95,5676.69,5638.6,5606.55,5614.82,5579.36,5550.62,5534.75,5610.2,5794.04,5890.88,5802.65,5600.56,5277.23,4933.91,4572.23,1137.16,1099.85,1098.51,1090.35,1115.0,1242.07,1258.01,1143.08,1076.23,1099.84,1100.66,1058.15,1057.29,1064.57,1115.1,1115.91,1164.4,1193.36,1196.51,1183.56,1155.72,1112.6,1040.0,1006.33
2018-03-10 06:00:00,8757.9,8599.19,8578.63,8603.44,8782.73,9082.99,9313.62,9824.02,10291.09,10692.58,11132.19,11555.87,11903.94,12213.88,12418.73,12334.37,12041.51,11860.33,11899.45,11631.75,11290.93,10866.42,10403.98,9922.05,1053.68,1042.44,1046.56,1026.12,1053.77,1102.2,1131.31,1201.23,1288.48,1305.63,1331.7,1318.06,1332.18,1409.21,1431.05,1456.45,1441.66,1445.68,1435.96,1399.63,1347.99,1287.0,1201.39,1123.03,2471.49,2473.21,2474.04,2492.43,2494.01,2510.52,2484.99,2504.71,2542.6,2571.44,2595.7,2586.48,2578.2,2595.19,2593.83,2593.22,2578.42,2560.01,2562.09,2545.02,2489.0,2435.48,2371.12,2322.85,742.27,720.37,702.19,696.5,717.85,746.13,777.13,807.35,851.81,882.08,872.87,877.54,893.19,911.87,878.92,921.02,869.44,889.65,927.8,919.69,893.31,853.78,819.35,789.52,8218.78,7962.82,7852.64,7900.82,8144.53,8596.97,9013.56,9590.95,10104.36,10421.46,10636.21,10841.22,11002.72,11195.33,11496.61,11748.84,11813.82,11789.67,11898.19,11520.22,11025.58,10379.83,9666.33,8985.21,2512.84,2443.31,2401.44,2391.41,2428.94,2510.19,2560.33,2785.18,2976.36,3157.46,3385.45,3589.35,3789.98,4027.39,4139.95,4140.96,4007.11,3827.72,3734.16,3563.41,3398.31,3250.49,3073.24,2902.78,4404.75,4285.0,4193.91,4194.47,4338.1,4575.87,4838.88,5124.56,5392.09,5674.8,5920.13,6175.55,6506.17,6790.64,7038.73,7215.21,7240.7,7052.2,6977.84,6652.83,6281.51,5882.67,5413.07,5000.48,993.59,960.39,950.2,941.57,985.89,1038.66,1118.97,1135.5,1102.58,1104.18,1126.24,1133.36,1148.45,1165.07,1237.32,1238.56,1278.32,1275.42,1289.96,1264.87,1255.0,1227.23,1211.15,1197.23
2018-03-11 06:00:00,9585.07,9378.65,9269.55,9262.35,9376.58,9522.64,9612.75,9990.56,10369.13,10598.44,10923.26,11202.21,11143.33,10946.31,10714.45,10482.07,10327.97,10456.26,10513.26,10259.16,9791.53,9188.25,8688.31,8385.05,1077.28,1080.75,1082.59,1091.85,1112.53,1151.49,1181.29,1223.53,1243.98,1216.63,1265.09,1276.15,1258.81,1243.41,1238.48,1225.92,1193.14,1216.59,1270.01,1230.55,1172.32,1102.57,1052.97,1062.99,2238.67,2334.84,2418.35,2415.07,2423.85,2446.69,2464.98,2478.79,2504.26,2514.13,2495.55,2486.52,2489.83,2515.87,2484.35,2502.05,2500.78,2536.13,2612.58,2590.46,2543.26,2536.95,2543.4,2521.32,765.43,751.05,744.98,752.84,768.86,800.09,834.82,879.53,915.77,928.35,957.47,946.68,901.18,897.31,886.48,851.51,822.06,835.65,867.2,867.69,848.63,812.25,787.25,768.5,8479.48,8224.6,8077.83,8068.7,8154.47,8439.29,8725.24,9199.14,9536.92,9797.68,9937.33,9883.75,9813.61,9724.35,9678.31,9700.4,9841.39,10137.71,10610.11,10511.54,10004.77,9387.21,8903.93,8656.65,2754.27,2650.11,2599.58,2567.98,2595.53,2621.64,2682.74,2881.44,3073.18,3399.41,3712.98,3932.39,4033.16,4049.75,4009.36,3806.04,3579.5,3442.16,3391.98,3237.75,3063.74,2854.31,2619.08,2482.04,4697.71,4548.24,4430.36,4418.06,4509.38,4655.86,4777.56,5022.5,5185.79,5290.51,5336.13,5280.5,5179.11,5134.44,5133.04,5168.42,5196.5,5361.38,5589.9,5495.63,5219.12,4823.82,4493.54,4296.39,1264.55,1165.27,1065.14,1061.65,1089.63,1131.14,1182.89,1213.11,1214.01,1208.46,1209.27,1210.56,1189.68,1125.45,1129.38,1119.13,1125.16,1136.35,1186.12,1208.8,1195.39,1116.89,1044.55,1037.39
