Time,Coast,East,Far_West,North,North_Central,South_Central,Southern,West
2018-01-25 07:00:00,9574.233968098959,1589.6392822265625,2584.171101888021,946.3455861409506,11852.222574869791,6301.8591715494795,3064.5121256510415,1489.3213806152344
2018-01-25 08:00:00,9809.528483072916,1654.147440592448,2623.2216796875,964.8066864013672,12342.45751953125,6536.9105224609375,3120.783976236979,1494.8648478190105
2018-01-25 09:00:00,10403.738932291666,1767.9392700195312,2624.1664225260415,1017.1335042317709,13152.362386067709,6997.8875732421875,3266.1172078450522,1606.6319376627605
2018-01-25 10:00:00,11415.943766276041,1972.9680684407551,2675.3197224934897,1109.1465148925781,14746.207275390625,7808.034505208333,3605.2420450846353,1741.2678527832031
2018-01-25 11:00:00,12336.282633463541,2167.2320353190103,2747.5333658854165,1209.7594299316406,16306.195393880209,8592.524495442709,4051.7203776041665,1876.0140889485676
2018-01-25 12:00:00,12272.086588541666,2120.4188842773438,2768.2738037109375,1206.1378885904949,16202.177571614584,8478.795003255209,3882.4095052083335,1853.6000366210938
2018-01-25 13:00:00,11892.354085286459,2017.4836527506511,2676.920369466146,1192.9715881347656,15158.306722005209,7979.6005452473955,3684.394571940104,1737.6814270019531
2018-01-25 14:00:00,11488.156901041666,1850.2424723307292,2645.135538736979,1168.6209615071614,14070.31591796875,7401.2441813151045,3529.515584309896,1604.1949971516926
2018-01-25 15:00:00,11149.341552734375,1681.7737630208333,2600.5449422200522,1112.3181050618489,13306.009765625,6848.8974609375,3398.9823201497397,1533.1798706054688
2018-01-25 16:00:00,10812.086263020834,1586.6461588541667,2545.3907267252603,1066.4667256673176,12665.379313151041,6491.406494140625,3287.914347330729,1464.5926615397136
2018-01-25 17:00:00,10573.955729166666,1506.8817545572917,2533.738077799479,1045.2000325520833,12081.871988932291,6233.4860432942705,3205.9728800455728,1383.5221150716145
2018-01-25 18:00:00,10438.427083333334,1450.037353515625,2565.3523559570312,1010.9662831624349,11612.275553385416,6058.1825764973955,3143.3843587239585,1322.9044494628906
2018-01-25 19:00:00,10313.788167317709,1391.6485087076824,2526.9533081054688,972.6882527669271,11334.736653645834,5966.207112630208,3090.8947550455728,1308.7937520345051
2018-01-25 20:00:00,10343.591471354166,1401.4028218587239,2515.8096516927085,873.8358103434244,11198.928304036459,5970.0746663411455,3105.18994140625,1370.7537943522136
2018-01-25 21:00:00,10477.436930338541,1440.3567911783855,2501.8769734700522,875.3374837239584,11294.83447265625,6116.014241536458,3182.0260213216147,1427.7721761067708
2018-01-25 22:00:00,10963.958089192709,1565.3021443684895,2545.4922485351562,923.4425760904948,12023.808512369791,6489.0830078125,3367.4166259765625,1474.1392720540364
2018-01-25 23:00:00,11327.496337890625,1667.8062133789062,2649.3881632486978,973.8214619954427,12704.852457682291,6762.3992106119795,3562.1302083333335,1525.8415222167969
2018-01-26 00:00:00,11339.613362630209,1674.3079223632812,2693.2502237955728,973.2206013997396,12804.821044921875,6729.966959635417,3579.8075358072915,1538.6186930338542
2018-01-26 01:00:00,11181.939534505209,1689.8295389811199,2691.8454386393228,961.8793538411459,12622.245198567709,6564.284423828125,3556.831827799479,1530.4838765462239
2018-01-26 02:00:00,10642.833984375,1632.4185791015625,2658.3577473958335,922.0039571126302,12039.246256510416,6205.4259033203125,3322.059855143229,1484.5753784179688
2018-01-26 03:00:00,10015.4345703125,1554.5975443522136,2604.9510701497397,880.96630859375,11131.172932942709,5762.8805745442705,3050.393513997396,1431.7425231933594
2018-01-26 04:00:00,9546.472574869791,1498.2482096354167,2571.0715128580728,850.9286142985026,10538.425048828125,5396.966959635417,2811.267781575521,1396.009256998698
2018-01-26 05:00:00,9242.195882161459,1455.7094217936199,2543.1515096028647,842.0780741373698,10180.897542317709,5228.883138020833,2661.0649210611978,1374.1702779134114
2018-01-26 06:00:00,9085.1142578125,1468.847188313802,2527.3114217122397,834.7241719563802,10048.023111979166,5088.2870686848955,2594.9298299153647,1364.3240865071614
2018-01-26 07:00:00,9001.2158203125,1446.259541829427,2522.8265787760415,831.4650217692057,10071.795735677084,5042.9827880859375,2575.6595052083335,1350.8026123046875
2018-01-26 08:00:00,9036.604329427084,1481.5941060384114,2512.7274576822915,846.8897552490234,10180.062174479166,5102.6390380859375,2573.3917846679688,1353.3478291829426
2018-01-26 09:00:00,9352.468994140625,1507.8838704427083,2526.3756306966147,882.5367380777994,10780.647216796875,5310.9806722005205,2655.1537068684897,1386.3545532226562
2018-01-26 10:00:00,10129.145670572916,1683.936747233073,2587.1774291992188,947.4945983886719,11845.068033854166,5873.6420491536455,2917.8042805989585,1462.3138936360676
2018-01-26 11:00:00,10809.163655598959,1818.6429138183594,2649.815185546875,1019.9086863199869,13126.51708984375,6438.8399658203125,3294.9291178385415,1545.9000244140625
2018-01-26 12:00:00,10798.80908203125,1783.583475748698,2656.7172241210938,1019.1920979817709,13220.865478515625,6441.178385416667,3196.3541259765625,1537.1987711588542
2018-01-26 13:00:00,10765.19482421875,1749.0799357096355,2608.0116984049478,1026.1550394694011,13140.366129557291,6381.9907633463545,3114.4285278320312,1515.5601806640625
2018-01-26 14:00:00,10665.171875,1698.3944295247395,2576.08935546875,1020.3020884195963,13068.028727213541,6375.499755859375,3100.1804809570312,1509.3592325846355
2018-01-26 15:00:00,10452.307942708334,1624.3395080566406,2544.9177449544272,1023.7690938313802,12925.39453125,6257.0488688151045,3107.0673828125,1447.8407491048176
2018-01-26 16:00:00,10240.799072265625,1560.719706217448,2502.7695109049478,1058.9033915201824,12627.76123046875,6122.6099039713545,3061.3326822916665,1347.610860188802
2018-01-26 17:00:00,10145.383463541666,1513.4827779134114,2460.3313802083335,1036.1322021484375,12349.888427734375,5987.6453857421875,3016.0047607421875,1302.8677266438801
2018-01-26 18:00:00,10132.206949869791,1445.3803812662761,2447.1277465820312,1000.0991566975912,11961.960123697916,5854.2624918619795,3009.1725463867188,1257.687520345052
2018-01-26 19:00:00,10051.147623697916,1369.1277364095051,2444.545369466146,967.1307220458984,11678.746907552084,5697.2751871744795,2972.1568400065103,1232.9711100260417
2018-01-26 20:00:00,9964.447428385416,1391.9773763020833,2450.397989908854,917.0673166910807,11491.405924479166,5701.0516357421875,2933.6971028645835,1232.189473470052
2018-01-26 21:00:00,9950.67333984375,1434.1841532389324,2474.9516398111978,879.0017344156901,11540.347981770834,5748.4331461588545,2909.2758585611978,1228.3570149739583
2018-01-26 22:00:00,10173.809977213541,1518.8154296875,2485.9097696940103,888.4723866780599,11928.644694010416,5920.5966796875,2965.9541219075522,1238.4710184733074
2018-01-26 23:00:00,10230.128580729166,1522.8786214192708,2536.5728759765625,897.9885101318359,11978.447102864584,5982.581787109375,3139.9661458333335,1285.0931803385417
2018-01-27 00:00:00,10084.751871744791,1482.8459574381511,2531.7712605794272,915.8339284261068,11679.377522786459,5844.320963541667,3091.163126627604,1300.1984558105469
2018-01-27 01:00:00,9879.5087890625,1476.479024251302,2511.613972981771,911.2680155436198,11325.685791015625,5677.0921630859375,3052.7369588216147,1291.1901957194011
2018-01-27 02:00:00,9573.668701171875,1429.6539611816406,2475.3880615234375,886.9711405436198,10799.7763671875,5435.234293619792,2915.6166381835938,1274.5766499837239
2018-01-27 03:00:00,9145.991780598959,1350.2147216796875,2454.716756184896,851.7498830159506,10130.515625,5078.485514322917,2779.3645222981772,1228.2630208333333
2018-01-27 04:00:00,8708.508219401041,1259.7819417317708,2440.5372111002603,818.4305775960287,9415.504720052084,4725.5920003255205,2612.3060302734375,1155.0835876464844
2018-01-27 05:00:00,8372.664469401041,1214.002421061198,2349.5923461914062,792.2852427164713,8909.884602864584,4454.0893961588545,2452.5861206054688,1207.4445699055989
2018-01-27 06:00:00,8152.841878255208,1176.5402526855469,2273.380615234375,777.7583821614584,8568.875162760416,4298.7056884765625,2341.1026814778647,1262.2955830891926
2018-01-27 07:00:00,8020.1372477213545,1126.8960571289062,2268.1510009765625,759.1454874674479,8381.667805989584,4217.117757161458,2273.635538736979,1290.7171223958333
2018-01-27 08:00:00,7998.1980387369795,1137.1526590983074,2310.026407877604,750.1276906331381,8361.544189453125,4212.67236328125,2222.0547078450522,1288.7037760416667
2018-01-27 09:00:00,8004.6752522786455,1156.1123860677083,2409.5675659179688,758.5257822672526,8497.30615234375,4285.123942057292,2227.523193359375,1243.6632486979167
2018-01-27 10:00:00,8206.280517578125,1183.8915303548176,2533.2318318684897,782.5184885660807,8834.610432942709,4486.911946614583,2283.831339518229,1192.0917154947917
2018-01-27 11:00:00,8551.664876302084,1252.0437723795574,2615.8908081054688,811.2218831380209,9410.872721354166,4784.803304036458,2393.950236002604,1206.4003804524739
2018-01-27 12:00:00,8947.046061197916,1300.8923238118489,2692.0147298177085,842.507568359375,9942.622395833334,5084.856363932292,2471.2230834960938,1228.2059224446614
2018-01-27 13:00:00,9264.954833984375,1344.8365376790364,2717.691202799479,917.5220845540365,10485.90283203125,5381.166422526042,2612.5546061197915,1189.3904418945312
2018-01-27 14:00:00,9526.508056640625,1373.0771993001301,2694.1587117513022,981.9886372884115,10918.997314453125,5596.87841796875,2724.7122802734375,1168.5881245930989
2018-01-27 15:00:00,9714.406656901041,1362.9147847493489,2632.8633422851562,976.8015899658203,11093.359700520834,5716.6619059244795,2776.7801310221353,1199.5342814127605
2018-01-27 16:00:00,9720.274658203125,1318.5525004069011,2584.4964396158853,951.9135589599609,11090.375081380209,5764.047281901042,2768.8157958984375,1195.3017985026042
2018-01-27 17:00:00,9664.645263671875,1341.3867085774739,2545.6044311523438,935.3615264892578,10862.767903645834,5543.9885660807295,2813.7567138671875,1131.165791829427
2018-01-27 18:00:00,9552.232828776041,1310.42626953125,2518.7767944335938,925.6235961914062,10521.354654947916,5363.5198974609375,2851.0669759114585,1070.9978739420574
2018-01-27 19:00:00,9459.362467447916,1312.2077128092449,2492.2762451171875,900.8355967203776,10252.777262369791,5195.3848063151045,2880.1491495768228,1024.1644795735676
2018-01-27 20:00:00,9377.812255859375,1306.1653849283855,2483.2856241861978,896.7478078206381,10129.070556640625,5164.041259765625,2866.5526529947915,1009.6197611490885
2018-01-27 21:00:00,9410.123291015625,1329.1561482747395,2482.1182861328125,848.3744964599609,10150.333251953125,5193.4882405598955,2847.9182942708335,1072.0040181477864
2018-01-27 22:00:00,9698.267740885416,1385.2249043782551,2517.9117635091147,847.0380249023438,10643.340250651041,5362.599039713542,2913.8877563476562,1120.3171793619792
2018-01-27 23:00:00,9812.247721354166,1409.5622660319011,2613.6124674479165,877.0512898763021,11182.380777994791,5530.980550130208,3053.5879923502603,1188.5979919433594
2018-01-28 00:00:00,9675.468180338541,1393.4286295572917,2663.5875447591147,895.7608591715494,11184.592366536459,5513.224202473958,2982.9487101236978,1202.581766764323
2018-01-28 01:00:00,9507.845133463541,1378.7906188964844,2671.7807006835938,902.5952402750651,11082.506917317709,5384.650553385417,2923.395751953125,1203.3290201822917
2018-01-28 02:00:00,9256.276774088541,1334.1396789550781,2662.414754231771,901.1272735595703,10908.290445963541,5179.776448567708,2836.0746459960938,1199.1687418619792
2018-01-28 03:00:00,8911.457112630209,1277.0455830891926,2652.0979614257812,890.8018798828125,10619.287190755209,4937.963948567708,2695.398478190104,1185.7833251953125
2018-01-28 04:00:00,8551.467366536459,1231.7655537923176,2622.162882486979,895.7154032389323,10283.4013671875,4673.3066813151045,2542.1987101236978,1181.0199279785156
2018-01-28 05:00:00,8223.536783854166,1203.3055623372395,2608.7366536458335,909.4869588216146,10067.632486979166,4408.8692626953125,2449.1519978841147,1191.9959411621094
2018-01-28 06:00:00,8030.814453125,1174.4707641601562,2578.0184529622397,926.4259134928385,10006.3935546875,4241.035481770833,2374.7926635742188,1236.568379720052
2018-01-28 07:00:00,7906.2345784505205,1168.4012654622395,2592.8585001627603,946.6034291585287,10075.558837890625,4149.688883463542,2339.9762166341147,1243.0814615885417
2018-01-28 08:00:00,7842.3510335286455,1196.7765299479167,2618.067626953125,972.6164805094401,10306.377848307291,4129.666809082031,2355.269246419271,1264.471415201823
2018-01-28 09:00:00,7847.7652587890625,1220.2179667154949,2641.5367228190103,1003.3513946533203,10697.837076822916,4234.495849609375,2358.174845377604,1295.4310811360676
2018-01-28 10:00:00,7952.731608072917,1279.4718729654949,2683.8253580729165,1029.6941680908203,11248.143473307291,4435.0388590494795,2405.7760213216147,1340.372294108073
2018-01-28 11:00:00,8146.228678385417,1344.5837910970051,2704.602091471354,1099.490966796875,11999.054443359375,4742.226969401042,2494.5235392252603,1432.7839253743489
2018-01-28 12:00:00,8315.639322916666,1423.8086547851562,2733.6672566731772,1153.4598490397136,12582.279947916666,5027.8022054036455,2568.9555053710938,1502.3665059407551
2018-01-28 13:00:00,8694.411458333334,1442.7549133300781,2696.6983235677085,1185.8492228190105,12654.523844401041,5233.6172281901045,2668.4383951822915,1453.2593078613281
2018-01-28 14:00:00,8984.864013671875,1362.2156575520833,2639.5093383789062,1151.7072347005208,12207.008056640625,5293.6836344401045,2734.5184529622397,1331.8921813964844
2018-01-28 15:00:00,9185.999186197916,1361.4625752766926,2564.542277018229,1085.1138000488281,11588.759928385416,5179.1064046223955,2755.1766764322915,1241.3205871582031
2018-01-28 16:00:00,9234.874430338541,1328.3032633463542,2512.3445027669272,1031.3283131917317,11023.591715494791,5078.257893880208,2771.926472981771,1172.8375752766926
2018-01-28 17:00:00,9198.233723958334,1299.8692423502605,2491.7347615559897,995.6474558512369,10607.066162109375,4993.4888102213545,2790.7841186523438,1107.837870279948
2018-01-28 18:00:00,9142.305094401041,1292.89697265625,2469.7324015299478,968.8530680338541,10285.125651041666,4963.5020751953125,2790.0968017578125,1072.158467610677
2018-01-28 19:00:00,9126.15869140625,1276.2278238932292,2448.925821940104,947.0667826334635,10092.90625,4941.499593098958,2789.7732747395835,1059.0645039876301
2018-01-28 20:00:00,9108.806640625,1283.9217325846355,2440.2994384765625,941.9148610432943,10000.591389973959,4992.1169840494795,2794.0703328450522,1067.818868001302
2018-01-28 21:00:00,9142.103678385416,1321.4164326985676,2430.7644856770835,907.3716379801432,10162.888834635416,5105.2629801432295,2807.4077351888022,1125.2430216471355
2018-01-28 22:00:00,9360.343343098959,1385.6342264811199,2456.7434895833335,926.0728759765625,10763.124593098959,5350.715901692708,2863.626220703125,1180.7511800130208
2018-01-28 23:00:00,9684.471028645834,1483.3465779622395,2517.5904134114585,974.1961975097656,11565.581217447916,5791.079752604167,3061.1385091145835,1257.3071797688801
2018-01-29 00:00:00,9657.965738932291,1514.5368347167969,2524.5226440429688,982.6310475667318,11691.440836588541,5800.217692057292,3082.9506022135415,1274.3964029947917
2018-01-29 01:00:00,9567.529052734375,1509.0793050130208,2538.466267903646,975.6394958496094,11682.68017578125,5692.948486328125,3052.1521809895835,1259.2868957519531
2018-01-29 02:00:00,9247.206949869791,1487.25341796875,2538.6724650065103,975.7195994059244,11349.223876953125,5400.4120686848955,2946.8568318684897,1237.6519368489583
2018-01-29 03:00:00,8773.215983072916,1432.7269287109375,2497.1480712890625,930.4510040283203,10839.608072916666,5096.19921875,2771.4195556640625,1225.956319173177
2018-01-29 04:00:00,8342.748168945312,1373.902811686198,2477.9395751953125,916.1979675292969,10448.317545572916,4819.747151692708,2563.2208658854165,1234.4722188313801
2018-01-29 05:00:00,8102.4910074869795,1357.1143086751301,2475.0611368815103,897.7827809651693,10339.972900390625,4714.089599609375,2403.4882609049478,1233.6567891438801
2018-01-29 06:00:00,8039.10791015625,1376.7334289550781,2497.63525390625,891.1000467936198,10332.450113932291,4711.377604166667,2323.1029459635415,1252.2769470214844
2018-01-29 07:00:00,8100.693277994792,1383.7451578776042,2477.981160481771,880.7677663167318,10496.672607421875,4821.0390625,2334.0457967122397,1349.420654296875
2018-01-29 08:00:00,8355.963216145834,1426.9340209960938,2437.7875773111978,891.6081034342448,10888.362467447916,5009.4739990234375,2400.0591430664062,1432.213114420573
2018-01-29 09:00:00,8899.278483072916,1530.8778788248699,2521.8372802734375,944.7295379638672,11746.341552734375,5450.7489827473955,2540.0453084309897,1473.1042073567708
2018-01-29 10:00:00,9908.1572265625,1740.693583170573,2675.0394287109375,1047.341328938802,13323.108968098959,6249.086018880208,2920.2584228515625,1521.3734436035156
2018-01-29 11:00:00,10834.560628255209,1937.8735961914062,2813.7691650390625,1147.2369486490886,15087.138671875,7071.535888671875,3450.168904622396,1616.8464864095051
2018-01-29 12:00:00,10916.178629557291,1925.443339029948,2845.3748372395835,1160.6322224934895,15239.531575520834,7002.939860026042,3471.1062622070312,1572.3935445149739
2018-01-29 13:00:00,10778.046061197916,1860.0649922688801,2775.5087687174478,1194.8713480631511,14775.12841796875,6616.763102213542,3295.8294474283853,1447.9594014485676
2018-01-29 14:00:00,10603.779378255209,1739.4554646809895,2689.3402709960938,1221.5291951497395,14366.156901041666,6303.2153727213545,3149.6993408203125,1337.6704508463542
2018-01-29 15:00:00,10425.990478515625,1659.7289021809895,2653.7746785481772,1194.0374755859375,13907.478108723959,5943.9891357421875,3095.7311808268228,1254.356465657552
2018-01-29 16:00:00,10102.481526692709,1602.3150329589844,2588.1300659179688,1154.7334594726562,13387.89599609375,5644.429361979167,3082.4475708007812,1204.7293701171875
2018-01-29 17:00:00,9958.681070963541,1574.647928873698,2531.3700154622397,1112.0416463216145,12851.828857421875,5480.3654378255205,2996.195027669271,1158.200174967448
2018-01-29 18:00:00,9855.158121744791,1534.6741536458333,2491.4352213541665,1082.6312052408855,12351.061767578125,5374.0307210286455,2923.1389973958335,1129.4158121744792
2018-01-29 19:00:00,9730.29296875,1508.5535074869792,2470.7178344726562,1048.7321675618489,11933.454752604166,5280.0317789713545,2889.9598795572915,1128.2887776692708
2018-01-29 20:00:00,9637.986165364584,1486.9142557779949,2455.3371378580728,1041.8107604980469,11759.471516927084,5328.141764322917,2833.5362752278647,1142.0343729654949
2018-01-29 21:00:00,9627.986328125,1529.7136637369792,2450.9286092122397,1010.5501658121744,11997.815348307291,5430.013834635417,2856.2411499023438,1183.955790201823
2018-01-29 22:00:00,9929.323323567709,1651.3415018717449,2470.013427734375,1045.1639048258464,12981.705810546875,5746.498372395833,2921.1834716796875,1247.8943684895833
2018-01-29 23:00:00,10380.062255859375,1785.3473103841145,2541.5118815104165,1116.6608581542969,13961.233723958334,6215.386881510417,3142.4850870768228,1344.1965637207031
2018-01-30 00:00:00,10393.283284505209,1807.5149637858074,2614.1744588216147,1139.5403137207031,14161.276041666666,6281.686767578125,3194.4525146484375,1346.8107401529949
2018-01-30 01:00:00,10246.766682942709,1811.7490844726562,2614.7276000976562,1146.5014750162761,14105.321451822916,6215.963704427083,3203.1748046875,1387.5034891764324
2018-01-30 02:00:00,9838.198811848959,1775.9357401529949,2595.9851684570312,1117.1217142740886,13649.064860026041,5977.3971761067705,3099.6679077148438,1394.5049540201824
2018-01-30 03:00:00,9300.284993489584,1665.3308512369792,2565.932657877604,1069.1454366048176,12956.143229166666,5632.522786458333,2913.7886962890625,1365.5060221354167
2018-01-30 04:00:00,8911.0029296875,1631.7166442871094,2553.7540486653647,1034.0779622395833,12521.445068359375,5392.0059814453125,2745.8206990559897,1357.2172546386719
2018-01-30 05:00:00,8766.052897135416,1611.0997721354167,2562.1103312174478,1016.7141876220703,12466.634358723959,5289.664225260417,2681.842041015625,1384.97802734375
2018-01-30 06:00:00,8774.085774739584,1632.675048828125,2561.0326944986978,1024.3562316894531,12595.118489583334,5316.4080810546875,2700.2339070638022,1423.2930501302083
2018-01-30 07:00:00,8894.90869140625,1663.4866536458333,2573.3466186523438,1032.3149515787761,12834.724283854166,5439.235595703125,2755.1946004231772,1476.4960530598958
2018-01-30 08:00:00,9103.172037760416,1690.8759460449219,2607.6834513346353,1058.2540486653645,13296.443603515625,5695.2203369140625,2817.949178059896,1489.3333435058594
2018-01-30 09:00:00,9650.943359375,1817.3770345052083,2655.049601236979,1100.5595601399739,14119.1865234375,6144.7732340494795,2990.2869873046875,1539.7406921386719
2018-01-30 10:00:00,10679.470052083334,2018.0628458658855,2716.0404459635415,1180.6128845214844,15602.107340494791,6994.7821044921875,3363.9861653645835,1666.8426513671875
2018-01-30 11:00:00,11602.780598958334,2197.691935221354,2787.4361165364585,1267.9326578776042,17164.341471354168,7838.516927083333,3868.7075805664062,1808.1378377278645
2018-01-30 12:00:00,11630.644287109375,2133.4231567382812,2759.7767130533853,1253.3098958333333,16903.684895833332,7826.056559244792,3783.447957356771,1805.4838968912761
2018-01-30 13:00:00,11457.478434244791,2055.5931599934897,2687.248982747396,1229.3930358886719,15852.860921223959,7322.565185546875,3564.3118693033853,1680.3525085449219
2018-01-30 14:00:00,11273.974772135416,1885.6074523925781,2641.508992513021,1214.6874084472656,14939.416829427084,6816.140462239583,3329.719767252604,1535.8356119791667
2018-01-30 15:00:00,10998.154459635416,1737.2899780273438,2628.8214518229165,1175.1513163248699,14157.16943359375,6373.7841389973955,3140.6824340820312,1424.6891072591145
2018-01-30 16:00:00,10625.860921223959,1659.7776387532551,2567.646240234375,1127.9032185872395,13303.1572265625,6000.785319010417,2980.6375528971353,1335.3974914550781
2018-01-30 17:00:00,10362.345052083334,1544.91259765625,2523.2509969075522,1089.586181640625,12635.419352213541,5743.3000895182295,2866.9951375325522,1286.0458679199219
2018-01-30 18:00:00,10182.540283203125,1508.9111328125,2491.0823771158853,1060.9320475260417,12168.407307942709,5563.434651692708,2809.9256795247397,1269.4482320149739
2018-01-30 19:00:00,10027.897786458334,1458.3470662434895,2470.0706583658853,1037.7453206380208,11701.289876302084,5465.4577229817705,2771.2772216796875,1269.9991556803386
2018-01-30 20:00:00,9913.535563151041,1445.9110005696614,2445.8220011393228,1018.6229756673177,11547.8134765625,5480.7001953125,2759.4965209960938,1298.013671875
2018-01-30 21:00:00,9910.694580078125,1479.4477233886719,2440.504597981771,992.4280344645182,11729.3759765625,5580.026774088542,2776.7912801106772,1343.8739420572917
2018-01-30 22:00:00,10294.733479817709,1612.3739522298176,2435.636433919271,1007.6936543782552,12459.073323567709,5924.7414143880205,2850.1661987304688,1417.6519063313801
2018-01-30 23:00:00,10762.208089192709,1716.2776997884114,2545.5263468424478,1041.2949117024739,13305.72119140625,6421.045491536458,3136.2769165039062,1499.4835611979167
2018-01-31 00:00:00,10814.850179036459,1724.1731974283855,2576.3848470052085,1036.8002319335938,13403.488525390625,6481.722005208333,3242.9890950520835,1506.1358846028645
2018-01-31 01:00:00,10712.270914713541,1713.8214111328125,2575.5145060221353,1016.8548634847006,13190.38037109375,6358.690104166667,3241.6083374023438,1503.542460123698
2018-01-31 02:00:00,10399.858479817709,1686.1536763509114,2559.5888468424478,971.6410420735677,12702.65478515625,6123.2177327473955,3148.388427734375,1483.1227213541667
2018-01-31 03:00:00,9873.016357421875,1610.4068908691406,2521.137898763021,909.9704437255859,11833.454508463541,5740.7283935546875,2944.588338216146,1440.4856872558594
2018-01-31 04:00:00,9495.052164713541,1541.6385599772136,2487.5242919921875,890.6692352294922,11160.8779296875,5404.6342366536455,2778.2315877278647,1401.6774597167969
2018-01-31 05:00:00,9338.963297526041,1514.5285135904949,2478.0417277018228,860.2458190917969,10866.934977213541,5245.218424479167,2708.4820556640625,1396.4007975260417
2018-01-31 06:00:00,9300.132731119791,1506.3361918131511,2474.5222981770835,856.9123586018881,10787.41943359375,5200.2886149088545,2686.5490112304688,1389.0585835774739
2018-01-31 07:00:00,9319.116048177084,1537.5247802734375,2489.0097859700522,864.7802073160807,10793.224202473959,5236.875813802083,2705.1901652018228,1391.6966349283855
2018-01-31 08:00:00,9490.69580078125,1567.3799336751301,2507.6420288085938,881.3532765706381,11088.494059244791,5363.004069010417,2765.2838745117188,1399.9693298339844
2018-01-31 09:00:00,9976.843017578125,1657.3035074869792,2526.3248291015625,921.5170949300131,11756.126790364584,5696.5159912109375,2913.402384440104,1443.4833374023438
2018-01-31 10:00:00,10908.720296223959,1815.1300455729167,2583.1720581054688,1011.2230173746744,13129.818684895834,6322.6512451171875,3286.2140299479165,1553.2456359863281
2018-01-31 11:00:00,11720.12646484375,1985.8153584798176,2633.4763997395835,1085.5276285807292,14529.919270833334,6958.4643147786455,3767.7000935872397,1692.3240458170574
2018-01-31 12:00:00,11547.214274088541,1932.2270202636719,2630.555908203125,1075.6568400065105,14278.798909505209,6850.9866943359375,3643.9278157552085,1651.3632710774739
2018-01-31 13:00:00,11137.752278645834,1844.21240234375,2554.1451416015625,1091.1808369954426,13550.611979166666,6539.551106770833,3399.1484985351562,1517.994120279948
2018-01-31 14:00:00,10776.548258463541,1723.9312845865886,2433.098388671875,1085.6993611653645,12939.679036458334,6161.022216796875,3147.2903442382812,1401.0538635253906
2018-01-31 15:00:00,10495.195068359375,1592.578125,2416.064737955729,1034.5086263020833,12389.151041666666,5933.670735677083,2876.4388834635415,1297.2522481282551
2018-01-31 16:00:00,10231.833658854166,1507.4927978515625,2381.391805013021,983.2194163004557,11875.958333333334,5696.283610026042,2795.4462890625,1239.7373555501301
2018-01-31 17:00:00,10098.481363932291,1431.8447163899739,2439.0242919921875,972.4567362467448,11440.443359375,5367.909830729167,2916.8633626302085,1129.3265991210938
2018-01-31 18:00:00,9988.878255208334,1387.341328938802,2526.032470703125,1021.9243418375651,11253.711263020834,5254.2073974609375,2899.5215454101562,1081.3352559407551
2018-01-31 19:00:00,9915.046223958334,1296.0912679036458,2584.0421549479165,1037.1134643554688,10958.228678385416,5209.250895182292,2893.5159301757812,1050.547831217448
2018-01-31 20:00:00,9862.631754557291,1295.9978535970051,2580.5294799804688,1012.6744283040365,10925.458333333334,5241.8163655598955,2929.7631022135415,1066.3392333984375
2018-01-31 21:00:00,9785.254313151041,1337.2742207845051,2559.7387084960938,962.886484781901,11029.070393880209,5307.643310546875,2949.762247721354,1137.040791829427
2018-01-31 22:00:00,9960.252034505209,1428.3785502115886,2522.0727742513022,951.9876149495443,11462.22998046875,5595.319254557292,2975.2108357747397,1229.1057739257812
2018-01-31 23:00:00,10265.608235677084,1501.5944417317708,2570.054728190104,858.4008839925131,12071.388346354166,6029.314860026042,3141.0965372721353,1309.1552225748699
2018-02-01 00:00:00,10166.775960286459,1469.8858439127605,2574.389363606771,867.9246470133463,12016.660725911459,5938.801839192708,3233.6854451497397,1318.9824320475261
2018-02-01 01:00:00,9920.318929036459,1463.3360493977864,2571.0532836914062,837.4403533935547,11732.853597005209,5754.8154296875,3223.107869466146,1300.2620951334636
2018-02-01 02:00:00,9454.148763020834,1376.1573282877605,2555.7612508138022,811.1539662679037,11077.693929036459,5448.4100341796875,3090.270751953125,1248.0430806477864
2018-02-01 03:00:00,8868.331217447916,1286.1009623209636,2507.881306966146,750.6047007242838,10253.571940104166,5004.65869140625,2853.211181640625,1184.7386576334636
2018-02-01 04:00:00,8404.708414713541,1219.6285095214844,2475.6987915039062,730.0650126139323,9541.809814453125,4638.6094970703125,2634.1552530924478,1130.6800435384114
2018-02-01 05:00:00,8107.562418619792,1144.9487406412761,2468.2254231770835,749.0435384114584,9129.163655598959,4401.961751302083,2520.568888346354,1083.7559407552083
2018-02-01 06:00:00,8000.561279296875,1131.9098409016926,2482.758992513021,773.8938852945963,8977.469563802084,4289.8634847005205,2493.9468790690103,1067.6855875651042
2018-02-01 07:00:00,7949.080810546875,1152.0225219726562,2497.0684611002603,786.308359781901,8966.793212890625,4219.51953125,2539.3711954752603,1031.842320760091
2018-02-01 08:00:00,8027.459554036458,1177.0512390136719,2519.7898152669272,820.8550821940104,9155.249918619791,4257.7381591796875,2586.107666015625,1016.7259979248047
2018-02-01 09:00:00,8378.054565429688,1238.9548238118489,2436.6978963216147,864.5064493815104,9733.325439453125,4518.034749348958,2661.0937703450522,1170.4146525065105
2018-02-01 10:00:00,9186.204915364584,1353.3837381998699,2381.1073608398438,958.5255839029948,11033.391276041666,5229.7249755859375,2825.5073852539062,1387.7161865234375
