Time,CAPITL,CENTRL,DUNWOD,GENESE,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,WEST
2019-02-19 12:00:00+00:00,1624.6,2230.3,740.6,1302.3,1232.4,2354.0,1157.5,363.6,6026.4,702.2,1925.4
2019-02-19 13:00:00+00:00,1632.4,2242.8,743.9,1322.8,1226.2,2329.0,1183.5,355.7,6358.1,667.0,1959.5
2019-02-19 14:00:00+00:00,1614.7,2241.4,757.4,1326.8,1196.1,2286.2,1168.0,356.5,6535.9,684.8,1979.3
2019-02-19 15:00:00+00:00,1594.3,2230.4,753.6,1330.1,1166.9,2243.3,1145.5,345.9,6584.6,657.3,1970.4
2019-02-19 16:00:00+00:00,1562.2,2195.1,753.3,1325.9,1144.1,2207.1,1131.7,337.2,6574.2,648.0,1948.0
2019-02-19 17:00:00+00:00,1532.9,2167.7,750.4,1308.3,1119.9,2181.7,1121.3,330.2,6563.3,638.0,1927.1
2019-02-19 18:00:00+00:00,1504.7,2128.4,746.7,1289.2,1111.9,2165.1,1089.1,325.6,6528.7,633.6,1921.4
2019-02-19 19:00:00+00:00,1491.6,2073.6,739.3,1265.7,1111.9,2176.1,1077.0,322.8,6488.9,625.2,1895.7
2019-02-19 20:00:00+00:00,1513.1,2071.9,745.7,1255.2,1132.7,2247.7,1087.9,326.8,6497.9,621.7,1868.4
2019-02-19 21:00:00+00:00,1575.3,2112.8,764.0,1273.9,1185.9,2415.4,1127.8,343.9,6570.2,637.4,1884.5
2019-02-19 22:00:00+00:00,1680.2,2202.8,790.1,1317.9,1286.7,2638.6,1166.0,372.8,6708.6,670.7,1924.5
2019-02-19 23:00:00+00:00,1731.7,2284.0,818.0,1380.5,1348.6,2764.6,1207.7,402.3,6688.5,693.3,2009.9
2019-02-20 00:00:00+00:00,1691.7,2256.2,816.2,1359.2,1338.0,2718.7,1198.2,400.0,6553.8,687.6,2002.2
2019-02-20 01:00:00+00:00,1646.0,2220.1,798.3,1320.7,1310.4,2636.1,1184.4,388.0,6349.8,682.1,1973.2
2019-02-20 02:00:00+00:00,1573.5,2136.6,772.1,1265.3,1249.9,2504.8,1140.5,370.5,6131.0,671.1,1926.7
2019-02-20 03:00:00+00:00,1492.6,2026.4,725.4,1191.9,1163.8,2324.0,1086.5,344.1,5817.5,658.9,1845.0
2019-02-20 04:00:00+00:00,1424.4,1944.4,677.6,1124.6,1093.6,2154.9,1039.1,305.3,5448.8,645.8,1744.8
2019-02-20 05:00:00+00:00,1382.1,1872.7,629.6,1090.0,1038.7,2030.8,993.8,301.6,5128.5,639.5,1688.1
2019-02-20 06:00:00+00:00,1366.4,1848.9,603.3,1075.7,1012.6,1964.5,967.2,295.6,4921.8,635.0,1666.5
2019-02-20 07:00:00+00:00,1361.0,1837.2,592.0,1064.9,1003.5,1922.3,971.4,295.2,4810.4,633.0,1655.2
2019-02-20 08:00:00+00:00,1367.4,1819.5,589.6,1064.6,1003.1,1907.7,966.7,293.0,4759.7,624.1,1636.8
2019-02-20 09:00:00+00:00,1395.2,1861.6,595.3,1088.0,1020.1,1952.1,979.9,295.5,4801.2,632.2,1632.3
2019-02-20 10:00:00+00:00,1464.2,1950.1,619.2,1148.6,1078.3,2056.1,1034.9,313.2,5041.4,625.4,1695.4
2019-02-20 11:00:00+00:00,1570.2,2119.2,682.8,1243.3,1180.4,2227.4,1108.0,344.3,5512.6,650.3,1827.4
2019-02-20 12:00:00+00:00,1635.5,2211.1,735.4,1297.0,1231.6,2350.5,1132.7,361.4,6013.2,658.4,1884.6
2019-02-20 13:00:00+00:00,1654.6,2243.6,753.2,1330.7,1258.7,2439.9,1167.5,363.8,6393.2,654.7,1931.5
2019-02-20 14:00:00+00:00,1636.8,2256.8,773.7,1352.0,1267.8,2506.3,1201.1,369.5,6626.3,653.6,1985.4
2019-02-20 15:00:00+00:00,1626.2,2259.1,773.1,1354.1,1278.9,2552.8,1202.8,365.0,6726.5,645.4,2012.0
2019-02-20 16:00:00+00:00,1616.4,2238.0,772.6,1352.0,1280.1,2591.6,1192.4,364.5,6817.5,648.8,1991.6
2019-02-20 17:00:00+00:00,1599.1,2195.7,781.5,1335.9,1262.3,2601.8,1169.8,369.6,6869.9,649.4,1954.5
2019-02-20 18:00:00+00:00,1593.5,2174.0,794.1,1323.8,1268.9,2612.9,1156.2,373.5,6875.0,646.9,1956.4
2019-02-20 19:00:00+00:00,1594.3,2158.8,805.9,1307.9,1276.4,2625.6,1144.7,388.7,6861.3,638.1,1938.0
2019-02-20 20:00:00+00:00,1591.1,2149.7,809.4,1298.9,1291.7,2653.7,1137.3,397.4,6874.3,642.8,1914.8
2019-02-20 21:00:00+00:00,1621.3,2165.5,814.8,1298.8,1319.4,2695.9,1137.9,401.4,6914.6,649.0,1901.7
2019-02-20 22:00:00+00:00,1704.1,2240.0,836.4,1332.1,1384.4,2818.1,1172.4,410.0,6993.0,655.5,1922.7
2019-02-20 23:00:00+00:00,1732.7,2287.3,849.5,1367.8,1410.0,2889.6,1195.9,424.3,6909.9,656.5,1948.3
2019-02-21 00:00:00+00:00,1690.2,2243.2,833.6,1334.0,1370.5,2808.0,1180.5,412.8,6733.3,650.5,1924.3
2019-02-21 01:00:00+00:00,1631.3,2162.8,805.0,1288.6,1319.4,2690.2,1146.6,393.5,6519.7,641.5,1883.9
2019-02-21 02:00:00+00:00,1539.9,2065.2,766.4,1224.5,1243.1,2525.3,1098.1,362.4,6250.3,624.5,1837.6
2019-02-21 03:00:00+00:00,1453.0,1957.1,717.4,1145.9,1158.5,2324.2,1030.1,325.1,5911.0,608.8,1743.9
2019-02-21 04:00:00+00:00,1360.7,1822.4,658.7,1068.4,1094.6,2138.2,948.6,285.8,5528.6,598.4,1629.7
2019-02-21 05:00:00+00:00,1297.3,1748.5,624.5,1027.2,1032.3,2010.5,908.4,272.8,5193.4,588.3,1554.5
2019-02-21 06:00:00+00:00,1264.3,1690.0,592.7,1001.2,998.5,1927.2,879.7,267.3,4971.7,587.0,1521.9
2019-02-21 07:00:00+00:00,1242.3,1653.1,578.2,982.8,971.7,1869.6,874.9,269.5,4844.7,581.4,1519.0
2019-02-21 08:00:00+00:00,1237.4,1641.9,569.1,975.0,964.4,1848.2,873.8,265.9,4767.8,578.8,1503.8
2019-02-21 09:00:00+00:00,1265.5,1673.5,567.6,999.1,973.7,1877.9,897.8,268.0,4798.1,580.0,1527.0
2019-02-21 10:00:00+00:00,1319.3,1777.2,601.8,1058.6,1019.0,1968.9,945.3,288.6,4998.8,584.4,1595.9
2019-02-21 11:00:00+00:00,1415.0,1929.4,658.9,1142.5,1093.0,2133.2,1026.4,314.3,5426.7,602.3,1714.4
2019-02-21 12:00:00+00:00,1479.1,2018.4,720.6,1193.0,1147.3,2253.9,1068.6,338.3,5880.9,615.3,1776.4
2019-02-21 13:00:00+00:00,1491.9,2063.5,738.9,1226.5,1190.9,2324.1,1099.6,339.8,6181.7,616.2,1838.4
2019-02-21 14:00:00+00:00,1486.0,2081.1,730.5,1242.6,1175.4,2270.4,1099.7,317.6,6323.3,612.6,1891.9
2019-02-21 15:00:00+00:00,1499.4,2068.3,717.9,1245.5,1132.6,2125.3,1093.2,297.4,6332.6,608.5,1908.2
2019-02-21 16:00:00+00:00,1491.3,2053.7,701.1,1246.3,1082.1,2075.1,1097.7,287.3,6310.2,605.7,1905.5
2019-02-21 17:00:00+00:00,1463.0,2019.9,705.9,1239.0,1047.8,2020.9,1076.5,286.0,6254.6,600.2,1882.5
2019-02-21 18:00:00+00:00,1440.7,1997.8,714.0,1238.5,1020.9,2007.4,1075.3,291.4,6217.5,598.3,1871.8
2019-02-21 19:00:00+00:00,1434.5,1970.2,708.1,1224.4,1017.5,2030.0,1058.7,289.8,6191.7,598.8,1802.6
2019-02-21 20:00:00+00:00,1447.0,1925.7,709.5,1205.9,1038.9,2088.7,1042.0,296.2,6179.8,607.7,1738.4
2019-02-21 21:00:00+00:00,1472.3,1930.0,709.2,1191.4,1079.3,2207.8,1059.3,305.5,6212.1,608.9,1674.5
2019-02-21 22:00:00+00:00,1504.3,1980.1,721.6,1237.9,1140.4,2382.8,1091.8,326.9,6245.8,560.2,1770.6
2019-02-21 23:00:00+00:00,1567.8,2099.2,761.9,1298.6,1222.0,2519.1,1139.7,363.4,6135.9,621.2,1903.5
2019-02-22 00:00:00+00:00,1567.2,2096.6,753.5,1278.0,1233.1,2487.1,1132.3,352.5,6084.4,622.3,1944.6
2019-02-22 01:00:00+00:00,1520.1,2045.4,744.4,1237.6,1210.3,2414.4,1095.3,345.3,5948.7,615.8,1894.6
2019-02-22 02:00:00+00:00,1445.9,1962.3,706.4,1173.2,1156.5,2299.4,1051.0,326.2,5755.3,596.4,1833.6
2019-02-22 03:00:00+00:00,1356.9,1837.6,660.6,1097.7,1070.3,2141.4,980.0,301.5,5443.0,580.0,1738.2
2019-02-22 04:00:00+00:00,1266.1,1747.6,605.1,1033.8,997.9,1978.9,913.9,265.8,5092.4,568.2,1660.4
2019-02-22 05:00:00+00:00,1211.7,1680.0,559.6,997.0,943.1,1858.6,864.7,253.7,4793.8,560.3,1608.0
2019-02-22 06:00:00+00:00,1188.4,1650.5,541.7,978.5,915.1,1792.3,839.5,244.4,4606.6,556.6,1594.8
2019-02-22 07:00:00+00:00,1171.2,1620.1,532.7,968.6,901.3,1752.0,825.3,241.5,4480.7,552.4,1583.2
2019-02-22 08:00:00+00:00,1177.9,1617.8,526.9,969.8,898.1,1742.8,826.1,242.5,4434.9,553.6,1588.4
2019-02-22 09:00:00+00:00,1202.4,1660.7,535.1,993.1,911.7,1773.2,849.0,248.0,4473.7,560.1,1604.9
2019-02-22 10:00:00+00:00,1262.9,1772.7,565.3,1053.6,968.5,1876.7,893.8,266.6,4704.8,577.6,1663.3
2019-02-22 11:00:00+00:00,1370.2,1934.5,622.3,1145.5,1068.0,2037.1,974.9,297.1,5164.2,594.0,1801.4
2019-02-22 12:00:00+00:00,1435.7,2014.6,670.9,1192.9,1113.1,2147.7,1033.2,316.5,5634.1,608.6,1843.5
2019-02-22 13:00:00+00:00,1481.0,2042.1,687.8,1219.5,1129.4,2154.1,1062.1,312.1,5965.0,604.2,1873.8
2019-02-22 14:00:00+00:00,1449.5,2062.8,705.9,1232.3,1126.7,2209.3,1046.1,306.4,6156.2,601.1,1869.8
2019-02-22 15:00:00+00:00,1472.0,2067.9,719.3,1239.7,1105.1,2201.0,1036.1,315.6,6205.2,595.6,1873.1
2019-02-22 16:00:00+00:00,1464.7,2055.9,716.6,1238.6,1082.4,2165.2,1025.7,315.2,6240.7,592.3,1867.9
2019-02-22 17:00:00+00:00,1425.0,2039.6,712.4,1234.2,1064.9,2138.7,1017.1,309.7,6236.9,591.4,1857.9
2019-02-22 18:00:00+00:00,1395.7,2020.3,712.5,1227.6,1049.6,2122.8,1022.3,309.7,6196.3,589.4,1872.0
2019-02-22 19:00:00+00:00,1362.5,2007.6,704.5,1216.0,1048.9,2167.2,1013.8,303.6,6182.6,587.4,1848.3
2019-02-22 20:00:00+00:00,1357.7,1993.6,710.3,1205.7,1071.7,2217.3,1018.3,308.6,6176.9,586.7,1816.4
2019-02-22 21:00:00+00:00,1425.4,1997.1,721.4,1200.8,1119.6,2330.8,1040.8,319.6,6234.9,592.1,1819.0
2019-02-22 22:00:00+00:00,1506.0,2036.5,739.7,1214.4,1189.4,2491.2,1061.9,335.0,6342.5,603.0,1828.5
2019-02-22 23:00:00+00:00,1556.0,2085.0,762.0,1251.1,1236.9,2597.5,1083.4,357.5,6282.2,613.2,1888.4
2019-02-23 00:00:00+00:00,1520.1,2062.8,744.4,1225.4,1219.4,2543.4,1069.9,349.3,6135.2,611.6,1874.4
2019-02-23 01:00:00+00:00,1483.3,2017.8,726.1,1194.0,1194.0,2463.0,1044.4,345.2,5947.5,606.8,1841.5
2019-02-23 02:00:00+00:00,1421.7,1948.7,707.6,1146.1,1153.9,2337.5,1008.3,338.8,5741.8,597.1,1801.3
2019-02-23 03:00:00+00:00,1354.0,1849.6,668.8,1081.8,1098.5,2201.7,966.9,318.3,5478.0,587.5,1728.7
2019-02-23 04:00:00+00:00,1284.8,1767.6,627.1,1020.2,1030.3,2058.5,917.0,294.8,5181.0,579.6,1649.8
2019-02-23 05:00:00+00:00,1236.0,1693.6,588.4,986.8,979.3,1947.6,864.0,277.7,4904.5,576.4,1578.3
2019-02-23 06:00:00+00:00,1213.2,1664.1,560.4,968.5,947.6,1864.0,838.6,267.5,4717.1,576.4,1544.7
2019-02-23 07:00:00+00:00,1202.5,1637.5,545.6,959.7,935.9,1817.9,823.4,262.4,4586.3,573.9,1513.2
2019-02-23 08:00:00+00:00,1200.3,1628.1,535.1,956.3,933.1,1798.9,818.3,260.8,4515.0,576.1,1502.8
2019-02-23 09:00:00+00:00,1217.8,1649.8,536.6,965.2,941.2,1814.4,826.4,263.0,4505.4,580.5,1508.4
2019-02-23 10:00:00+00:00,1253.5,1693.3,554.8,996.3,970.4,1863.8,861.7,270.8,4584.2,587.0,1536.6
2019-02-23 11:00:00+00:00,1292.1,1777.9,580.9,1045.7,1014.9,1956.6,908.7,284.7,4753.4,598.1,1590.8
2019-02-23 12:00:00+00:00,1331.6,1848.6,605.3,1076.4,1050.6,2006.3,943.3,303.1,4944.0,611.4,1615.8
2019-02-23 13:00:00+00:00,1363.9,1898.0,635.2,1104.4,1070.9,2048.2,993.4,322.6,5171.7,616.3,1665.2
2019-02-23 14:00:00+00:00,1340.8,1902.5,659.3,1119.3,1078.7,2072.5,995.1,324.6,5359.0,618.4,1701.7
2019-02-23 15:00:00+00:00,1319.8,1886.0,669.3,1119.6,1078.3,2095.3,993.3,323.2,5516.1,596.1,1705.3
2019-02-23 16:00:00+00:00,1297.4,1861.3,675.1,1107.5,1069.0,2098.8,978.2,323.5,5588.4,586.2,1693.5
2019-02-23 17:00:00+00:00,1291.8,1829.9,673.7,1092.7,1050.7,2094.4,950.7,322.6,5602.2,596.4,1678.4
2019-02-23 18:00:00+00:00,1295.1,1803.6,670.0,1077.0,1040.4,2099.5,929.6,317.1,5576.5,602.8,1651.1
2019-02-23 19:00:00+00:00,1294.3,1791.0,670.9,1070.3,1045.6,2121.4,916.1,314.9,5563.4,593.7,1648.8
2019-02-23 20:00:00+00:00,1324.1,1787.6,677.4,1046.3,1065.7,2170.5,920.4,317.2,5565.7,588.9,1623.0
2019-02-23 21:00:00+00:00,1380.5,1811.3,691.5,1079.0,1101.7,2249.6,941.2,324.5,5609.3,588.6,1660.1
2019-02-23 22:00:00+00:00,1455.9,1908.5,715.3,1137.0,1167.4,2399.9,995.7,338.3,5756.9,600.1,1702.0
2019-02-23 23:00:00+00:00,1506.3,1970.5,726.8,1175.8,1206.4,2474.1,1038.2,346.1,5827.6,622.2,1748.7
2019-02-24 00:00:00+00:00,1480.0,1942.9,724.9,1157.2,1185.1,2422.2,1027.7,340.8,5770.8,622.1,1734.7
2019-02-24 01:00:00+00:00,1441.0,1910.9,729.1,1123.5,1154.9,2360.2,1005.7,336.1,5633.0,601.5,1717.6
2019-02-24 02:00:00+00:00,1382.3,1843.1,713.0,1080.4,1117.3,2271.0,967.5,319.0,5499.9,602.5,1676.9
2019-02-24 03:00:00+00:00,1315.3,1746.7,676.9,1025.8,1058.5,2143.6,906.1,294.5,5290.7,581.1,1610.0
2019-02-24 04:00:00+00:00,1243.3,1675.8,637.5,968.2,993.5,2005.2,845.5,275.9,5056.7,584.3,1538.5
2019-02-24 05:00:00+00:00,1193.9,1636.8,603.6,933.6,940.6,1884.1,802.5,266.7,4827.4,573.3,1492.6
2019-02-24 06:00:00+00:00,1170.8,1595.0,578.8,913.6,910.0,1802.8,780.7,258.0,4644.7,573.0,1460.8
2019-02-24 07:00:00+00:00,1153.9,1576.4,560.7,896.7,890.0,1753.5,758.9,251.9,4508.3,531.8,1442.0
2019-02-24 08:00:00+00:00,1142.9,1571.7,549.1,889.3,880.9,1722.6,754.1,246.6,4423.3,528.9,1433.1
2019-02-24 09:00:00+00:00,1142.1,1574.4,552.5,891.5,882.4,1721.1,755.6,249.2,4391.6,537.0,1428.1
2019-02-24 10:00:00+00:00,1162.3,1610.6,560.5,911.8,903.8,1740.8,774.8,253.6,4436.5,543.5,1440.0
2019-02-24 11:00:00+00:00,1199.5,1679.1,579.0,943.6,937.8,1793.0,813.4,269.7,4557.1,581.7,1471.0
2019-02-24 12:00:00+00:00,1247.5,1721.6,604.2,965.8,977.9,1849.6,842.3,289.3,4707.5,573.1,1500.0
2019-02-24 13:00:00+00:00,1322.5,1778.7,640.0,1002.5,1034.0,1957.0,902.7,314.7,4941.8,601.4,1558.3
2019-02-24 14:00:00+00:00,1372.1,1805.6,673.3,1059.2,1094.6,2058.5,928.3,326.3,5179.9,610.0,1603.7
2019-02-24 15:00:00+00:00,1390.3,1859.5,693.7,1074.5,1117.3,2137.1,949.2,331.3,5371.8,609.1,1608.3
2019-02-24 16:00:00+00:00,1396.3,1839.9,691.6,1037.3,1112.3,2135.0,967.1,333.0,5429.1,608.8,1620.3
2019-02-24 17:00:00+00:00,1394.0,1771.3,699.3,1031.1,1125.2,2147.9,986.9,328.8,5485.6,601.4,1650.7
2019-02-24 18:00:00+00:00,1391.5,1759.8,703.6,1073.8,1118.9,2190.3,938.1,332.5,5504.7,577.9,1698.5
2019-02-24 19:00:00+00:00,1370.0,1780.0,706.9,1104.7,1104.4,2199.4,930.3,330.3,5505.2,601.8,1669.1
2019-02-24 20:00:00+00:00,1382.5,1841.6,704.8,1113.4,1105.5,2230.1,944.4,327.9,5522.1,606.8,1660.2
2019-02-24 21:00:00+00:00,1439.5,1899.8,718.2,1134.5,1140.8,2301.0,972.8,331.5,5573.0,610.4,1693.7
2019-02-24 22:00:00+00:00,1503.2,1977.3,745.5,1177.1,1189.5,2410.7,1010.7,345.6,5666.0,616.1,1746.5
2019-02-24 23:00:00+00:00,1535.4,2020.0,766.8,1218.2,1231.3,2491.6,1048.8,357.5,5773.1,631.3,1785.0
2019-02-25 00:00:00+00:00,1503.8,2000.1,761.2,1193.8,1207.1,2440.5,1043.1,354.1,5736.7,626.1,1767.9
2019-02-25 01:00:00+00:00,1450.0,1956.6,743.4,1156.4,1166.4,2367.1,1008.2,344.0,5640.9,618.4,1731.9
2019-02-25 02:00:00+00:00,1363.9,1879.5,713.6,1107.1,1108.4,2263.5,963.1,327.6,5487.1,602.3,1701.7
2019-02-25 03:00:00+00:00,1274.1,1795.0,671.4,1047.7,1030.0,2109.7,893.4,301.1,5238.3,589.7,1651.7
2019-02-25 04:00:00+00:00,1197.6,1746.4,624.2,993.6,962.2,1956.0,851.1,279.1,4955.5,579.9,1613.5
2019-02-25 05:00:00+00:00,1157.1,1701.2,580.8,966.6,917.9,1842.5,819.2,256.5,4714.1,572.4,1575.0
2019-02-25 06:00:00+00:00,1153.2,1673.5,557.9,962.9,892.6,1785.8,777.7,253.6,4542.9,573.0,1532.9
2019-02-25 07:00:00+00:00,1133.3,1679.3,552.4,959.2,886.7,1749.8,783.9,246.2,4446.8,572.9,1533.9
2019-02-25 08:00:00+00:00,1146.3,1694.4,549.9,965.7,887.4,1747.3,799.2,244.9,4422.3,573.6,1536.9
2019-02-25 09:00:00+00:00,1177.7,1747.8,549.8,1000.9,912.8,1808.6,833.1,256.0,4508.6,580.3,1576.8
2019-02-25 10:00:00+00:00,1269.0,1862.9,561.4,1080.7,980.7,1946.5,917.3,278.4,4812.4,595.6,1665.9
2019-02-25 11:00:00+00:00,1409.1,2039.5,635.2,1176.1,1085.1,2163.5,1019.8,321.8,5336.6,594.0,1775.6
2019-02-25 12:00:00+00:00,1472.8,2121.8,693.9,1224.6,1139.9,2268.8,1081.7,340.4,5831.4,618.9,1842.2
2019-02-25 13:00:00+00:00,1482.2,2170.7,728.6,1257.4,1155.2,2295.6,1111.5,339.9,6119.2,650.0,1898.8
2019-02-25 14:00:00+00:00,1458.0,2191.2,723.4,1281.1,1157.4,2281.5,1121.1,336.8,6316.6,650.3,1938.6
2019-02-25 15:00:00+00:00,1450.9,2216.3,719.5,1303.9,1157.9,2263.7,1144.1,334.4,6393.8,652.7,1986.1
2019-02-25 16:00:00+00:00,1449.0,2223.4,708.6,1313.3,1148.4,2182.3,1143.1,326.2,6421.8,641.6,1995.1
2019-02-25 17:00:00+00:00,1446.2,2210.5,704.4,1319.9,1116.6,2122.6,1149.5,324.6,6397.8,619.1,2011.9
2019-02-25 18:00:00+00:00,1457.9,2213.6,700.7,1324.7,1109.4,2113.8,1149.5,311.8,6378.6,621.0,2035.4
2019-02-25 19:00:00+00:00,1459.6,2210.3,692.9,1324.8,1107.0,2145.4,1132.7,309.7,6342.6,641.5,2041.9
2019-02-25 20:00:00+00:00,1479.3,2204.1,702.7,1316.5,1122.2,2212.5,1137.0,323.3,6362.0,659.2,2002.6
2019-02-25 21:00:00+00:00,1544.4,2235.8,723.0,1326.3,1179.1,2369.0,1172.4,343.3,6419.0,661.3,2020.9
2019-02-25 22:00:00+00:00,1631.0,2310.1,766.4,1367.2,1273.0,2587.9,1217.1,376.0,6526.4,684.6,2047.9
2019-02-25 23:00:00+00:00,1700.7,2378.2,814.4,1414.3,1357.6,2790.4,1261.4,410.9,6599.2,690.0,2094.7
2019-02-26 00:00:00+00:00,1678.5,2325.9,804.2,1391.1,1360.0,2760.7,1239.8,406.3,6515.7,701.1,2081.2
2019-02-26 01:00:00+00:00,1625.5,2239.6,782.0,1347.9,1326.3,2687.4,1206.2,395.1,6373.7,687.6,2033.1
2019-02-26 02:00:00+00:00,1541.2,2143.7,745.0,1270.1,1261.5,2551.9,1131.1,371.7,6170.9,670.3,1956.6
2019-02-26 03:00:00+00:00,1450.0,1999.7,688.4,1186.0,1172.0,2358.8,1059.4,338.2,5832.9,623.2,1861.6
2019-02-26 04:00:00+00:00,1365.8,1912.2,630.2,1113.9,1094.5,2176.4,1007.4,314.4,5447.0,639.8,1772.3
2019-02-26 05:00:00+00:00,1313.8,1859.2,590.2,1082.2,1049.5,2051.3,955.1,292.0,5125.3,641.0,1704.9
2019-02-26 06:00:00+00:00,1302.0,1829.2,571.3,1064.8,1027.5,1995.1,930.5,279.1,4936.6,638.3,1672.2
2019-02-26 07:00:00+00:00,1295.8,1807.5,559.0,1048.9,1004.2,1957.2,914.7,286.9,4820.7,640.6,1659.2
2019-02-26 08:00:00+00:00,1298.7,1813.9,555.8,1049.7,1001.0,1956.0,928.0,288.3,4781.8,642.0,1657.0
2019-02-26 09:00:00+00:00,1326.9,1849.0,566.7,1076.4,1018.3,1996.7,954.1,293.3,4847.9,646.7,1681.3
2019-02-26 10:00:00+00:00,1410.5,1945.8,618.4,1154.6,1084.9,2121.8,1022.7,310.3,5116.2,666.0,1756.7
2019-02-26 11:00:00+00:00,1535.0,2102.4,680.5,1261.3,1176.1,2330.4,1107.2,354.8,5626.6,696.8,1892.5
2019-02-26 12:00:00+00:00,1567.8,2204.5,729.9,1307.8,1212.9,2402.1,1134.7,359.5,6116.2,702.2,1956.8
2019-02-26 13:00:00+00:00,1509.9,2211.8,731.4,1326.4,1190.5,2338.6,1133.8,349.8,6380.3,689.3,1967.1
2019-02-26 14:00:00+00:00,1451.8,2209.3,750.9,1320.2,1161.9,2267.3,1130.5,338.9,6497.6,682.8,1974.4
2019-02-26 15:00:00+00:00,1420.4,2213.5,751.2,1307.6,1130.7,2225.1,1124.4,332.6,6519.2,661.2,1977.3
2019-02-26 16:00:00+00:00,1415.3,2197.4,745.1,1298.7,1117.6,2186.3,1100.7,329.8,6503.4,652.5,1979.4
2019-02-26 17:00:00+00:00,1402.3,2161.8,742.3,1280.6,1102.8,2154.3,1095.3,324.6,6479.0,647.5,1965.5
2019-02-26 18:00:00+00:00,1420.7,2151.6,736.2,1282.9,1093.1,2147.9,1086.3,323.3,6458.1,672.0,1956.8
2019-02-26 19:00:00+00:00,1406.6,2126.6,736.2,1277.1,1103.0,2185.9,1093.8,326.7,6425.1,638.3,1939.4
2019-02-26 20:00:00+00:00,1464.4,2128.4,744.7,1280.5,1126.7,2261.8,1103.5,335.1,6453.7,661.0,1917.1
2019-02-26 21:00:00+00:00,1569.3,2176.0,742.0,1303.2,1189.2,2398.1,1139.7,356.5,6544.7,654.6,1937.5
2019-02-26 22:00:00+00:00,1693.1,2247.7,781.0,1340.3,1284.2,2624.8,1164.2,386.6,6665.8,666.2,1970.8
2019-02-26 23:00:00+00:00,1768.2,2333.9,824.1,1394.7,1371.3,2824.2,1198.7,418.8,6756.4,680.2,2038.4
2019-02-27 00:00:00+00:00,1750.0,2325.1,820.3,1378.7,1364.1,2805.1,1216.2,420.8,6665.5,685.8,2048.4
2019-02-27 01:00:00+00:00,1702.1,2260.7,798.7,1340.2,1330.8,2727.7,1195.7,413.3,6510.0,667.0,2020.6
2019-02-27 02:00:00+00:00,1619.6,2159.9,762.5,1274.3,1268.2,2599.6,1146.8,391.8,6284.6,661.2,1970.4
2019-02-27 03:00:00+00:00,1528.6,2031.8,702.2,1187.3,1180.7,2406.5,1083.8,351.0,5931.6,657.7,1866.1
2019-02-27 04:00:00+00:00,1440.5,1917.1,647.9,1115.1,1106.2,2211.2,1036.8,317.2,5541.8,660.8,1766.2
2019-02-27 05:00:00+00:00,1391.1,1858.0,609.7,1083.6,1061.7,2082.7,1003.0,294.4,5206.8,657.7,1701.9
2019-02-27 06:00:00+00:00,1374.8,1841.6,589.2,1064.9,1010.2,2014.5,991.4,307.9,5007.0,633.1,1675.2
2019-02-27 07:00:00+00:00,1373.0,1823.6,576.5,1056.2,1016.2,1977.7,971.3,286.8,4891.5,622.1,1661.4
2019-02-27 08:00:00+00:00,1376.3,1837.0,567.3,1058.3,1021.6,1960.3,969.0,284.9,4849.8,629.7,1647.5
2019-02-27 09:00:00+00:00,1414.9,1888.0,574.4,1084.8,1028.9,1999.2,989.1,302.5,4896.2,665.6,1661.4
2019-02-27 10:00:00+00:00,1508.4,1998.5,609.3,1157.9,1088.9,2127.2,1046.8,326.2,5167.1,670.8,1740.7
2019-02-27 11:00:00+00:00,1644.9,2159.8,681.8,1273.5,1191.4,2334.5,1126.0,362.1,5677.4,687.4,1872.7
2019-02-27 12:00:00+00:00,1680.0,2244.6,743.4,1329.3,1238.9,2453.8,1172.7,380.8,6193.4,694.2,1937.9
2019-02-27 13:00:00+00:00,1661.9,2279.6,756.4,1356.9,1248.1,2466.0,1202.9,389.3,6464.1,694.6,1982.1
2019-02-27 14:00:00+00:00,1645.3,2263.0,769.4,1360.3,1251.7,2454.7,1192.5,393.7,6639.8,685.7,2002.5
2019-02-27 15:00:00+00:00,1610.2,2258.6,780.4,1376.2,1226.7,2485.5,1184.7,384.6,6703.0,677.4,2015.4
2019-02-27 16:00:00+00:00,1609.9,2258.9,777.6,1387.1,1228.2,2464.6,1191.1,383.6,6727.2,674.2,2029.6
2019-02-27 17:00:00+00:00,1599.5,2259.1,764.0,1380.1,1238.3,2425.2,1149.2,373.6,6700.6,676.7,2010.6
2019-02-27 18:00:00+00:00,1611.2,2237.6,760.8,1375.4,1237.5,2419.2,1164.6,372.9,6679.1,701.5,1996.2
2019-02-27 19:00:00+00:00,1639.5,2233.2,757.9,1375.2,1255.2,2485.2,1195.6,369.3,6660.2,685.5,1991.4
2019-02-27 20:00:00+00:00,1680.7,2226.8,763.2,1372.0,1277.4,2498.2,1203.1,378.2,6654.1,684.8,1971.5
2019-02-27 21:00:00+00:00,1731.8,2243.4,780.1,1382.6,1314.7,2604.4,1212.7,391.4,6771.8,697.9,1981.3
2019-02-27 22:00:00+00:00,1798.6,2290.5,811.9,1405.0,1376.6,2779.3,1218.2,405.5,6910.5,706.7,2006.0
